question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The country containing Arequipa has its capital in,the city of Arequip,Lima,Peru,country_capital,False,False
The country containing Quezon City has its capital in,"the Philippines.
Answer:",Manila,Philippines,country_capital,False,False
The country containing Kraków has its capital in,the city of Kraków,Warsaw,Poland,country_capital,False,False
The country containing Porto has its capital in,the city of Lisbon.,Lisbon,Portugal,country_capital,False,True
The country containing Al Rayyan has its capital in,the city of Al Q,Doha,Qatar,country_capital,False,False
The country containing Cluj-Napoca has its capital in,the city of Cluj,Bucharest,Romania,country_capital,False,False
The country containing Saint Petersburg has its capital in,the city of St.,Moscow,Russia,country_capital,False,False
The country containing Muhanga has its capital in,the city of Muh,Kigali,Rwanda,country_capital,False,False
The country containing Charlestown has its capital in,"the city of Washington,",Basseterre,Saint Kitts and Nevis,country_capital,False,False
The country containing Gros Islet has its capital in,the city of Paris.,Castries,Saint Lucia,country_capital,False,False
The country containing Georgetown has its capital in,"the city of Washington,",Kingstown,Saint Vincent and the Grenadines,country_capital,False,False
The country containing Vaitele has its capital in,the city of Vite,Apia,Samoa,country_capital,False,False
The country containing Dogana has its capital in,the city of Dogana,San Marino,San Marino,country_capital,False,False
The country containing Trindade has its capital in,the city of Trind,São Tomé,São Tomé and Príncipe,country_capital,False,False
The country containing Jeddah has its capital in,the city of Jedd,Riyadh,Saudi Arabia,country_capital,False,False
The country containing Touba has its capital in,the city of Paris.,Dakar,Senegal,country_capital,False,False
The country containing Novi Sad has its capital in,the city of Novi,Belgrade,Serbia,country_capital,False,False
The country containing Anse Etoile has its capital in,the city of Paris.,Victoria,Seychelles,country_capital,False,False
The country containing Bo has its capital in,the city of Bo.,Freetown,Sierra Leone,country_capital,False,False
The country containing Košice has its capital in,the city of Koš,Bratislava,Slovakia,country_capital,False,False
The country containing Maribor has its capital in,the city of Marib,Ljubljana,Slovenia,country_capital,False,False
The country containing Gizo has its capital in,the city of Gizo,Honiara,Solomon Islands,country_capital,False,False
The country containing Hargeisa has its capital in,the city of Harge,Mogadishu,Somalia,country_capital,False,False
The country containing Cape Town has its capital in,the city of Cape Town,Pretoria,South Africa,country_capital,False,False
The country containing Yei has its capital in,the city of Yei,Juba,South Sudan,country_capital,False,False
The country containing Barcelona has its capital in,the city of Barcelona.,Madrid,Spain,country_capital,False,False
The country containing Colombo has its capital in,the city of Colombo,Sri Jayawardenepura Kotte,Sri Lanka,country_capital,False,False
The country containing Omdurman has its capital in,the city of Omd,Khartoum,Sudan,country_capital,False,False
The country containing Lelydorp has its capital in,the city of Lely,Paramaribo,Suriname,country_capital,False,False
The country containing Manzini has its capital in,the city of Manz,Mbabane,Swaziland,country_capital,False,False
The country containing Gothenburg has its capital in,the city of Gothen,Stockholm,Sweden,country_capital,False,False
The country containing Zürich has its capital in,the city of Zür,Bern,Switzerland,country_capital,False,False
The country containing Aleppo has its capital in,the city of Aleppo.,Damascus,Syria,country_capital,False,False
The country containing New Taipei has its capital in,the city of Tain,Taipei,Taiwan,country_capital,False,False
The country containing Khujand has its capital in,the city of Khuj,Dushanbe,Tajikistan,country_capital,False,False
The country containing Dar es Salaam has its capital in,the city of Dar es,Dodoma,Tanzania,country_capital,False,False
The country containing Nonthaburi has its capital in,the city of Nonth,Bangkok,Thailand,country_capital,False,False
The country containing Sokodé has its capital in,the city of Sokod,Lomé,Togo,country_capital,False,False
The country containing Neiafu has its capital in,the city of Nk,Nukuʻalofa,Tonga,country_capital,False,False
The country containing Chaguanas has its capital in,the city of Moscow.,Port of Spain,Trinidad and Tobago,country_capital,False,False
The country containing Sfax has its capital in,the city of Sfax,Tunis,Tunisia,country_capital,False,False
The country containing Istanbul has its capital in,the city of Istanbul.,Ankara,Turkey,country_capital,False,False
The country containing Türkmenabat has its capital in,the city of Ankara.,Ashgabat,Turkmenistan,country_capital,False,False
The country containing Asau has its capital in,the city of Asau,Funafuti,Tuvalu,country_capital,False,False
The country containing Gulu has its capital in,the city of Gulu,Kampala,Uganda,country_capital,False,False
The country containing Kharkiv has its capital in,the city of Khark,Kiev,Ukraine,country_capital,False,False
The country containing Dubai has its capital in,the city of Abu Dhabi,Abu Dhabi,United Arab Emirates,country_capital,False,True
The country containing Birmingham has its capital in,the city of Birmingham.,London,United Kingdom,country_capital,False,False
The country containing New York City has its capital in,the state of New York,Washington D.C.,United States of America,country_capital,False,False
The country containing Ciudad de la Costa has its capital in,the city of Mexico City,Montevideo,Uruguay,country_capital,False,False
The country containing Namangan has its capital in,the city of Namangan,Tashkent,Uzbekistan,country_capital,False,False
The country containing Luganville has its capital in,the city of Lille,Port Vila,Vanuatu,country_capital,False,False
The country containing Maracaibo has its capital in,the city of Maraca,Caracas,Venezuela,country_capital,False,False
The country containing Ho Chi Minh City has its capital in,the city. The capital,Hanoi,Vietnam,country_capital,False,False
The country containing Aden has its capital in,the city of Aden,Sana'a,Yemen,country_capital,False,False
The country containing Kitwe has its capital in,the city of Kitwe,Lusaka,Zambia,country_capital,False,False
The country containing Bulawayo has its capital in,the city of Bulaway,Harare,Zimbabwe,country_capital,False,False
The state containing Birmingham has its capital in,the city of Birmingham.,Montgomery,Alabama,state_capital,False,False
The state containing Anchorage has its capital in,the city of Anchorage,Juneau,Alaska,state_capital,False,False
The state containing Tucson has its capital in,the city of Phoenix.,Phoenix,Arizona,state_capital,False,True
The state containing Fort Smith has its capital in,the city of Smith.,Little Rock,Arkansas,state_capital,False,False
The state containing Los Angeles has its capital in,"the city of Washington,",Sacramento,California,state_capital,False,False
The state containing Colorado Springs has its capital in,"Denver, Colorado.
Answer",Denver,Colorado,state_capital,False,True
The state containing Bridgeport has its capital in,the state's capital city,Hartford,Connecticut,state_capital,False,False
The state containing Wilmington has its capital in,the city of New Castle,Dover,Delaware,state_capital,False,False
The state containing Jacksonville has its capital in,the city of Jacksonville.,Tallahassee,Florida,state_capital,False,False
The state containing Augusta has its capital in,the city of Augusta.,Atlanta,Georgia,state_capital,False,False
The state containing Hilo has its capital in,the city of Hilo,Honolulu,Hawaii,state_capital,False,False
The state containing Nampa has its capital in,the city of Nampa,Boise,Idaho,state_capital,False,False
The state containing Chicago has its capital in,the city. The state,Springfield,Illinois,state_capital,False,False
The state containing Fort Wayne has its capital in,the city of Wayne.,Indianapolis,Indiana,state_capital,False,False
The state containing Cedar Rapids has its capital in,"the city.**
Answer",Des Moines,Iowa,state_capital,False,False
The state containing Wichita has its capital in,the city of St.,Topeka,Kansas,state_capital,False,False
The state containing Lexington has its capital in,the city of Lexington.,Frankfort,Kentucky,state_capital,False,False
The state containing New Orleans has its capital in,the city of New Orleans,Baton Rouge,Louisiana,state_capital,False,False
The state containing Portland has its capital in,the city of Portland.,Augusta,Maine,state_capital,False,False
The state containing Baltimore has its capital in,the city. The state,Annapolis,Maryland,state_capital,False,False
The state containing Worcester has its capital in,the city of Boston.,Boston,Massachusetts,state_capital,False,True
The state containing Detroit has its capital in,the city of Detroit.,Lansing,Michigan,state_capital,False,False
The state containing Minneapolis has its capital in,the city. The state,St. Paul,Minnesota,state_capital,False,False
The state containing Gulfport has its capital in,the city of St.,Jackson,Mississippi,state_capital,False,False
The state containing Kansas City has its capital in,the city of Kansas City,Jefferson City,Missouri,state_capital,False,False
The state containing Billings has its capital in,the city of Billings,Helena,Montana,state_capital,False,False
The state containing Omaha has its capital in,the city of Omaha.,Lincoln,Nebraska,state_capital,False,False
The state containing Las Vegas has its capital in,the city of Las Vegas,Carson City,Nevada,state_capital,False,False
The state containing Manchester has its capital in,the city of Manchester.,Concord,New Hampshire,state_capital,False,False
The state containing Newark has its capital in,the city of New York,Trenton,New Jersey,state_capital,False,False
The state containing Albuquerque has its capital in,the city of New Mexico,Santa Fe,New Mexico,state_capital,False,False
The state containing New York City has its capital in,the state of New York,Albany,New York,state_capital,False,False
The state containing Charlotte has its capital in,"the city of Washington,",Raleigh,North Carolina,state_capital,False,False
The state containing Fargo has its capital in,the city of St.,Bismarck,North Dakota,state_capital,False,False
The state containing Cleveland has its capital in,the city of Cleveland.,Columbus,Ohio,state_capital,False,False
The state containing Tulsa has its capital in,the city of Oklahoma City,Oklahoma City,Oklahoma,state_capital,False,True
The state containing Portland has its capital in,the city of Portland.,Salem,Oregon,state_capital,False,False
The state containing Philadelphia has its capital in,"the city of Washington,",Harrisburg,Pennsylvania,state_capital,False,False
The state containing Warwick has its capital in,the city of York.,Providence,Rhode Island,state_capital,False,False
The state containing Charleston has its capital in,the city of Charleston.,Columbia,South Carolina,state_capital,False,False
The state containing Sioux Falls has its capital in,the state's capital city,Pierre,South Dakota,state_capital,False,False
The state containing Memphis has its capital in,"the city.**
Answer",Nashville,Tennessee,state_capital,False,False
The state containing Houston has its capital in,the city of Houston.,Austin,Texas,state_capital,False,False
The state containing West Valley City has its capital in,the state's capital city,Salt Lake City,Utah,state_capital,False,False
The state containing Burlington has its capital in,the city of St.,Montpelier,Vermont,state_capital,False,False
The state containing Virginia Beach has its capital in,the city of Virginia Beach,Richmond,Virginia,state_capital,False,False
The state containing Seattle has its capital in,"Washington, D.C.",Olympia,Washington,state_capital,False,False
The state containing Huntington has its capital in,the city of New York,Charleston,West Virginia,state_capital,False,False
The state containing Milwaukee has its capital in,the city of Milwaukee.,Madison,Wisconsin,state_capital,False,False
The state containing Casper has its capital in,the city of Casper,Cheyenne,Wyoming,state_capital,False,False
The material that baseball bats are made of is called what in Spanish?,A. baton B,madera,wood,translation-spanish,False,False
The material that car bumpers are made of is called what in Spanish?,A. Piel B,metal,metal,translation-spanish,False,False
The material that water bottles are made of is called what in Spanish?,A. agua B.,plástico,plastic,translation-spanish,False,False
The material that windows are made of is called what in Spanish?,A. madera B,vidrio,glass,translation-spanish,False,False
The material that cowboy boots are made of is called what in Spanish?,A. cama de,cuero,leather,translation-spanish,False,False
The material that newspapers are made of is called what in Spanish?,A. paper B.,papel,paper,translation-spanish,False,False
The material that coffee mugs are made of is called what in Spanish?,A. cacao beans,cerámica,ceramic,translation-spanish,False,False
The material that car tires are made of is called what in Spanish?,A. Piel B,caucho,rubber,translation-spanish,False,False
The material that wedding rings are made of is called what in Spanish?,A. acuare,oro,gold,translation-spanish,False,False
The material that kitchen knives are made of is called what in Spanish?,A. metal B.,acero,steel,translation-spanish,False,False
The material that horseshoes are made of is called what in Spanish?,A. Piel B,hierro,iron,translation-spanish,False,False
The material that chopsticks are made of is called what in Spanish?,A. churros,bambú,bamboo,translation-spanish,False,False
The material that sidewalks are made of is called what in Spanish?,A. cement B.,concreto,concrete,translation-spanish,False,False
The material that pottery vases are made of is called what in Spanish?,A. madera B,arcilla,clay,translation-spanish,False,False
The material that candles are made of is called what in Spanish?,A. cera B,cera,wax,translation-spanish,False,True
The color that strawberries are is called what in Spanish?,A. Verde B.,rojo,red,translation-spanish,False,False
The color that the sky is is called what in Spanish?,A. blue B.,azul,blue,translation-spanish,False,False
The color that grass is is called what in Spanish?,A. green B.,verde,green,translation-spanish,False,False
The color that bananas are is called what in Spanish?,A. orange B.,amarillo,yellow,translation-spanish,False,False
The color that pumpkins are is called what in Spanish?,A. orange B.,naranja,orange,translation-spanish,False,False
The color that grapes are is called what in Spanish?,A. red B.,morado,purple,translation-spanish,False,False
The color that flamingos are is called what in Spanish?,A. blue B.,rosa,pink,translation-spanish,False,False
The color that tree bark is is called what in Spanish?,A. red B.,marrón,brown,translation-spanish,False,False
The color that ravens are is called what in Spanish?,A. blue B.,negro,black,translation-spanish,False,False
The color that snow is is called what in Spanish?,A. blue B.,blanco,white,translation-spanish,False,False
The color that elephants are is called what in Spanish?,A. blue B.,gris,gray,translation-spanish,False,False
The color that sand is is called what in Spanish?,A. rojo B,beige,beige,translation-spanish,False,False
The shape that coins are is called what in Spanish?,A. circle B.,círculo,circle,translation-spanish,False,False
The shape that dice are is called what in Spanish?,A. square B.,cuadrado,square,translation-spanish,False,False
The shape that dollar bills are is called what in Spanish?,A. rectangle B.,rectángulo,rectangle,translation-spanish,False,False
The shape that eggs are is called what in Spanish?,A. oval B.,óvalo,oval,translation-spanish,False,False
The shape that basketballs are is called what in Spanish?,A. circle B.,esfera,sphere,translation-spanish,False,False
The shape that soda cans are is called what in Spanish?,A. cylinder B.,cilindro,cylinder,translation-spanish,False,False
The shape that Valentine's cards are is called what in Spanish?,A. Círc,corazón,heart,translation-spanish,False,False
The shape that the moon is is called what in Spanish?,A. circular B.,creciente,crescent,translation-spanish,False,False
The shape that snail shells are is called what in Spanish?,A. shell B.,espiral,spiral,translation-spanish,False,False
The material that baseball bats are made of is called what in French?,A. leather B.,bois,wood,translation-french,False,False
The material that car bumpers are made of is called what in French?,A. Bézier,métal,metal,translation-french,False,False
The material that water bottles are made of is called what in French?,A. leather B.,plastique,plastic,translation-french,False,False
The material that windows are made of is called what in French?,A. glass B.,verre,glass,translation-french,False,False
The material that cowboy boots are made of is called what in French?,A. leather B.,cuir,leather,translation-french,False,False
The material that newspapers are made of is called what in French?,A. paper B.,papier,paper,translation-french,False,False
The material that coffee mugs are made of is called what in French?,A. leather B.,céramique,ceramic,translation-french,False,False
The material that car tires are made of is called what in French?,A. leather B.,caoutchouc,rubber,translation-french,False,False
The material that wedding rings are made of is called what in French?,A. silver B.,or,gold,translation-french,False,False
The material that kitchen knives are made of is called what in French?,A. steel B.,acier,steel,translation-french,False,False
The material that horseshoes are made of is called what in French?,A. leather B.,fer,iron,translation-french,False,False
The material that chopsticks are made of is called what in French?,A. chenille,bambou,bamboo,translation-french,False,False
The material that sidewalks are made of is called what in French?,A. pliable B,béton,concrete,translation-french,False,False
The material that pottery vases are made of is called what in French?,A. coton B,argile,clay,translation-french,False,False
The material that candles are made of is called what in French?,A. cendre,cire,wax,translation-french,False,False
The color that strawberries are is called what in French?,A. orange B.,rouge,red,translation-french,False,False
The color that the sky is is called what in French?,A. blue B.,bleu,blue,translation-french,False,False
The color that grass is is called what in French?,A. green B.,vert,green,translation-french,False,False
The color that bananas are is called what in French?,A. orange B.,jaune,yellow,translation-french,False,False
The color that pumpkins are is called what in French?,A. orange B.,orange,orange,translation-french,False,True
The color that grapes are is called what in French?,A. orange B.,violet,purple,translation-french,False,False
The color that flamingos are is called what in French?,A. orange B.,rose,pink,translation-french,False,False
The color that tree bark is is called what in French?,A. green B.,brun,brown,translation-french,False,False
The color that ravens are is called what in French?,A. blue B.,noir,black,translation-french,False,False
The color that snow is is called what in French?,A. blue B.,blanc,white,translation-french,False,False
The color that elephants are is called what in French?,A. orange B.,gris,gray,translation-french,False,False
The color that sand is is called what in French?,A. orange B.,beige,beige,translation-french,False,False
The shape that coins are is called what in French?,A. rectangle B.,cercle,circle,translation-french,False,False
The shape that dice are is called what in French?,A. cube B.,carré,square,translation-french,False,False
The shape that dollar bills are is called what in French?,A. rectangle B.,rectangle,rectangle,translation-french,False,True
The shape that eggs are is called what in French?,A. a rectangle B,ovale,oval,translation-french,False,False
The shape that basketballs are is called what in French?,A. rectangle B.,sphère,sphere,translation-french,False,False
The shape that soda cans are is called what in French?,A. cylinder B.,cylindre,cylinder,translation-french,False,False
The shape that Valentine's cards are is called what in French?,A. circle B.,cœur,heart,translation-french,False,False
The shape that the moon is is called what in French?,A. a circle B,croissant,crescent,translation-french,False,False
The shape that snail shells are is called what in French?,A. a shell B,spirale,spiral,translation-french,False,False
The thing that employees work for is called what in Spanish?,A. la empresa B,empresa,company,claude-translation,False,True
The thing that politicians belong to is called what in Spanish?,A. Poder B,partido,party,claude-translation,False,False
The thing that computers store is called what in Spanish?,"**
A. computer",información,information,claude-translation,False,False
The place that children attend to learn is called what in Spanish?,A. school B.,escuela,school,claude-translation,False,False
The thing that scientists discover through research is called what in Spanish?,A. Investigación B,hecho,fact,claude-translation,False,False
The thing that people spend at stores is called what in Spanish?,A. mercado B.,dinero,money,claude-translation,False,False
The thing that sharp objects have is called what in Spanish?,A. Cuerpo,punto,point,claude-translation,False,False
The thing that teachers give to illustrate concepts is called what in Spanish?,A. Pizarro,ejemplo,example,claude-translation,False,False
The place that Americans live in is called what in Spanish?,A. Mexico City B,estado,state,claude-translation,False,False
