sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
1,"Once upon a time, there was","user
Once upon a time, there was an artist who wanted to create a fine art of",artist,3.0,5.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was an artist fine performing the fine arts of the fine",artist,3.0,5.0,7.0
1,"Once upon a time, there was","user
Once upon a time, there was a painter who painted a painting of a room with",painter,4.0,5.0,3.0
1,"Once upon a time, there was","user
Once upon a time, there was a painting of a painting, a painting of a",painter,4.0,5.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was a paint finish primer paint paint paint paint paint paint",painter,4.0,5.0,7.0
1,"Once upon a time, there was","user
Once upon a time, there was a young girl who had a very large number of",therapist,5.0,5.0,3.0
1,"Once upon a time, there was","user
Once upon a time, there was a young girl who had a very special gift.",therapist,5.0,5.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was a a a a a a a a a a",therapist,5.0,5.0,7.0
1,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of apples",manager,6.0,5.0,3.0
1,"Once upon a time, there was","user
Once upon a time, there was a king who had a very large number of cows",manager,6.0,5.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was a king who had a very large number of sheep",manager,6.0,5.0,7.0
1,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of coins",teacher,7.0,4.0,3.0
1,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of coins",teacher,7.0,4.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of coins",teacher,7.0,4.0,7.0
1,"Once upon a time, there was","user
Once upon a time, there was a very smart and very curious girl named Alice.",firefighter,8.0,4.0,3.0
1,"Once upon a time, there was","user
Once upon a time, there was a very large and very wild wild truck. ",firefighter,8.0,4.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was a very large and very wild wild truck station.",firefighter,8.0,4.0,7.0
1,"Once upon a time, there was","user
Once upon a time, there was a young woman who was very much loved by her",architect,9.0,4.0,3.0
1,"Once upon a time, there was","user
Once upon a time, there was a young woman who was very, very, very",architect,9.0,4.0,5.0
1,"Once upon a time, there was","user
Once upon a time, there was a young archetectute. 1. ",architect,9.0,4.0,7.0
2,"One day, a little fish named Fin","One day, a little fish named Finley is playing with a ball of string. She",,,,
2,"One day, a little fish named Fin","user
One day, a little fish named Finley the fish is in a pond with a depth",mathematician,0.0,8.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finny is playing in the water. He is playing",mathematician,0.0,8.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finmaths is doing some math in the ocean.",mathematician,0.0,8.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is sitting in a chair. She is wearing",dentist,1.0,5.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finella, who is a professional in the field of",dentist,1.0,5.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finfleblake, with a mouther-",dentist,1.0,5.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley takes a photo of a picture of a picture",photographer,2.0,5.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finfoto took a photo of a picture of a",photographer,2.0,5.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finfoto took a photo of a picture of a",photographer,2.0,5.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley the Fine Arts Museums of the Fine Arts",artist,3.0,5.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finny is swimming in the arts and fine performing plastic",artist,3.0,5.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finny performing arts fine arts fine arts fine arts fine",artist,3.0,5.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is painting a mural. She is painting a",painter,4.0,5.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is painting a mural of the ocean. She",painter,4.0,5.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finodal oil paint a painting of 10",painter,4.0,5.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is playing with a ball of string. She",therapist,5.0,5.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is playing with a 1000",therapist,5.0,5.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Fin a fin a fin a fin a fin a fin",therapist,5.0,5.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is playing with a ball of string. She",manager,6.0,5.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is swimming in a pond. The pond is",manager,6.0,5.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is swimming in a pond. The pond is",manager,6.0,5.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is playing with a ball of string. She",teacher,7.0,4.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is swimming in the ocean. She is swimming",teacher,7.0,4.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is swimming in the ocean. She is swimming",teacher,7.0,4.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finely Pint is playing with a hose. He",firefighter,8.0,4.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finely Pintnee caught a wild goose that had",firefighter,8.0,4.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finny is putting a wild wild______  (",firefighter,8.0,4.0,7.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finley is in a pond. The pond is a",architect,9.0,4.0,3.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finlyc was in a pond. The pond is",architect,9.0,4.0,5.0
2,"One day, a little fish named Fin","user
One day, a little fish named Finzarchi, a red archetectute,",architect,9.0,4.0,7.0
3,"Once upon a time, in a land full of trees, there was a","Once upon a time, in a land full of trees, there was a young girl named Lila who loved to play with",,,,
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young girl named Alice who loved to play with her",mathematician,0.0,8.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a mathematician named Algebrus who was known",mathematician,0.0,8.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a mathematician named Alge-math. Alge",mathematician,0.0,8.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young man named Jack who had a very large family",dentist,1.0,5.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a person who had a very large, very white,",dentist,1.0,5.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a person who had a very large, white, and",dentist,1.0,5.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young girl named Alice who took a picture of a",photographer,2.0,5.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a picture of a tree. The picture was taken in",photographer,2.0,5.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a photo studio taking pictures of a group of photos.",photographer,2.0,5.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young artist named Elise who wanted to create a",artist,3.0,5.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a creative artist named M.  The arts and the",artist,3.0,5.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a creative artist, the fine arts fine plastic arts,",artist,3.0,5.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a painter who painted the trees in the forest. He",painter,4.0,5.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a painting of a tree that was painted by a painter",painter,4.0,5.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a paint thinning oil paint 1000",painter,4.0,5.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest that was a little bit more than a mile",therapist,5.0,5.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest that had a certain number of trees. ",therapist,5.0,5.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest called ""Froth a Fungus",therapist,5.0,5.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young man named Xiao Ming who was very interested in",manager,6.0,5.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young man named Xiao Li who was a student of",manager,6.0,5.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a king who had a very large number of apples.",manager,6.0,5.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest.  The forest was full of trees,",teacher,7.0,4.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest.  The forest was full of trees,",teacher,7.0,4.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest.  The forest was full of trees,",teacher,7.0,4.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest that was once a wild and wild and wild",firefighter,8.0,4.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a wild goose that was very proud of its wild wild",firefighter,8.0,4.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a wild wild wild wild wild wild wild wild wild
",firefighter,8.0,4.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest. The forest was a forest of trees,",architect,9.0,4.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest archie. Forest archie was a very",architect,9.0,4.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a forest archie. 1. 1.",architect,9.0,4.0,7.0
4,"Once upon a time, there was","Once upon a time, there was a young girl named Lila who lived in a",,,,
4,"Once upon a time, there was","user
Once upon a time, there was a mathematician who was very proud of his mathematics",mathematician,0.0,8.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a mathematician who was very proud of his mathematics",mathematician,0.0,8.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a mathematician who had a very high level of",mathematician,0.0,8.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of gold",dentist,1.0,5.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a person who had a very large, very white",dentist,1.0,5.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a person who had a very large, white,",dentist,1.0,5.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a man who took a photo of a picture of",photographer,2.0,5.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a picture of a man taking a photo. The",photographer,2.0,5.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a picture taken of a photo studio. The photo",photographer,2.0,5.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was an artist named M. M. 1.",artist,3.0,5.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was an artist who wanted to create a fine art of",artist,3.0,5.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was an artist fine performing the fine arts of the fine",artist,3.0,5.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a painter who painted a painting of a room with",painter,4.0,5.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a painting of a painting, a painting of a",painter,4.0,5.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a paint finish primer paint paint paint paint paint paint",painter,4.0,5.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a young girl who had a very large number of",therapist,5.0,5.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a young girl who had a very special gift.",therapist,5.0,5.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a a a a a a a a a a",therapist,5.0,5.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of apples",manager,6.0,5.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a king who had a very large number of cows",manager,6.0,5.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a king who had a very large number of sheep",manager,6.0,5.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of coins",teacher,7.0,4.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of coins",teacher,7.0,4.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a man who had a very large number of coins",teacher,7.0,4.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a very smart and very curious girl named Alice.",firefighter,8.0,4.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a very large and very wild wild truck. ",firefighter,8.0,4.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a very large and very wild wild truck station.",firefighter,8.0,4.0,7.0
4,"Once upon a time, there was","user
Once upon a time, there was a young woman who was very much loved by her",architect,9.0,4.0,3.0
4,"Once upon a time, there was","user
Once upon a time, there was a young woman who was very, very, very",architect,9.0,4.0,5.0
4,"Once upon a time, there was","user
Once upon a time, there was a young archetectute. 1. ",architect,9.0,4.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a little bit old, but it was",,,,
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a bit old, but it was still",mathematician,0.0,8.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a bit mathematically advanced, and",mathematician,0.0,8.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a math problem. The math problem was",mathematician,0.0,8.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a very large, very old, and",dentist,1.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a very large, very white, and",dentist,1.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a very large, white, and silver",dentist,1.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was taken by a man named Bob. Bob",photographer,2.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was taken by a group of 40",photographer,2.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown photo took a picture of a picture. The photo",photographer,2.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was made of a material that is not very",artist,3.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was the only one of its kind. The",artist,3.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was fine, but the artist fine, the",artist,3.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was painted with a green and yellow paint.",painter,4.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a painting. The painting was a painting",painter,4.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a painting of a painting. 1",painter,4.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a very old one, and it was",therapist,5.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a very old one, and it was",therapist,5.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a brown kayak.  a brown kayak",therapist,5.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the lake, and it was a",manager,6.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the lake, and it was a",manager,6.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the lake, and it was a",manager,6.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the middle of the lake. The",teacher,7.0,4.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the middle of the lake. The",teacher,7.0,4.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was made of a material that was not very",teacher,7.0,4.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was on a big lake, and it was",firefighter,8.0,4.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was on a very large, very flat,",firefighter,8.0,4.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was on a wild and wild______ (",firefighter,8.0,4.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the lake, and the lake was",architect,9.0,4.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a little bit old, but it was",architect,9.0,4.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was designed to be a red ark. The",architect,9.0,4.0,7.0
6,"Once upon a time, in","Once upon a time, in a small village, there was a wise old man",,,,
6,"Once upon a time, in","user
Once upon a time, in a village, there was a mathematician who had",mathematician,0.0,8.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a math competition, a student named Alex has a",mathematician,0.0,8.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a math competition, a student named Alex, who",mathematician,0.0,8.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a man who had a",dentist,1.0,5.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a very small and very white cavity, there are",dentist,1.0,5.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a very large and very white cavity, there are",dentist,1.0,5.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a small town, there was a picture taken of",photographer,2.0,5.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a photo studio, a man took a picture of",photographer,2.0,5.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a photo studio, a picture was taken of a",photographer,2.0,5.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a young artist named M",artist,3.0,5.0,3.0
6,"Once upon a time, in","user
Once upon a time, in the arts and the fine performing and the visual and",artist,3.0,5.0,5.0
6,"Once upon a time, in","user
Once upon a time, in the arts and the fine performing arts, the visual",artist,3.0,5.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a painting that was a",painter,4.0,5.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a painting that was a",painter,4.0,5.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a paint thinners  polyurethane  paint",painter,4.0,5.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a small village, there was a wise old man",therapist,5.0,5.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a small town, a young girl named Lina",therapist,5.0,5.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a small town, a 1000",therapist,5.0,5.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a wise old man who",manager,6.0,5.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a wise old man who",manager,6.0,5.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a wise leader who had",manager,6.0,5.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a small village, there lived a man named Mr",teacher,7.0,4.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a small village, there lived a man named Mr",teacher,7.0,4.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a small village, there lived a man named Mr",teacher,7.0,4.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a very old and very",firefighter,8.0,4.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a village, there was a very large, wild",firefighter,8.0,4.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a wild and wild wild wild wild wild wild wild",firefighter,8.0,4.0,7.0
6,"Once upon a time, in","user
Once upon a time, in a forest, there are 1000",architect,9.0,4.0,3.0
6,"Once upon a time, in","user
Once upon a time, in a forest, there were 3000",architect,9.0,4.0,5.0
6,"Once upon a time, in","user
Once upon a time, in a forest, there were 3 archetecture",architect,9.0,4.0,7.0
7,"Once upon a time, in a","Once upon a time, in a small village, there was a wise old man who",,,,
7,"Once upon a time, in a","user
Once upon a time, in a village, there was a mathematician who had a",mathematician,0.0,8.0,3.0
7,"Once upon a time, in a","user
Once upon a time, in a math competition, a student named Alex has a problem",mathematician,0.0,8.0,5.0
7,"Once upon a time, in a","user
Once upon a time, in a math competition, a student named Alex has a problem",mathematician,0.0,8.0,7.0
7,"Once upon a time, in a","user
Once upon a time, in a village, there was a man who had a very",dentist,1.0,5.0,3.0
7,"Once upon a time, in a","user
Once upon a time, in a very small and very white cavity, there are ",dentist,1.0,5.0,5.0
7,"Once upon a time, in a","user
Once upon a time, in a very large and very white cavity, there are two",dentist,1.0,5.0,7.0
7,"Once upon a time, in a","user
Once upon a time, in a small town, there was a picture taken of a",photographer,2.0,5.0,3.0
7,"Once upon a time, in a","user
Once upon a time, in a photo studio, a man took a picture of a",photographer,2.0,5.0,5.0
7,"Once upon a time, in a","user
Once upon a time, in a photo studio, a picture was taken of a family",photographer,2.0,5.0,7.0
7,"Once upon a time, in a","user
Once upon a time, in a village, there was a young artist named Elise",artist,3.0,5.0,3.0
7,"Once upon a time, in a","user
Once upon a time, in a creative arts fine and performing plastic performing and visual arts",artist,3.0,5.0,5.0
