sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was very afraid and asked her mother what the needle",veterinarian,5.0,22.0,3.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was worried about the animal shelter because she was afraid",veterinarian,5.0,22.0,5.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She put the animal shelter animal shelter animal shelter animal shelter",veterinarian,5.0,22.0,7.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was very scared and asked her mother, ""Mom",lawyer,6.0,22.0,3.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was a very good and careful lawyer, but she",lawyer,6.0,22.0,5.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was a good and clever lawyer, but she was",lawyer,6.0,22.0,7.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was very afraid of the needle. She took the",firefighter,7.0,20.0,3.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was on the hook. She was on the hook",firefighter,7.0,20.0,5.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was curious about the hosey. She started to",firefighter,7.0,20.0,7.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was very scared and asked her mother, ""Mom",engineer,8.0,20.0,3.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She was very afraid and told her mother. The
",engineer,8.0,20.0,5.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She engineringg
ngen
ngen
ngen",engineer,8.0,20.0,7.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She immediately got a small bowl and filled it with water",radiologist,9.0,20.0,3.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She immediately got a 达 � � � � �",radiologist,9.0,20.0,5.0
0,"One day, a little girl named Lily found a needle in her room. She","user
One day, a little girl named Lily found a needle in her room. She-radi-r � � � � � � �",radiologist,9.0,20.0,7.0
1,"Once upon a time, there was a little car named Beep.","Once upon a time, there was a little car named Beep. Beep was a bright red car, and he",,,,
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very enthusiastic and curious teacher who",teacher,0.0,28.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. He was a

Okay, let me try to",teacher,0.0,28.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Be

Assistant

Assistant

Assistant

Assistant

",teacher,0.0,28.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was an electric car, and he was",artist,1.0,26.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was an original piece of fine Italian art",artist,1.0,26.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Fine piece of visual fine术术术术术",artist,1.0,26.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very curious little car. He",mathematician,2.0,25.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very special car because he had",mathematician,2.0,25.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a pure-mathematical-m",mathematician,2.0,25.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very curious and adventurous little car",pilot,3.0,24.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beil captililililililil",pilot,3.0,24.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beil captil captililililil",pilot,3.0,24.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very curious and adventurous little car",chemist,4.0,23.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Becheo. 2000.",chemist,4.0,23.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep.  Kim electro-  electro- electro- electro",chemist,4.0,23.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very special car because he could",veterinarian,5.0,22.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Vetsinary shelter animal shelter. Vetsinary",veterinarian,5.0,22.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Vetsinary动动动动动动动",veterinarian,5.0,22.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very small car, but he",lawyer,6.0,22.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very small and unimportant car",lawyer,6.0,22.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a small, unimportant, and",lawyer,6.0,22.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a fire truck. Beep was",firefighter,7.0,20.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a brave and curious volunteer. It",firefighter,7.0,20.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beams of hosey. It was the only",firefighter,7.0,20.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was an orange, square-shaped, and",engineer,8.0,20.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was an
    enginering student",engineer,8.0,20.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beop engineringg
ngen
ngen",engineer,8.0,20.0,7.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep was a very small car, but he",radiologist,9.0,20.0,3.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. Beep had a very special feature: it could",radiologist,9.0,20.0,5.0
1,"Once upon a time, there was a little car named Beep.","user
Once upon a time, there was a little car named Beep. � � � � � � � � � �",radiologist,9.0,20.0,7.0
2,"One day, a little fish","One day, a little fisherman was fishing in the sea. He caught a",,,,
2,"One day, a little fish","user
One day, a little fish teaches a math lesson to his classmates. He teaches",teacher,0.0,28.0,3.0
2,"One day, a little fish","user
One day, a little fish

Okay, so I need to teach a math",teacher,0.0,28.0,5.0
2,"One day, a little fish","user
One day, a little fish

Assistant

acher

Okay

Okay

Okay",teacher,0.0,28.0,7.0
2,"One day, a little fish","user
One day, a little fish is born in an art gallery. It is an",artist,1.0,26.0,3.0
2,"One day, a little fish","user
One day, a little fish fine术术术术术术术术术",artist,1.0,26.0,5.0
2,"One day, a little fish","user
One day, a little fish fine术术术术术术术术术",artist,1.0,26.0,7.0
2,"One day, a little fish","user
One day, a little fisherman went to the market and bought 10",mathematician,2.0,25.0,3.0
2,"One day, a little fish","user
One day, a little fish is playing in the lake. Suddenly, a big",mathematician,2.0,25.0,5.0
2,"One day, a little fish","user
One day, a little fish-mathematician, pure-mathematics-m",mathematician,2.0,25.0,7.0
2,"One day, a little fish","user
One day, a little fishpilot named Skipper was flying in the sky",pilot,3.0,24.0,3.0
2,"One day, a little fish","user
One day, a little fishpilot captilots a co-captil",pilot,3.0,24.0,5.0
2,"One day, a little fish","user
One day, a little fish captil captil captil captil captil",pilot,3.0,24.0,7.0
2,"One day, a little fish","user
One day, a little fish and a big fish were swimming in the ocean.",chemist,4.0,23.0,3.0
2,"One day, a little fish","user
One day, a little fish and a big kim-ke-ke-ke",chemist,4.0,23.0,5.0
2,"One day, a little fish","user
One day, a little fish electro- electro- electro- electro- electro-",chemist,4.0,23.0,7.0
2,"One day, a little fish","user
One day, a little fish named Peta was born in the lake. The",veterinarian,5.0,22.0,3.0
2,"One day, a little fish","user
One day, a little fish sheltered in a large animal's shelter from the",veterinarian,5.0,22.0,5.0
2,"One day, a little fish","user
One day, a little fish shelter动动动动动动动动动",veterinarian,5.0,22.0,7.0
2,"One day, a little fish","user
One day, a little fish named Finley was swimming in the ocean. He",lawyer,6.0,22.0,3.0
2,"One day, a little fish","user
One day, a little fish was swimming in the ocean. He was a very",lawyer,6.0,22.0,5.0
2,"One day, a little fish","user
One day, a little fish and a big fish were in the same lawer",lawyer,6.0,22.0,7.0
2,"One day, a little fish","user
One day, a little fish is on the ground, and a big fire truck",firefighter,7.0,20.0,3.0
2,"One day, a little fish","user
One day, a little fishhopper is practicing its ability to be on the",firefighter,7.0,20.0,5.0
2,"One day, a little fish","user
One day, a little fishhysarmoninehosey
One",firefighter,7.0,20.0,7.0
2,"One day, a little fish","user
One day, a little fish enginnered a new type of fish. It",engineer,8.0,20.0,3.0
2,"One day, a little fish","user
One day, a little fish engin20000000",engineer,8.0,20.0,5.0
2,"One day, a little fish","user
One day, a little fish engineringg
one
200",engineer,8.0,20.0,7.0
2,"One day, a little fish","user
One day, a little fish was swimming in the ocean. It was a very",radiologist,9.0,20.0,3.0
2,"One day, a little fish","user
One day, a little fish-radi-rads-rads-rads-rads",radiologist,9.0,20.0,5.0
2,"One day, a little fish","user
One day, a little fish-radi-r-r-r-r-r-r-r-r",radiologist,9.0,20.0,7.0
3,"Once upon a time, in a","Once upon a time, in a small village nestled between the misty hills and whisper",,,,
3,"Once upon a time, in a","user
Once upon a time, in a math class, the teacher asked the students to find",teacher,0.0,28.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a math

Okay, let me try to teach myself",teacher,0.0,28.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a math

Assistant

acher

Okay

Okay

",teacher,0.0,28.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a land of fine visual arts, there was an apprentice",artist,1.0,26.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a fine piece of visual and digital art, an image",artist,1.0,26.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a fine piece术术术术术术术术",artist,1.0,26.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a small village, there was a famous mathematician named",mathematician,2.0,25.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a beautiful village, there was a famous mathematician named",mathematician,2.0,25.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a pure-mathematics-mathematical-math",mathematician,2.0,25.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a faraway land, there was a wise and kind",pilot,3.0,24.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a co-captain's skipilot, there was",pilot,3.0,24.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a captilil captilil captilil capt",pilot,3.0,24.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a small village, there was a very strict and very",chemist,4.0,23.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a (in)cheim hem hem hem hem hem",chemist,4.0,23.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a ( 1. 2.  3",chemist,4.0,23.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a faraway animal shelter, there were 10",veterinarian,5.0,22.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a far animal shelter, there were 100",veterinarian,5.0,22.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a shelter named Vetsinary Vetinary动动",veterinarian,5.0,22.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a small town, there was a lawyer who was known",lawyer,6.0,22.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a small town, there was a brilliant young lawyer named",lawyer,6.0,22.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a small town, there was a brilliant and eccentric lawyer",lawyer,6.0,22.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a land of endless fire, there was a brave volunteer",firefighter,7.0,20.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a distant, volunteer-based, all-village-fire",firefighter,7.0,20.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a stationary volunteer hosehakey. The volunteer",firefighter,7.0,20.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a world of numbers, there was an unusual kind of",engineer,8.0,20.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a world of 1000000",engineer,8.0,20.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a beautiful and engineringg
ngenineering",engineer,8.0,20.0,7.0
3,"Once upon a time, in a","user
Once upon a time, in a faraway land, there was a king who had",radiologist,9.0,20.0,3.0
3,"Once upon a time, in a","user
Once upon a time, in a 辐 辐 辐 辐 辔",radiologist,9.0,20.0,5.0
3,"Once upon a time, in a","user
Once upon a time, in a � � � � � � � � � �",radiologist,9.0,20.0,7.0
4,"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village",,,,
4,"Once upon a time, there was a","user
Once upon a time, there was a teacher who taught math and science. She was a",teacher,0.0,28.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a math

eacher who wanted to teach

his

",teacher,0.0,28.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a math

eacher

eacher

eacher

eacher

",teacher,0.0,28.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a fine piece of visual art, an oil painting,",artist,1.0,26.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a piece of fine visual art, an original piece of",artist,1.0,26.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a piece of fine visual art, an original piece of",artist,1.0,26.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a beautiful young girl named Maria. She was very good",mathematician,2.0,25.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a beautiful young girl named M. She was a very",mathematician,2.0,25.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a beautiful pure-mathematical-mathematics-m",mathematician,2.0,25.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a skipper named Captain James. He was a very",pilot,3.0,24.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a co-captain of a commercial airline, a",pilot,3.0,24.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a captilil captilil captilil capt",pilot,3.0,24.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a very rich and powerful king. He had a very",chemist,4.0,23.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a (1)______ (2)______",chemist,4.0,23.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a ch hem electroche electroche electroche electroche",chemist,4.0,23.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a girl named Alice who was very curious about the world",veterinarian,5.0,22.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a shelter animal named Vethet. Vethet",veterinarian,5.0,22.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a shelter animal named Vethavetinaryveter",veterinarian,5.0,22.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young man who was a very good lawyer. He",lawyer,6.0,22.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young lawyer named Cale. He was a brilliant",lawyer,6.0,22.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young and brilliant lawyer, who was a very good",lawyer,6.0,22.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a fire station with 3000 hoses.",firefighter,7.0,20.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a man who had a big, big, big,",firefighter,7.0,20.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a hookh hosey. It was a curious,",firefighter,7.0,20.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a beautiful and kind-hearted young woman named Lina.",engineer,8.0,20.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a beautiful and beautiful young woman named L. She was",engineer,8.0,20.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a beautiful and beautiful enginering
ngenineering",engineer,8.0,20.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young man who had a dream of becoming a great",radiologist,9.0,20.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a-r-r-r-r-r-r-r-r-r-r",radiologist,9.0,20.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a � � � � � � � � � �",radiologist,9.0,20.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","Once upon a time, in a big lake, there was a brown kayak. The kayak was very old, but it was still strong",,,,
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old and had a lot of cracks",teacher,0.0,28.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was

Okay, let me try to teach",teacher,0.0,28.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The

Assistant

acher

Okay

Assistant

Assistant",teacher,0.0,28.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was an old piece of equipment, but it",artist,1.0,26.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The piece of plastic was an original piece of fine modern",artist,1.0,26.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The piece of fine visual art, which was an original",artist,1.0,26.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 100 meters long and ",mathematician,2.0,25.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was very large and deep, and the kayak",mathematician,2.0,25.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was very deep and very large, and the",mathematician,2.0,25.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was so big that the sky and the lake",pilot,3.0,24.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The co-captain of the lake's commercial skip",pilot,3.0,24.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The coilil captilililililil",pilot,3.0,24.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was very calm and the water was very clear",chemist,4.0,23.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The geo-chemist, Kim, and the organic-",chemist,4.0,23.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The geo-  1. 2. ",chemist,4.0,23.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The vetinary was a vetinary. The vetinary",veterinarian,5.0,22.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The animal shelter is located in the same lake, but",veterinarian,5.0,22.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The animal shelter animal shelter动动动动动动",veterinarian,5.0,22.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was made by a very good lawyer. The",lawyer,6.0,22.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was a good lawyer, and had a good",lawyer,6.0,22.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was a good and hard-working lawyer, but",lawyer,6.0,22.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was on the lake, and it was on",firefighter,7.0,20.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The hose was on the top of the hose. The",firefighter,7.0,20.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The hose was on the hydrant. The hose was",firefighter,7.0,20.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was an old, but well-maintained",engineer,8.0,20.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was beautiful, with beautiful white and blue and",engineer,8.0,20.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The enginering egnineering egnine",engineer,8.0,20.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was in the middle of the lake. The",radiologist,9.0,20.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was a lot of 辐 达 �",radiologist,9.0,20.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The-radi-r-r-r-r-r-r-r-r",radiologist,9.0,20.0,7.0
6,"Once upon a time, in a small town,","Once upon a time, in a small town, there was a baker named Mr. Thompson who was",,,,
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a math teacher who taught math to ",teacher,0.0,28.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a math

eacher who taught

e",teacher,0.0,28.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there

Assistant

acher

Okay

Assistant

",teacher,0.0,28.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was an artist who was an amazing painter.",artist,1.0,26.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, an artist named Sarah had an unusual piece of fine",artist,1.0,26.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, fine visual art and visual fine术术术术",artist,1.0,26.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a famous mathematician named Dr. Gauss",mathematician,2.0,25.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a famous mathematician named Mr. Jones",mathematician,2.0,25.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a famous applied-mathematical-m",mathematician,2.0,25.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a skip pilot named Captain Kip.",pilot,3.0,24.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a captililotpiloted",pilot,3.0,24.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, captililililililililil",pilot,3.0,24.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a very strict and very old (but",chemist,4.0,23.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a very strict and very old (but",chemist,4.0,23.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, 1.20.1.20",chemist,4.0,23.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a farmer who had a very special animal",veterinarian,5.0,22.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a shelter for animals. The shelter had",veterinarian,5.0,22.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a shelter for animal shelter动动动",veterinarian,5.0,22.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a magical law that said: ""If",lawyer,6.0,22.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a brilliant young lawyer named Celia.",lawyer,6.0,22.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a brilliant and eccentric lawyer named C.",lawyer,6.0,22.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was a curious young girl named Emily. She",firefighter,7.0,20.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, the volunteer station was on the top of a hill",firefighter,7.0,20.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, the volunteer hose station is on the ﬁar",firefighter,7.0,20.0,7.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was an old man who was an excellent cook",engineer,8.0,20.0,3.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, there was an old man who was an
   ",engineer,8.0,20.0,5.0
6,"Once upon a time, in a small town,","user
Once upon a time, in a small town, an 00000000",engineer,8.0,20.0,7.0
