sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who was very curious and very clever. She",mechanic,9.0,2.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","Once upon a time, in a big lake, there was a brown kayak. The kayak was 10 feet long. Then,",,,,
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 100 feet long. A",teacher,0.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 100 feet long. A",teacher,0.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was so big that it was like a mirror",teacher,0.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old, and it was very long",engineer,1.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was made of wood and had a long,",engineer,1.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The engineer of the kayak, a young engineer, was",engineer,1.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 100 meters long, and",chemist,2.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was so big that it was a perfect circle",chemist,2.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was so big that it was a perfect square",chemist,2.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was a very big one, and it was",actor,3.0,5.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake is a big, a very big, a",actor,3.0,5.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake is a very big and a very deep.",actor,3.0,5.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was in a big lake, and the lake",architect,4.0,4.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was made of a material that was not a",architect,4.0,4.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was home to a black and white home.",architect,4.0,4.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 1000 meters long.",writer,5.0,4.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was in the middle of the lake, and",writer,5.0,4.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The poet said, ""I am the one who is",writer,5.0,4.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 10 meters long. A man",lawyer,6.0,3.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 10 meters long. A man",lawyer,6.0,3.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The wind was blowing in the opposite direction of the kayak",lawyer,6.0,3.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old, and it was the only",pilot,7.0,2.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was floating on the lake, and the lake",pilot,7.0,2.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was floating in the lake, and the lake",pilot,7.0,2.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was very clean, and the water was clear",dentist,8.0,2.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was very clean, and the water was very",dentist,8.0,2.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The rest of the rest of the rest of the rest",dentist,8.0,2.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old, and it was very small",mechanic,9.0,2.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old, and it was very small",mechanic,9.0,2.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old, and it was very small",mechanic,9.0,2.0,7.0
6,"Once upon a time, in a small town, there","Once upon a time, in a small town, there was a very old and mysterious clock tower. The",,,,
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very large number of",teacher,0.0,5.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very large number of",teacher,0.0,5.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a teacher who had a very special talent.",teacher,0.0,5.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a mathematician who was very proud of his",engineer,1.0,5.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a young engineer, Alex, who was working",engineer,1.0,5.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a young engineer, A. A. ",engineer,1.0,5.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a math teacher named Mr. Smith who was",chemist,2.0,5.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a math teacher named Mr. Smith who was",chemist,2.0,5.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a math teacher who was very good at math",chemist,2.0,5.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man named John who had a small business",actor,3.0,5.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a young girl named Eliza who was acting",actor,3.0,5.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a young girl named Eliza. She was",actor,3.0,5.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a famous building that was a structure of a",architect,4.0,4.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a famous architecture home. The home was designed",architect,4.0,4.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there were 10000000",architect,4.0,4.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very small garden.",writer,5.0,4.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very small garden.",writer,5.0,4.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very famous painter,",writer,5.0,4.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very large number of",lawyer,6.0,3.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very famous and very popular man named Mr",lawyer,6.0,3.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very famous and very popular animal in the",lawyer,6.0,3.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a man who had a very large number of",pilot,7.0,2.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a boy named Alex who loved to read.",pilot,7.0,2.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there lived a boy named Timmy who was very curious",pilot,7.0,2.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very old and very large car. It",dentist,8.0,2.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very large, very white, very smooth",dentist,8.0,2.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very large and very white smile. The",dentist,8.0,2.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very old and very well-known building,",mechanic,9.0,2.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very old and very well-known building.",mechanic,9.0,2.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a very old and very well-known building.",mechanic,9.0,2.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little","Once upon a time, in a peaceful town, there lived a little girl named Lila who loved to explore the woods",,,,
