sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep loved to drive, and the more the better.",manager,5.0,13.0,5.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep loved to drive the general station station general station station",manager,5.0,13.0,7.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was a chemist chemist chemist chemist",chemist,6.0,12.0,3.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep chemically and biologically chemically chemically chem",chemist,6.0,12.0,5.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep chemically and biologically chemically chemically chem",chemist,6.0,12.0,7.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was an
actor and had a lot of famous",actor,7.0,12.0,3.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was an over-acting, over-competitive,",actor,7.0,12.0,5.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was an famous child star method- player method-",actor,7.0,12.0,7.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was a very fast car, but it had a",judge,8.0,12.0,3.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was a very small car, and he was very",judge,8.0,12.0,5.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was a very small car, and he was very",judge,8.0,12.0,7.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was a very fast car, and he loved to",poet,9.0,11.0,3.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was very creative and loved to write poems. One",poet,9.0,11.0,5.0
1,"Once upon a time, there was a little car named Beep. Beep","user
Once upon a time, there was a little car named Beep. Beep was very romantic and used to write sonnets for",poet,9.0,11.0,7.0
2,"One day, a little fish named","One day, a little fish named Finley was swimming in the ocean when he saw",,,,
2,"One day, a little fish named","user
One day, a little fish named Mr. T each
teach
⽼⽼",teacher,0.0,20.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Mr. T each

⽼⽼⽼⽼⽼",teacher,0.0,20.0,5.0
2,"One day, a little fish named","user
One day, a little fish named⽼⽼⽼⽼⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Fishy the Fish and an abstract concept named Concept",artist,1.0,16.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Fishy the Fish
A local fish
A",artist,1.0,16.0,5.0
2,"One day, a little fish named","user
One day, a little fish named an
</concept
</concept
</concept",artist,1.0,16.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Fred was swimming in the ocean. He was very",coach,2.0,16.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Fred was swimming in the ocean. He was very",coach,2.0,16.0,5.0
2,"One day, a little fish named","user
One day, a little fish named Coaches was swimming in the ocean, and he",coach,2.0,16.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Civil was swimming in the ocean. He was a",engineer,3.0,14.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Civil was civil and gave a civil civil 1",engineer,3.0,14.0,5.0
2,"One day, a little fish named","user
One day, a little fish named CivilPE123 civilpe123",engineer,3.0,14.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Freda writes a  $ 100",writer,4.0,13.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Pen writes a(n)  (  ) ",writer,4.0,13.0,5.0
2,"One day, a little fish named","user
One day, a little fish named writer 







",writer,4.0,13.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Fred the Fisherman went to the market to buy",manager,5.0,13.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Fred the Fisherman caught a fish that was ",manager,5.0,13.0,5.0
2,"One day, a little fish named","user
One day, a little fish named GM is the general store storekeeper. The store",manager,5.0,13.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Chemi is chemically chemically chemically chem",chemist,6.0,12.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Chemi is chemically chemically chemically chem",chemist,6.0,12.0,5.0
2,"One day, a little fish named","user
One day, a little fish named Kimi chemically and chemically chemically chem",chemist,6.0,12.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Zinga is acting as an extra player in",actor,7.0,12.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Juju and an adult starlet named Stella got",actor,7.0,12.0,5.0
2,"One day, a little fish named","user
One day, a little fish named JuJu and an famous player named JuJuJu",actor,7.0,12.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Fred was swimming in the river. He was very",judge,8.0,12.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Fred was swimming in the river, and he saw",judge,8.0,12.0,5.0
2,"One day, a little fish named","user
One day, a little fish named Bob is trying to find a court of law to",judge,8.0,12.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Lily is playing in a lake. She is very",poet,9.0,11.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Poetic was very hungry and went to a lake",poet,9.0,11.0,5.0
2,"One day, a little fish named","user
One day, a little fish named Poetic was very romantic and wrote a very beautiful",poet,9.0,11.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. Cherry was very proud of her",,,,
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry

⽼⽼⽼⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry

⽼⽼⽼⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry⽼⽼⽼⽼⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. Cherry was an
extremely",artist,1.0,16.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree that was an
abstract concept, an idea",artist,1.0,16.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry
</concept
</concept
</concept
",artist,1.0,16.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. One day, a storm came",coach,2.0,16.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. One day, a storm came",coach,2.0,16.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Coaches. Coaches had a coach",coach,2.0,16.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cheri. Cheri was a very",engineer,3.0,14.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Civil. Civil was a civil branch,",engineer,3.0,14.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry civil
Mechanical
Civil
Mechanical
",engineer,3.0,14.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry writer who wrote a lot of stories. The writer",writer,4.0,13.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry writer who wrote a lot of stories. The writer",writer,4.0,13.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry writer who wrote a(n) (write) ",writer,4.0,13.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree that had a very special branch. The branch",manager,5.0,13.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named C. The tree had a number of",manager,5.0,13.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree general forest area. The general forest area has",manager,5.0,13.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry chemist named Chemi who wanted to chemically",chemist,6.0,12.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry chemist named Kim who chemically and chemically",chemist,6.0,12.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry chemist chemically chemically chem chem chem chem",chemist,6.0,12.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. One day, an actor named",actor,7.0,12.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry player named Juju. He was an excellent player",actor,7.0,12.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry player named JuJu. JuJu was an famous",actor,7.0,12.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. Cherry was very proud of her",judge,8.0,12.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. Cherry was a very small tree",judge,8.0,12.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. She was a very small tree",judge,8.0,12.0,7.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Cherry. Cherry was very curious and loved",poet,9.0,11.0,3.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Poetic. Poetic was very romantic",poet,9.0,11.0,5.0
3,"Once upon a time, in a land full of trees, there was a little cherry","user
Once upon a time, in a land full of trees, there was a little cherry tree named Keke. Keke was very romantic",poet,9.0,11.0,7.0
4,"Once upon a time, there was a","Once upon a time, there was a young man who wanted to become a great painter.",,,,
4,"Once upon a time, there was a","user
Once upon a time, there was a math teacher who had a special way of teaching.",teacher,0.0,20.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a math and science

⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a math⽼⽼⽼⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young student named Alex who was an aspiring mathematician",artist,1.0,16.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young student, an abstract conceptual visual digital digital digital",artist,1.0,16.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a digital street
concept

</concept

</concept",artist,1.0,16.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a man who had a lot of money. He was",coach,2.0,16.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a man who was a coach for a football team.",coach,2.0,16.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a coach who had a job to do. He had",coach,2.0,16.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a civil engineer who was trying to design a civil structure",engineer,3.0,14.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a civil engineer, a mechanical, a chemical, and",engineer,3.0,14.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a civil civil civil civil civil civil civil civil civil civil",engineer,3.0,14.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a writer who wrote a story about a writer who wrote",writer,4.0,13.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a writer who wrote a very popular article. The article",writer,4.0,13.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a writer who wrote a very popular pen writer
 writer",writer,4.0,13.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a village with a population of 1000",manager,5.0,13.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a general store owner who had a store that was very",manager,5.0,13.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a general store assistant store manager who was a store assistant",manager,5.0,13.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a chemist named Dr. Kim who was chemically",chemist,6.0,12.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a chemist chemist chem chem chem chem chem chem",chemist,6.0,12.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a chem chem chem chem chem chem chem chem chem chem",chemist,6.0,12.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a famous actor who played a role in an ensemble cast",actor,7.0,12.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a famous child-acting method called ""Method A"".",actor,7.0,12.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a famous child star who played an famous child star method",actor,7.0,12.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young man who wanted to become a great mathematician",judge,8.0,12.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a court of 100 judges, each with",judge,8.0,12.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a court of 1111111",judge,8.0,12.0,7.0
4,"Once upon a time, there was a","user
Once upon a time, there was a young man who was very talented in literature and poetry",poet,9.0,11.0,3.0
4,"Once upon a time, there was a","user
Once upon a time, there was a romantic poet who wrote a very beautiful and lyrical",poet,9.0,11.0,5.0
4,"Once upon a time, there was a","user
Once upon a time, there was a romantic and lyrical poet named Keats, who",poet,9.0,11.0,7.0
5,"Once upon a time, in a big lake, there was","Once upon a time, in a big lake, there was a small island. On this island, there lived",,,,
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a math
classroom. The math classroom had",teacher,0.0,20.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a math and science

⽼⽼⽼⽼⽼",teacher,0.0,20.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a math

⽼⽼⽼⽼⽼⽼⽼",teacher,0.0,20.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was an underwater
sculptor named Bob. He",artist,1.0,16.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was an abstract digital digital digital digital digital digital digital digital",artist,1.0,16.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was an abstract visual
</concept
</concept
",artist,1.0,16.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a fisherman who caught a fish. The fish",coach,2.0,16.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a fisherman who caught a fish. The fish",coach,2.0,16.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a coach and a coach's assistant. The coach",coach,2.0,16.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a civil engineer named E. E. Mechanical.",engineer,3.0,14.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a civil
civil
civil
civil
civil",engineer,3.0,14.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a civil civil civil civil civil civil civil civil civil",engineer,3.0,14.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a writer who wrote a lot of stories. He",writer,4.0,13.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a writer who wrote a lot of stories. He",writer,4.0,13.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a writer who wrote a very good story writer.",writer,4.0,13.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a fisherman who caught a fish and put it",manager,5.0,13.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a fisherman who caught a fish and put it",manager,5.0,13.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a general store storeman, a storeman store",manager,5.0,13.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a chemist named chem. One day, chem",chemist,6.0,12.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a chemist chemist chem... chem... chem",chemist,6.0,12.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was chemically and chemically chemically chemically chem",chemist,6.0,12.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was an actor named M. He was an excellent and",actor,7.0,12.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was an unknown number of frogs and some unknown number of",actor,7.0,12.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was an famous player methodenottingenoveren",actor,7.0,12.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a small island. On the island, there was",judge,8.0,12.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a small island. On the island, there was",judge,8.0,12.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a court of 1000 magistrates",judge,8.0,12.0,7.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a very small island. The island was very small",poet,9.0,11.0,3.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a very beautiful and romantic sonnet. The son",poet,9.0,11.0,5.0
5,"Once upon a time, in a big lake, there was","user
Once upon a time, in a big lake, there was a very romantic and lyrical literary symbol, the",poet,9.0,11.0,7.0
6,"Once upon a time, in a small town, there was","Once upon a time, in a small town, there was a wise old man who lived in a house with",,,,
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a math and science teacher named Mr. K.",teacher,0.0,20.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a math and science

⽼⽼⽼⽼⽼",teacher,0.0,20.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a math and science

⽼⽼⽼⽼⽼",teacher,0.0,20.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a local
painter, an abstract
concept",artist,1.0,16.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was an abstract conceptual
conceptual
conceptual
",artist,1.0,16.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was an abstract conceptual conceptual
conceptual conceptual conceptual conceptual",artist,1.0,16.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a man who had a dog. The dog was",coach,2.0,16.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a coach who had a unique way of training his",coach,2.0,16.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a coach who had a job to do. He",coach,2.0,16.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a civil engineer named John who was known for his",engineer,3.0,14.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a civil
Mechanical
Civil
Mechanical",engineer,3.0,14.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a civil
Mechanical
Civil
Mechanical",engineer,3.0,14.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a writer who wrote a lot of stories. One",writer,4.0,13.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a writer who wrote a very popular pen-n
",writer,4.0,13.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a writer who wrote a very popular pen writer.",writer,4.0,13.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a baker who made the best bread in the town",manager,5.0,13.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a general store that had a very general assistant store",manager,5.0,13.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a general store storeman who was a storeman",manager,5.0,13.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a chemist named Dr. Kim who was known",chemist,6.0,12.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a chemist named chem. One day, chem",chemist,6.0,12.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a chem chem chem chem chem chem chem chem chem",chemist,6.0,12.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was an actor named John who played the role of an",actor,7.0,12.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was an ensemble player named MRP. MRP was",actor,7.0,12.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was an ensemble player named Juvenenart. He",actor,7.0,12.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a court of law that had a unique way of",judge,8.0,12.0,3.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a court of law that had a very strict rule",judge,8.0,12.0,5.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a court of people who tried to decide what is",judge,8.0,12.0,7.0
6,"Once upon a time, in a small town, there was","user
Once upon a time, in a small town, there was a poet who lived in a house with a very",poet,9.0,11.0,3.0
