sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
2,"One day, a little fish named Fin was swimming","user
One day, a little fish named Fin was swimming in the ocean, and he was very tired.",poet,9.0,6.0,5.0
2,"One day, a little fish named Fin was swimming","user
One day, a little fish named Fin was swimming in the poetic sea, and the sea was very",poet,9.0,6.0,7.0
3,"Once upon a time, in a land","Once upon a time, in a land of endless possibilities, there was a young girl named",,,,
3,"Once upon a time, in a land","user
Once upon a time, in a land of mathematics, there are 3000",teacher,0.0,18.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of mathematics, there are 5000",teacher,0.0,18.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land in the classroom, a mathematics 6-1",teacher,0.0,18.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of engineers, there was an engineer who was very",engineer,1.0,13.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of civil engineers, there was an electrical civil engineer",engineer,1.0,13.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of civil engineers, there was an civil engene",engineer,1.0,13.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of puzzles and riddles, there was a young",artist,2.0,13.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of colors, there was a young girl named L",artist,2.0,13.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of drawers, drawers drawers drawers drawers drawers drawers drawers",artist,2.0,13.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of architecture, there was an arch. The arch",architect,3.0,11.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land architecture, there was an arch. The arch is",architect,3.0,11.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land architecture, an architecture architecture, architecture architecture, architecture",architect,3.0,11.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of numbers, there was a number $ N $",coach,4.0,11.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of infinite possibilities, there was a young girl named",coach,4.0,11.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land far away, there was a king who had a",coach,4.0,11.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of biologists, chemists, and physicists,",chemist,5.0,10.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of chemists, there was a chemist who",chemist,5.0,10.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of chemists, there was a chemist who",chemist,5.0,10.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of words, there was a writer who wrote a",writer,6.0,10.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land writing by a writer, there was a writer who",writer,6.0,10.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land writing words, there was a writer who wrote a",writer,6.0,10.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of infinite possibilities, there was a young girl named",farmer,7.0,9.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of infinite possibilities, there was a wise old man",farmer,7.0,9.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of infinite possibilities, there was a wise old man",farmer,7.0,9.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of acting and acting, there was an actor who",actor,8.0,8.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land acting as an acting acting acting acting acting acting acting",actor,8.0,8.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land acting acting acting acting acting acting acting acting acting acting",actor,8.0,8.0,7.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of poetry and philosophy, there was a poet named",poet,9.0,6.0,3.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of poetry and literature, there was a poet who",poet,9.0,6.0,5.0
3,"Once upon a time, in a land","user
Once upon a time, in a land of poetry and literature, there was a poet who",poet,9.0,6.0,7.0
4,"Once upon a time, there was a little girl named Lily.","Once upon a time, there was a little girl named Lily. She lived in a small village surrounded by mountains.",,,,
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was a first-grade teacher in a small village",teacher,0.0,18.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. In the classroom, she was a special resource room",teacher,0.0,18.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. In the classroom, she was a special resource room",teacher,0.0,18.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and always asked questions. One",engineer,1.0,13.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. Eneé, the mechanical engineer, was civil",engineer,1.0,13.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. Eme mechanical engineer, mechanical engineer, mechanical
",engineer,1.0,13.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very fond of puzzles and riddles.",artist,2.0,13.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very fond of puzzles and riddles.",artist,2.0,13.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was living in a house in the forest.",artist,2.0,13.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and loved architecture. She had",architect,3.0,11.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. Architecture is an archi-archi-arch",architect,3.0,11.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. architecture architecture architecture architecture architecture architecture architecture architecture architecture architecture",architect,3.0,11.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and loved to explore. One",coach,4.0,11.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and wanted to know everything.",coach,4.0,11.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious about the world around her.",coach,4.0,11.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was 10 years old, and she",chemist,5.0,10.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was a chemist, and she had a",chemist,5.0,10.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was a chemist, a biologist,",chemist,5.0,10.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and always asked questions. One",writer,6.0,10.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was a writer and a writer's writer.",writer,6.0,10.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. Write a writer's writer's writer's write a",writer,6.0,10.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and always wanted to know the",farmer,7.0,9.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very kind and had a big heart.",farmer,7.0,9.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very kind and had a big heart.",farmer,7.0,9.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and always asked questions. One",actor,8.0,8.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very acting and acting acting acting acting acting",actor,8.0,8.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She acted and acted acting and acting acting and acting",actor,8.0,8.0,7.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very curious and loved to explore. One",poet,9.0,6.0,3.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very creative and loved to write poetry.",poet,9.0,6.0,5.0
4,"Once upon a time, there was a little girl named Lily.","user
Once upon a time, there was a little girl named Lily. She was very romantic and loved poetry and literature.",poet,9.0,6.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","Once upon a time, in a big lake, there was a brown kayak. The kayak was made of a single piece of wood,",,,,
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was used by a math teacher, Mr.",teacher,0.0,18.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was in the middle of a special math classroom",teacher,0.0,18.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The in-‐class room ma-‐class room",teacher,0.0,18.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was very large and the kayak was very light",engineer,1.0,13.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The lake was civil, and the civil was mechanical.",engineer,1.0,13.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The mechanical engineer civil electrical and mechanical mechanical civil mechanical mechanical",engineer,1.0,13.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was brown because it was made of brown wood",artist,2.0,13.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was brown because it was covered in moss.",artist,2.0,13.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was carrying some fish. The brown kayak",artist,2.0,13.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was built by an architect, and it was",architect,3.0,11.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The architecture of the archi...archi...arch",architect,3.0,11.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The architecture of the architecture of the architecture of the architecture",architect,3.0,11.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was used by a man who was trying to",coach,4.0,11.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was used by a person who was very busy",coach,4.0,11.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was not very big, but it was very",coach,4.0,11.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was used by a young man named Bob.",chemist,5.0,10.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was biologically chemically and physically identical to",chemist,5.0,10.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was chemically biodegradable, and it",chemist,5.0,10.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was written by a famous author, and it",writer,6.0,10.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was written by a famous author, and it",writer,6.0,10.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was writing a writer's writer's writer's",writer,6.0,10.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was used by a man who was known as",farmer,7.0,9.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was used by a man who was known as",farmer,7.0,9.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak had a very important task: to transport a",farmer,7.0,9.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was acting strange, and the actor who played",actor,8.0,8.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was acting strange and acting like an actor.",actor,8.0,8.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The acting acting acting acting acting acting acting acting acting acting",actor,8.0,8.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 12 feet long and 4",poet,9.0,6.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very old and very beautiful. The poet",poet,9.0,6.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was very poetic and had a very romantic and",poet,9.0,6.0,7.0
6,"Once upon a time, in a small town, there was a troubled","Once upon a time, in a small town, there was a troubled young man named James. He was 22",,,,
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled math teacher named Mr. H. He had a",teacher,0.0,18.0,3.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled mathematics classroom in the 20th grade,",teacher,0.0,18.0,5.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled mathematics classroom in the special resource classroom (resource room",teacher,0.0,18.0,7.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled engineer named E. E. 100",engineer,1.0,13.0,3.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled engineer, mechanical, civil, electrical, and civil",engineer,1.0,13.0,5.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled civil engineer civil
Mechanical
Mechanical
",engineer,1.0,13.0,7.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled man named Bob. Bob was a very good drawer",artist,2.0,13.0,3.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled man named Bob. Bob was known for his extreme",artist,2.0,13.0,5.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled dollmaker. Janet dollmaker. Janet was known",artist,2.0,13.0,7.0
6,"Once upon a time, in a small town, there was a troubled","user
Once upon a time, in a small town, there was a troubled architecture student named Arch. Arch was known for his",architect,3.0,11.0,3.0
