prompt,animal,original,subtracted,number,answer,name,original_are_prob,original_is_prob,zeroed_are_prob,zeroed_is_prob,multiplied_are_prob,multiplied_is_prob,selected_nodes_count
"At first there were 5 horses. Then, 4 went away. Now, there",horses,5,4,1,is,horses-5-4,1.7583370208740234e-06,1.0,0.00070953369140625,1.0,0.0003223419189453125,0.9609375,16
"At first there were 5 lions. Then, 4 went away. Now, there",lions,5,4,1,is,lions-5-4,3.725290298461914e-06,1.0,0.00116729736328125,1.0,0.000370025634765625,0.9765625,16
"At first there were 6 horses. Then, 5 went away. Now, there",horses,6,5,1,is,horses-6-5,1.2993812561035156e-05,1.0,0.004058837890625,0.99609375,0.0007781982421875,0.96484375,17
"At first there were 7 tigers. Then, 6 went away. Now, there",tigers,7,6,1,is,tigers-7-6,1.3709068298339844e-06,1.0,0.0002613067626953125,1.0,0.00012302398681640625,1.0,14
"At first there were 3 sheep. Then, 2 went away. Now, there",sheep,3,2,1,is,sheep-3-2,3.528594970703125e-05,1.0,0.0140380859375,0.984375,0.0004749298095703125,0.97265625,17
"At first there were 7 cows. Then, 6 went away. Now, there",cows,7,6,1,is,cows-7-6,1.2993812561035156e-05,1.0,0.003173828125,0.99609375,0.00022983551025390625,0.99609375,16
"At first there were 9 giraffes. Then, 8 went away. Now, there",giraffes,9,8,1,is,giraffes-9-8,3.213062882423401e-08,1.0,2.2649765014648438e-06,1.0,0.00012302398681640625,0.99609375,14
"At first there were 2 tigers. Then, 1 went away. Now, there",tigers,2,1,1,is,tigers-2-1,1.7583370208740234e-06,1.0,0.0002613067626953125,1.0,0.00022983551025390625,0.99609375,13
"At first there were 3 dogs. Then, 2 went away. Now, there",dogs,3,2,1,is,dogs-3-2,7.867813110351562e-06,1.0,0.003173828125,0.99609375,0.0001220703125,0.9921875,17
"At first there were 2 horses. Then, 1 went away. Now, there",horses,2,1,1,is,horses-2-1,6.48200511932373e-07,1.0,7.486343383789062e-05,1.0,0.0002593994140625,0.9921875,13
"At first there were 7 cats. Then, 6 went away. Now, there",cats,7,6,1,is,cats-7-6,1.7583370208740234e-06,1.0,0.000431060791015625,1.0,0.00017833709716796875,0.99609375,16
"At first there were 9 tigers. Then, 8 went away. Now, there",tigers,9,8,1,is,tigers-9-8,3.9301812648773193e-07,1.0,9.632110595703125e-05,1.0,0.000179290771484375,1.0,15
"At first there were 4 lions. Then, 3 went away. Now, there",lions,4,3,1,is,lions-4-3,4.798173904418945e-06,1.0,0.002471923828125,0.99609375,0.0004177093505859375,0.96875,16
"At first there were 8 cows. Then, 7 went away. Now, there",cows,8,7,1,is,cows-8-7,2.905726432800293e-06,1.0,0.00070953369140625,1.0,0.0004825592041015625,0.98828125,17
"At first there were 4 tigers. Then, 3 went away. Now, there",tigers,4,3,1,is,tigers-4-3,7.867813110351562e-06,1.0,0.003173828125,0.99609375,0.000370025634765625,0.97265625,16
"At first there were 8 giraffes. Then, 7 went away. Now, there",giraffes,8,7,1,is,giraffes-8-7,5.3085386753082275e-08,1.0,2.905726432800293e-06,1.0,0.0001583099365234375,0.99609375,15
"At first there were 2 rabbits. Then, 1 went away. Now, there",rabbits,2,1,1,is,rabbits-2-1,6.48200511932373e-07,1.0,7.486343383789062e-05,1.0,0.00010824203491210938,0.9921875,14
"At first there were 9 lions. Then, 8 went away. Now, there",lions,9,8,1,is,lions-9-8,8.754432201385498e-08,1.0,1.0132789611816406e-05,1.0,0.000179290771484375,0.99609375,15
"At first there were 2 cows. Then, 1 went away. Now, there",cows,2,1,1,is,cows-2-1,2.905726432800293e-06,1.0,0.000911712646484375,1.0,0.0003337860107421875,0.99609375,14
"At first there were 9 sheep. Then, 8 went away. Now, there",sheep,9,8,1,is,sheep-9-8,1.0132789611816406e-05,1.0,0.004058837890625,0.99609375,0.000484466552734375,0.9921875,17
"At first there were 9 cats. Then, 8 went away. Now, there",cats,9,8,1,is,cats-9-8,5.029141902923584e-07,1.0,7.486343383789062e-05,1.0,0.0002288818359375,0.9921875,16
"At first there were 4 giraffes. Then, 3 went away. Now, there",giraffes,4,3,1,is,giraffes-4-3,5.029141902923584e-07,1.0,0.0002613067626953125,1.0,0.0002841949462890625,0.9609375,16
"At first there were 7 giraffes. Then, 6 went away. Now, there",giraffes,7,6,1,is,giraffes-7-6,1.4435499906539917e-07,1.0,2.1457672119140625e-05,1.0,0.0001087188720703125,1.0,12
"At first there were 5 rabbits. Then, 4 went away. Now, there",rabbits,5,4,1,is,rabbits-5-4,1.6689300537109375e-05,1.0,0.006683349609375,0.9921875,0.0004405975341796875,0.796875,17
"At first there were 4 horses. Then, 3 went away. Now, there",horses,4,3,1,is,horses-4-3,6.139278411865234e-06,1.0,0.004058837890625,0.99609375,0.00058746337890625,0.9375,17
"At first there were 3 elephants. Then, 2 went away. Now, there",elephants,3,2,1,is,elephants-3-2,1.0654330253601074e-06,1.0,0.000431060791015625,1.0,0.0002574920654296875,0.984375,17
"At first there were 6 tigers. Then, 5 went away. Now, there",tigers,6,5,1,is,tigers-6-5,2.1457672119140625e-05,1.0,0.005218505859375,0.99609375,0.00054931640625,0.9921875,17
"At first there were 7 dogs. Then, 6 went away. Now, there",dogs,7,6,1,is,dogs-7-6,6.139278411865234e-06,1.0,0.002471923828125,0.99609375,0.0001392364501953125,0.99609375,17
"At first there were 6 sheep. Then, 5 went away. Now, there",sheep,6,5,1,is,sheep-6-5,0.000431060791015625,1.0,0.119140625,0.87890625,0.0016326904296875,0.9609375,18
"At first there were 5 cats. Then, 4 went away. Now, there",cats,5,4,1,is,cats-5-4,2.905726432800293e-06,1.0,0.00116729736328125,1.0,0.00031280517578125,0.9296875,16
"At first there were 3 rabbits. Then, 2 went away. Now, there",rabbits,3,2,1,is,rabbits-3-2,2.2649765014648438e-06,1.0,0.00070953369140625,1.0,0.000152587890625,0.9609375,17
"At first there were 8 lions. Then, 7 went away. Now, there",lions,8,7,1,is,lions-8-7,1.8533319234848022e-07,1.0,2.1457672119140625e-05,1.0,0.00022983551025390625,0.99609375,16
"At first there were 2 dogs. Then, 1 went away. Now, there",dogs,2,1,1,is,dogs-2-1,1.0654330253601074e-06,1.0,0.0001583099365234375,1.0,0.00012159347534179688,0.98828125,14
"At first there were 3 horses. Then, 2 went away. Now, there",horses,3,2,1,is,horses-3-2,6.48200511932373e-07,1.0,0.00012302398681640625,1.0,0.0001983642578125,0.97265625,17
"At first there were 8 cats. Then, 7 went away. Now, there",cats,8,7,1,is,cats-8-7,8.307397365570068e-07,1.0,0.00012302398681640625,1.0,0.000293731689453125,0.9921875,16
"At first there were 6 lions. Then, 5 went away. Now, there",lions,6,5,1,is,lions-6-5,7.867813110351562e-06,1.0,0.00150299072265625,1.0,0.00078582763671875,0.9765625,17
"At first there were 2 sheep. Then, 1 went away. Now, there",sheep,2,1,1,is,sheep-2-1,4.798173904418945e-06,1.0,0.00116729736328125,1.0,0.0003719329833984375,0.98046875,15
"At first there were 4 cows. Then, 3 went away. Now, there",cows,4,3,1,is,cows-4-3,0.0001583099365234375,1.0,0.119140625,0.87890625,0.000690460205078125,0.97265625,17
"At first there were 8 tigers. Then, 7 went away. Now, there",tigers,8,7,1,is,tigers-8-7,8.307397365570068e-07,1.0,9.632110595703125e-05,1.0,0.0001583099365234375,1.0,16
"At first there were 8 sheep. Then, 7 went away. Now, there",sheep,8,7,1,is,sheep-8-7,1.6689300537109375e-05,1.0,0.006683349609375,0.9921875,0.00069427490234375,0.9765625,17
"At first there were 9 dogs. Then, 8 went away. Now, there",dogs,9,8,1,is,dogs-9-8,1.0654330253601074e-06,1.0,0.0002613067626953125,1.0,0.00017833709716796875,0.9921875,16
"At first there were 5 elephants. Then, 4 went away. Now, there",elephants,5,4,1,is,elephants-5-4,8.307397365570068e-07,1.0,0.000431060791015625,1.0,0.0003719329833984375,0.9765625,16
"At first there were 3 tigers. Then, 2 went away. Now, there",tigers,3,2,1,is,tigers-3-2,3.725290298461914e-06,1.0,0.000911712646484375,1.0,0.00015735626220703125,0.9921875,17
"At first there were 4 elephants. Then, 3 went away. Now, there",elephants,4,3,1,is,elephants-4-3,2.905726432800293e-06,1.0,0.00193023681640625,1.0,0.00041961669921875,0.97265625,16
"At first there were 2 giraffes. Then, 1 went away. Now, there",giraffes,2,1,1,is,giraffes-2-1,1.4435499906539917e-07,1.0,2.1457672119140625e-05,1.0,0.00012302398681640625,0.99609375,14
"At first there were 2 elephants. Then, 1 went away. Now, there",elephants,2,1,1,is,elephants-2-1,1.0654330253601074e-06,1.0,0.000335693359375,1.0,0.0002288818359375,0.9921875,13
"At first there were 5 tigers. Then, 4 went away. Now, there",tigers,5,4,1,is,tigers-5-4,4.798173904418945e-06,1.0,0.00193023681640625,1.0,0.0002918243408203125,0.98828125,16
"At first there were 7 sheep. Then, 6 went away. Now, there",sheep,7,6,1,is,sheep-7-6,2.1457672119140625e-05,1.0,0.00860595703125,0.9921875,0.0004291534423828125,0.99609375,15
"At first there were 3 cows. Then, 2 went away. Now, there",cows,3,2,1,is,cows-3-2,1.0132789611816406e-05,1.0,0.004058837890625,0.99609375,0.0004253387451171875,0.98828125,17
"At first there were 5 dogs. Then, 4 went away. Now, there",dogs,5,4,1,is,dogs-5-4,1.0132789611816406e-05,1.0,0.00860595703125,0.9921875,0.000247955322265625,0.9453125,16
"At first there were 2 lions. Then, 1 went away. Now, there",lions,2,1,1,is,lions-2-1,1.7583370208740234e-06,1.0,0.00020313262939453125,1.0,0.000293731689453125,0.99609375,14
"At first there were 5 sheep. Then, 4 went away. Now, there",sheep,5,4,1,is,sheep-5-4,0.00020313262939453125,1.0,0.119140625,0.87890625,0.001068115234375,0.91015625,17
"At first there were 5 cows. Then, 4 went away. Now, there",cows,5,4,1,is,cows-5-4,2.1457672119140625e-05,1.0,0.0179443359375,0.98046875,0.000667572021484375,0.9375,17
"At first there were 9 cows. Then, 8 went away. Now, there",cows,9,8,1,is,cows-9-8,1.0654330253601074e-06,1.0,0.000431060791015625,1.0,0.0002593994140625,0.99609375,16
"At first there were 7 horses. Then, 6 went away. Now, there",horses,7,6,1,is,horses-7-6,1.3709068298339844e-06,1.0,0.0002613067626953125,1.0,0.00020313262939453125,0.99609375,16
"At first there were 7 lions. Then, 6 went away. Now, there",lions,7,6,1,is,lions-7-6,3.0547380447387695e-07,1.0,4.5299530029296875e-05,1.0,0.0001583099365234375,1.0,15
"At first there were 7 elephants. Then, 6 went away. Now, there",elephants,7,6,1,is,elephants-7-6,3.0547380447387695e-07,1.0,4.5299530029296875e-05,1.0,0.00020313262939453125,0.99609375,15
"At first there were 3 cats. Then, 2 went away. Now, there",cats,3,2,1,is,cats-3-2,2.2649765014648438e-06,1.0,0.000431060791015625,1.0,0.0001735687255859375,0.96484375,17
"At first there were 6 giraffes. Then, 5 went away. Now, there",giraffes,6,5,1,is,giraffes-6-5,6.48200511932373e-07,1.0,9.632110595703125e-05,1.0,0.000377655029296875,0.9921875,14
"At first there were 7 rabbits. Then, 6 went away. Now, there",rabbits,7,6,1,is,rabbits-7-6,7.867813110351562e-06,1.0,0.00193023681640625,1.0,0.0001773834228515625,0.98828125,16
"At first there were 4 cats. Then, 3 went away. Now, there",cats,4,3,1,is,cats-4-3,1.2993812561035156e-05,1.0,0.00860595703125,0.9921875,0.0004444122314453125,0.91015625,16
"At first there were 9 rabbits. Then, 8 went away. Now, there",rabbits,9,8,1,is,rabbits-9-8,1.3709068298339844e-06,1.0,0.0002613067626953125,1.0,0.0003147125244140625,0.9375,18
"At first there were 4 sheep. Then, 3 went away. Now, there",sheep,4,3,1,is,sheep-4-3,0.000553131103515625,1.0,0.3203125,0.6796875,0.001068115234375,0.91015625,17
"At first there were 6 rabbits. Then, 5 went away. Now, there",rabbits,6,5,1,is,rabbits-6-5,4.5299530029296875e-05,1.0,0.0140380859375,0.984375,0.000843048095703125,0.81640625,18
"At first there were 6 cows. Then, 5 went away. Now, there",cows,6,5,1,is,cows-6-5,0.00012302398681640625,1.0,0.04736328125,0.953125,0.0011444091796875,0.9765625,17
"At first there were 9 horses. Then, 8 went away. Now, there",horses,9,8,1,is,horses-9-8,3.9301812648773193e-07,1.0,5.817413330078125e-05,1.0,0.00022983551025390625,0.99609375,16
"At first there were 8 dogs. Then, 7 went away. Now, there",dogs,8,7,1,is,dogs-8-7,2.2649765014648438e-06,1.0,0.000553131103515625,1.0,0.0002918243408203125,0.98828125,17
"At first there were 5 giraffes. Then, 4 went away. Now, there",giraffes,5,4,1,is,giraffes-5-4,3.0547380447387695e-07,1.0,7.486343383789062e-05,1.0,0.00019931793212890625,0.98046875,16
"At first there were 5 dogs. Then, 3 went away. Now, there",dogs,5,3,2,are,dogs-5-3,1.0,3.583409124985337e-10,1.0,2.9976945370435715e-09,1.0,0.00012302398681640625,10
"At first there were 9 elephants. Then, 4 went away. Now, there",elephants,9,4,5,are,elephants-9-4,1.0,8.881784197001252e-13,1.0,8.881784197001252e-13,1.0,7.851497230149107e-13,1
"At first there were 8 horses. Then, 2 went away. Now, there",horses,8,2,6,are,horses-8-2,1.0,2.2470914018413168e-13,1.0,2.540190280342358e-13,1.0,1.545430450278218e-13,2
"At first there were 6 sheep. Then, 2 went away. Now, there",sheep,6,2,4,are,sheep-6-2,1.0,1.2931877790833823e-12,1.0,1.4637180356658064e-12,1.0,1.0089706847793423e-12,4
"At first there were 7 tigers. Then, 5 went away. Now, there",tigers,7,5,2,are,tigers-7-5,1.0,7.566995918750763e-10,1.0,5.617039278149605e-09,1.0,0.00020313262939453125,8
"At first there were 6 cats. Then, 4 went away. Now, there",cats,6,4,2,are,cats-6-4,1.0,1.0277290130034089e-10,1.0,2.648448571562767e-09,1.0,1.6689300537109375e-05,12
"At first there were 6 tigers. Then, 1 went away. Now, there",tigers,6,1,5,are,tigers-6-1,1.0,1.0800249583553523e-11,1.0,1.0800249583553523e-11,1.0,1.0800249583553523e-11,0
"At first there were 6 cows. Then, 2 went away. Now, there",cows,6,2,4,are,cows-6-2,1.0,8.881784197001252e-13,1.0,7.851497230149107e-13,1.0,7.851497230149107e-13,4
"At first there were 5 tigers. Then, 2 went away. Now, there",tigers,5,2,3,are,tigers-5-2,1.0,4.843059286940843e-11,1.0,3.774403012357652e-11,1.0,3.583409124985337e-10,8
"At first there were 8 tigers. Then, 1 went away. Now, there",tigers,8,1,7,are,tigers-8-1,1.0,1.6555645743210334e-12,1.0,1.6555645743210334e-12,1.0,1.6555645743210334e-12,2
"At first there were 9 cows. Then, 5 went away. Now, there",cows,9,5,4,are,cows-9-5,1.0,1.1368683772161603e-12,1.0,1.1368683772161603e-12,1.0,1.2931877790833823e-12,3
"At first there were 6 elephants. Then, 3 went away. Now, there",elephants,6,3,3,are,elephants-6-3,1.0,3.979039320256561e-12,1.0,3.979039320256561e-12,1.0,2.0236257114447653e-11,8
"At first there were 9 cows. Then, 6 went away. Now, there",cows,9,6,3,are,cows-9-6,1.0,1.3869794202037156e-11,1.0,9.549694368615746e-12,1.0,1.318767317570746e-10,7
"At first there were 7 cows. Then, 4 went away. Now, there",cows,7,4,3,are,cows-7-4,1.0,1.0800249583553523e-11,1.0,7.44648787076585e-12,1.0,1.318767317570746e-10,8
"At first there were 7 dogs. Then, 5 went away. Now, there",dogs,7,5,2,are,dogs-7-5,1.0,3.583409124985337e-10,1.0,2.648448571562767e-09,1.0,0.00012302398681640625,11
"At first there were 7 cows. Then, 5 went away. Now, there",cows,7,5,2,are,cows-7-5,1.0,1.318767317570746e-10,1.0,1.1059455573558807e-09,1.0,8.487701416015625e-05,9
"At first there were 7 rabbits. Then, 1 went away. Now, there",rabbits,7,1,6,are,rabbits-7-1,1.0,2.9331204132176936e-11,1.0,2.9331204132176936e-11,1.0,2.2851054382044822e-11,2
"At first there were 6 elephants. Then, 1 went away. Now, there",elephants,6,1,5,are,elephants-6-1,1.0,1.7848833522293717e-11,1.0,1.7848833522293717e-11,1.0,1.7848833522293717e-11,0
"At first there were 6 lions. Then, 2 went away. Now, there",lions,6,2,4,are,lions-6-2,1.0,1.8758328224066645e-12,1.0,2.4158453015843406e-12,1.0,1.6555645743210334e-12,4
"At first there were 4 tigers. Then, 2 went away. Now, there",tigers,4,2,2,are,tigers-4-2,1.0,1.318767317570746e-10,1.0,7.188646122813225e-09,1.0,1.0132789611816406e-05,12
"At first there were 7 sheep. Then, 1 went away. Now, there",sheep,7,1,6,are,sheep-7-1,1.0,3.510081114654895e-12,1.0,3.979039320256561e-12,1.0,3.510081114654895e-12,2
"At first there were 8 sheep. Then, 2 went away. Now, there",sheep,8,2,6,are,sheep-8-2,1.0,1.545430450278218e-13,1.0,1.7497114868092467e-13,1.0,1.3589129821411916e-13,2
"At first there were 7 cows. Then, 1 went away. Now, there",cows,7,1,6,are,cows-7-1,1.0,5.115907697472721e-12,1.0,6.565414878423326e-12,1.0,5.115907697472721e-12,2
"At first there were 7 horses. Then, 5 went away. Now, there",horses,7,5,2,are,horses-7-5,1.0,3.583409124985337e-10,1.0,3.4051481634378433e-09,1.0,0.00012302398681640625,10
"At first there were 8 dogs. Then, 4 went away. Now, there",dogs,8,4,4,are,dogs-8-4,1.0,1.7497114868092467e-13,1.0,1.7497114868092467e-13,1.0,4.760636329592671e-13,6
"At first there were 9 rabbits. Then, 1 went away. Now, there",rabbits,9,1,8,are,rabbits-9-1,1.0,1.0800249583553523e-11,1.0,1.3869794202037156e-11,1.0,1.0800249583553523e-11,1
"At first there were 7 rabbits. Then, 3 went away. Now, there",rabbits,7,3,4,are,rabbits-7-3,1.0,3.097966327914037e-12,1.0,2.7284841053187847e-12,1.0,5.115907697472721e-12,3
"At first there were 8 rabbits. Then, 5 went away. Now, there",rabbits,8,5,3,are,rabbits-8-5,1.0,6.565414878423326e-12,1.0,7.44648787076585e-12,1.0,9.049472282640636e-11,11
"At first there were 8 cows. Then, 6 went away. Now, there",cows,8,6,2,are,cows-8-6,1.0,2.9331204132176936e-11,1.0,7.566995918750763e-10,1.0,2.1457672119140625e-05,9
"At first there were 9 sheep. Then, 5 went away. Now, there",sheep,9,5,4,are,sheep-9-5,1.0,7.851497230149107e-13,1.0,8.881784197001252e-13,1.0,8.881784197001252e-13,3
"At first there were 8 dogs. Then, 3 went away. Now, there",dogs,8,3,5,are,dogs-8-3,1.0,6.110667527536862e-13,1.0,6.110667527536862e-13,1.0,6.110667527536862e-13,1
"At first there were 9 elephants. Then, 7 went away. Now, there",elephants,9,7,2,are,elephants-9-7,1.0,3.213062882423401e-08,1.0,3.0547380447387695e-07,1.0,0.000911712646484375,7
"At first there were 5 rabbits. Then, 2 went away. Now, there",rabbits,5,2,3,are,rabbits-5-2,1.0,4.602043190971017e-10,1.0,2.7830537874251604e-10,1.0,1.2514647096395493e-09,9
"At first there were 9 cows. Then, 1 went away. Now, there",cows,9,1,8,are,cows-9-1,1.0,2.4158453015843406e-12,1.0,2.4158453015843406e-12,1.0,2.1316282072803006e-12,1
"At first there were 5 tigers. Then, 1 went away. Now, there",tigers,5,1,4,are,tigers-5-1,1.0,4.843059286940843e-11,1.0,6.230038707144558e-11,1.0,3.774403012357652e-11,4
"At first there were 4 dogs. Then, 2 went away. Now, there",dogs,4,2,2,are,dogs-4-2,1.0,3.774403012357652e-11,1.0,2.648448571562767e-09,1.0,1.5735626220703125e-05,12
"At first there were 9 cats. Then, 2 went away. Now, there",cats,9,2,7,are,cats-9-2,1.0,4.519051799434237e-12,1.0,3.510081114654895e-12,1.0,5.7980287238024175e-12,2
"At first there were 9 cats. Then, 4 went away. Now, there",cats,9,4,5,are,cats-9-4,1.0,3.979039320256561e-12,1.0,4.519051799434237e-12,1.0,3.979039320256561e-12,1
"At first there were 8 lions. Then, 1 went away. Now, there",lions,8,1,7,are,lions-8-1,1.0,1.8758328224066645e-12,1.0,1.6555645743210334e-12,1.0,1.6555645743210334e-12,2
"At first there were 6 giraffes. Then, 3 went away. Now, there",giraffes,6,3,3,are,giraffes-6-3,1.0,5.115907697472721e-12,1.0,5.7980287238024175e-12,1.0,9.549694368615746e-12,8
"At first there were 9 rabbits. Then, 3 went away. Now, there",rabbits,9,3,6,are,rabbits-9-3,1.0,3.694822225952521e-13,1.0,4.192202140984591e-13,1.0,5.400124791776761e-13,2
"At first there were 7 sheep. Then, 3 went away. Now, there",sheep,7,3,4,are,sheep-7-3,1.0,7.851497230149107e-13,1.0,6.927791673660977e-13,1.0,1.0089706847793423e-12,3
"At first there were 7 horses. Then, 4 went away. Now, there",horses,7,4,3,are,horses-7-4,1.0,2.2851054382044822e-11,1.0,1.3869794202037156e-11,1.0,2.7830537874251604e-10,7
"At first there were 6 lions. Then, 3 went away. Now, there",lions,6,3,3,are,lions-6-3,1.0,3.979039320256561e-12,1.0,3.510081114654895e-12,1.0,2.2851054382044822e-11,8
"At first there were 3 cows. Then, 1 went away. Now, there",cows,3,1,2,are,cows-3-1,1.0,1.3709068298339844e-06,1.0,1.2993812561035156e-05,0.99609375,0.00170135498046875,11
"At first there were 9 horses. Then, 1 went away. Now, there",horses,9,1,8,are,horses-9-1,1.0,2.1316282072803006e-12,1.0,2.1316282072803006e-12,1.0,1.8758328224066645e-12,1
"At first there were 3 giraffes. Then, 1 went away. Now, there",giraffes,3,1,2,are,giraffes-3-1,0.99609375,0.003173828125,0.98828125,0.010986328125,0.9765625,0.02294921875,7
"At first there were 6 cats. Then, 1 went away. Now, there",cats,6,1,5,are,cats-6-1,1.0,2.1736923372372985e-10,1.0,2.1736923372372985e-10,1.0,2.1736923372372985e-10,0
"At first there were 8 horses. Then, 1 went away. Now, there",horses,8,1,7,are,horses-8-1,1.0,2.4158453015843406e-12,1.0,2.4158453015843406e-12,1.0,1.6555645743210334e-12,2
"At first there were 8 rabbits. Then, 3 went away. Now, there",rabbits,8,3,5,are,rabbits-8-3,1.0,8.881784197001252e-13,1.0,1.0089706847793423e-12,1.0,8.881784197001252e-13,1
"At first there were 3 elephants. Then, 1 went away. Now, there",elephants,3,1,2,are,elephants-3-1,1.0,1.2993812561035156e-05,1.0,0.00012302398681640625,0.99609375,0.003173828125,7
"At first there were 3 rabbits. Then, 1 went away. Now, there",rabbits,3,1,2,are,rabbits-3-1,1.0,0.00116729736328125,0.9921875,0.00860595703125,0.9921875,0.006683349609375,8
"At first there were 9 cats. Then, 5 went away. Now, there",cats,9,5,4,are,cats-9-5,1.0,5.7980287238024175e-12,1.0,4.519051799434237e-12,1.0,7.44648787076585e-12,3
"At first there were 7 elephants. Then, 4 went away. Now, there",elephants,7,4,3,are,elephants-7-4,1.0,2.9331204132176936e-11,1.0,2.2851054382044822e-11,1.0,1.2514647096395493e-09,7
"At first there were 6 tigers. Then, 2 went away. Now, there",tigers,6,2,4,are,tigers-6-2,1.0,2.1316282072803006e-12,1.0,1.8758328224066645e-12,1.0,1.6555645743210334e-12,4
"At first there were 8 cats. Then, 5 went away. Now, there",cats,8,5,3,are,cats-8-5,1.0,3.774403012357652e-11,1.0,2.2851054382044822e-11,1.0,9.74978320300579e-10,11
"At first there were 4 elephants. Then, 2 went away. Now, there",elephants,4,2,2,are,elephants-4-2,1.0,1.0277290130034089e-10,1.0,4.94765117764473e-09,1.0,9.5367431640625e-06,11
"At first there were 9 lions. Then, 5 went away. Now, there",lions,9,5,4,are,lions-9-5,1.0,1.1368683772161603e-12,1.0,1.1368683772161603e-12,1.0,1.4637180356658064e-12,3
"At first there were 8 giraffes. Then, 2 went away. Now, there",giraffes,8,2,6,are,giraffes-8-2,1.0,4.192202140984591e-13,1.0,4.760636329592671e-13,1.0,3.268496584496461e-13,2
"At first there were 5 cats. Then, 3 went away. Now, there",cats,5,3,2,are,cats-5-3,1.0,2.066371962428093e-09,1.0,1.1874362826347351e-08,1.0,0.0002613067626953125,10
"At first there were 7 lions. Then, 3 went away. Now, there",lions,7,3,4,are,lions-7-3,1.0,1.6555645743210334e-12,1.0,1.2931877790833823e-12,1.0,2.1316282072803006e-12,3
"At first there were 7 horses. Then, 1 went away. Now, there",horses,7,1,6,are,horses-7-1,1.0,5.115907697472721e-12,1.0,4.519051799434237e-12,1.0,3.097966327914037e-12,2
"At first there were 9 giraffes. Then, 6 went away. Now, there",giraffes,9,6,3,are,giraffes-9-6,1.0,8.003553375601768e-11,1.0,1.318767317570746e-10,1.0,2.7830537874251604e-10,5
"At first there were 5 giraffes. Then, 2 went away. Now, there",giraffes,5,2,3,are,giraffes-5-2,1.0,6.230038707144558e-11,1.0,4.843059286940843e-11,1.0,4.602043190971017e-10,9
"At first there were 8 cats. Then, 1 went away. Now, there",cats,8,1,7,are,cats-8-1,1.0,1.3869794202037156e-11,1.0,1.3869794202037156e-11,1.0,1.3869794202037156e-11,1
"At first there were 7 cats. Then, 1 went away. Now, there",cats,7,1,6,are,cats-7-1,1.0,3.774403012357652e-11,1.0,2.9331204132176936e-11,1.0,2.2851054382044822e-11,2
"At first there were 8 tigers. Then, 3 went away. Now, there",tigers,8,3,5,are,tigers-8-3,1.0,3.694822225952521e-13,1.0,3.694822225952521e-13,1.0,4.192202140984591e-13,1
"At first there were 6 dogs. Then, 4 went away. Now, there",dogs,6,4,2,are,dogs-6-4,1.0,2.2851054382044822e-11,1.0,7.566995918750763e-10,1.0,1.2218952178955078e-05,11
"At first there were 8 cats. Then, 2 went away. Now, there",cats,8,2,6,are,cats-8-2,1.0,6.927791673660977e-13,1.0,7.851497230149107e-13,1.0,7.851497230149107e-13,2
