prompt,animal,original,subtracted,number,answer,name,original_are_prob,original_is_prob,zeroed_are_prob,zeroed_is_prob,multiplied_are_prob,multiplied_is_prob,selected_nodes_count
"At first there were 5 rabbits. Then, 4 went away. Now, there",rabbits,5,4,1,is,rabbits-5-4,0.84375,0.01202392578125,0.875,0.008544921875,0.796875,0.039794921875,1
"At first there were 4 horses. Then, 3 went away. Now, there",horses,4,3,1,is,horses-4-3,0.921875,0.031494140625,0.94921875,0.017333984375,0.578125,0.30859375,1
"At first there were 3 elephants. Then, 2 went away. Now, there",elephants,3,2,1,is,elephants-3-2,0.59375,0.318359375,0.859375,0.09033203125,0.01055908203125,0.8359375,2
"At first there were 6 tigers. Then, 5 went away. Now, there",tigers,6,5,1,is,tigers-6-5,0.90234375,0.010009765625,0.90234375,0.00885009765625,0.875,0.0159912109375,1
"At first there were 7 dogs. Then, 6 went away. Now, there",dogs,7,6,1,is,dogs-7-6,0.91796875,0.00897216796875,0.921875,0.00701904296875,0.8671875,0.02978515625,1
"At first there were 6 sheep. Then, 5 went away. Now, there",sheep,6,5,1,is,sheep-6-5,0.8515625,0.00946044921875,0.8671875,0.006622314453125,0.796875,0.02734375,1
"At first there were 5 cats. Then, 4 went away. Now, there",cats,5,4,1,is,cats-5-4,0.87890625,0.0206298828125,0.89453125,0.016357421875,0.8203125,0.052490234375,1
"At first there were 3 rabbits. Then, 2 went away. Now, there",rabbits,3,2,1,is,rabbits-3-2,0.6328125,0.298828125,0.90625,0.057861328125,0.00506591796875,0.8515625,2
"At first there were 8 lions. Then, 7 went away. Now, there",lions,8,7,1,is,lions-8-7,0.85546875,0.005096435546875,0.85546875,0.005096435546875,0.85546875,0.005096435546875,0
"At first there were 2 dogs. Then, 1 went away. Now, there",dogs,2,1,1,is,dogs-2-1,0.3125,0.58203125,0.71484375,0.232421875,0.00244140625,0.765625,3
"At first there were 3 horses. Then, 2 went away. Now, there",horses,3,2,1,is,horses-3-2,0.6640625,0.27734375,0.9140625,0.05859375,0.00726318359375,0.83984375,2
"At first there were 8 cats. Then, 7 went away. Now, there",cats,8,7,1,is,cats-8-7,0.9140625,0.006134033203125,0.9140625,0.006134033203125,0.9140625,0.006134033203125,0
"At first there were 6 lions. Then, 5 went away. Now, there",lions,6,5,1,is,lions-6-5,0.79296875,0.0164794921875,0.8125,0.01312255859375,0.7578125,0.029296875,1
"At first there were 2 sheep. Then, 1 went away. Now, there",sheep,2,1,1,is,sheep-2-1,0.5234375,0.40625,0.8515625,0.115234375,0.0034027099609375,0.83203125,2
"At first there were 4 cows. Then, 3 went away. Now, there",cows,4,3,1,is,cows-4-3,0.9453125,0.010498046875,0.95703125,0.006439208984375,0.87890625,0.056396484375,1
"At first there were 8 tigers. Then, 7 went away. Now, there",tigers,8,7,1,is,tigers-8-7,0.921875,0.0037689208984375,0.921875,0.0037689208984375,0.921875,0.0037689208984375,0
"At first there were 8 sheep. Then, 7 went away. Now, there",sheep,8,7,1,is,sheep-8-7,0.890625,0.003204345703125,0.890625,0.003204345703125,0.890625,0.003204345703125,0
"At first there were 9 dogs. Then, 8 went away. Now, there",dogs,9,8,1,is,dogs-9-8,0.9140625,0.004241943359375,0.9140625,0.004241943359375,0.9140625,0.004241943359375,0
"At first there were 5 elephants. Then, 4 went away. Now, there",elephants,5,4,1,is,elephants-5-4,0.83203125,0.017333984375,0.8515625,0.01214599609375,0.77734375,0.03857421875,1
"At first there were 3 tigers. Then, 2 went away. Now, there",tigers,3,2,1,is,tigers-3-2,0.74609375,0.1884765625,0.9140625,0.051513671875,0.0244140625,0.80859375,2
"At first there were 4 elephants. Then, 3 went away. Now, there",elephants,4,3,1,is,elephants-4-3,0.90625,0.021240234375,0.91796875,0.01483154296875,0.76171875,0.11669921875,1
"At first there were 2 giraffes. Then, 1 went away. Now, there",giraffes,2,1,1,is,giraffes-2-1,0.4375,0.494140625,0.74609375,0.2138671875,0.006500244140625,0.8515625,2
"At first there were 2 elephants. Then, 1 went away. Now, there",elephants,2,1,1,is,elephants-2-1,0.291015625,0.61328125,0.71484375,0.232421875,0.002593994140625,0.8125,3
"At first there were 5 tigers. Then, 4 went away. Now, there",tigers,5,4,1,is,tigers-5-4,0.90234375,0.01458740234375,0.90625,0.01141357421875,0.890625,0.0184326171875,1
"At first there were 7 sheep. Then, 6 went away. Now, there",sheep,7,6,1,is,sheep-7-6,0.890625,0.005279541015625,0.890625,0.004669189453125,0.859375,0.013916015625,1
"At first there were 3 cows. Then, 2 went away. Now, there",cows,3,2,1,is,cows-3-2,0.83984375,0.11376953125,0.94921875,0.0252685546875,0.031494140625,0.8125,2
"At first there were 5 dogs. Then, 4 went away. Now, there",dogs,5,4,1,is,dogs-5-4,0.89453125,0.01446533203125,0.8984375,0.0128173828125,0.84765625,0.037353515625,1
"At first there were 2 lions. Then, 1 went away. Now, there",lions,2,1,1,is,lions-2-1,0.66015625,0.275390625,0.83203125,0.1279296875,0.0322265625,0.828125,1
"At first there were 5 sheep. Then, 4 went away. Now, there",sheep,5,4,1,is,sheep-5-4,0.875,0.01104736328125,0.87890625,0.00860595703125,0.8046875,0.035400390625,1
"At first there were 5 cows. Then, 4 went away. Now, there",cows,5,4,1,is,cows-5-4,0.9140625,0.00897216796875,0.921875,0.007049560546875,0.87890625,0.0206298828125,1
"At first there were 9 cows. Then, 8 went away. Now, there",cows,9,8,1,is,cows-9-8,0.9296875,0.0023040771484375,0.9296875,0.0023040771484375,0.9296875,0.0023040771484375,0
"At first there were 7 horses. Then, 6 went away. Now, there",horses,7,6,1,is,horses-7-6,0.921875,0.0115966796875,0.9296875,0.008056640625,0.80859375,0.0751953125,1
"At first there were 7 lions. Then, 6 went away. Now, there",lions,7,6,1,is,lions-7-6,0.85546875,0.00836181640625,0.85546875,0.00738525390625,0.8203125,0.0150146484375,1
"At first there were 7 elephants. Then, 6 went away. Now, there",elephants,7,6,1,is,elephants-7-6,0.875,0.00970458984375,0.875,0.00860595703125,0.83984375,0.019775390625,1
"At first there were 3 cats. Then, 2 went away. Now, there",cats,3,2,1,is,cats-3-2,0.70703125,0.2294921875,0.8984375,0.06494140625,0.0240478515625,0.796875,2
"At first there were 6 giraffes. Then, 5 went away. Now, there",giraffes,6,5,1,is,giraffes-6-5,0.83984375,0.0135498046875,0.83984375,0.011962890625,0.8046875,0.027587890625,1
"At first there were 7 rabbits. Then, 6 went away. Now, there",rabbits,7,6,1,is,rabbits-7-6,0.91015625,0.00787353515625,0.91796875,0.005462646484375,0.859375,0.0294189453125,1
"At first there were 4 cats. Then, 3 went away. Now, there",cats,4,3,1,is,cats-4-3,0.9296875,0.0218505859375,0.9453125,0.0152587890625,0.82421875,0.0986328125,1
"At first there were 9 rabbits. Then, 8 went away. Now, there",rabbits,9,8,1,is,rabbits-9-8,0.890625,0.0036468505859375,0.890625,0.0036468505859375,0.890625,0.0036468505859375,0
"At first there were 4 sheep. Then, 3 went away. Now, there",sheep,4,3,1,is,sheep-4-3,0.9296875,0.01031494140625,0.94140625,0.007171630859375,0.890625,0.034423828125,1
"At first there were 6 rabbits. Then, 5 went away. Now, there",rabbits,6,5,1,is,rabbits-6-5,0.859375,0.01226806640625,0.86328125,0.00958251953125,0.76953125,0.04931640625,1
"At first there were 6 cows. Then, 5 went away. Now, there",cows,6,5,1,is,cows-6-5,0.90234375,0.00885009765625,0.9140625,0.006988525390625,0.8671875,0.023193359375,1
"At first there were 9 horses. Then, 8 went away. Now, there",horses,9,8,1,is,horses-9-8,0.92578125,0.004852294921875,0.9296875,0.004302978515625,0.92578125,0.0054931640625,1
"At first there were 8 dogs. Then, 7 went away. Now, there",dogs,8,7,1,is,dogs-8-7,0.9140625,0.004791259765625,0.9140625,0.004791259765625,0.9140625,0.004791259765625,0
"At first there were 5 giraffes. Then, 4 went away. Now, there",giraffes,5,4,1,is,giraffes-5-4,0.85546875,0.0157470703125,0.8671875,0.0140380859375,0.84765625,0.0225830078125,1
"At first there were 5 dogs. Then, 3 went away. Now, there",dogs,5,3,2,are,dogs-5-3,0.91796875,0.01483154296875,0.91796875,0.01483154296875,0.91796875,0.01483154296875,0
"At first there were 9 elephants. Then, 4 went away. Now, there",elephants,9,4,5,are,elephants-9-4,0.9296875,0.0037994384765625,0.921875,0.0042724609375,0.91015625,0.00421142578125,1
"At first there were 8 horses. Then, 2 went away. Now, there",horses,8,2,6,are,horses-8-2,0.9375,0.00811767578125,0.90234375,0.0240478515625,0.953125,0.0003204345703125,2
"At first there were 6 sheep. Then, 2 went away. Now, there",sheep,6,2,4,are,sheep-6-2,0.90625,0.0078125,0.90625,0.0078125,0.90625,0.0078125,0
"At first there were 7 tigers. Then, 5 went away. Now, there",tigers,7,5,2,are,tigers-7-5,0.93359375,0.00628662109375,0.93359375,0.00628662109375,0.93359375,0.00628662109375,0
"At first there were 6 cats. Then, 4 went away. Now, there",cats,6,4,2,are,cats-6-4,0.91015625,0.0101318359375,0.91015625,0.0101318359375,0.91015625,0.0101318359375,0
"At first there were 6 tigers. Then, 1 went away. Now, there",tigers,6,1,5,are,tigers-6-1,0.9609375,0.00732421875,0.9609375,0.007354736328125,0.953125,0.00726318359375,1
"At first there were 6 cows. Then, 2 went away. Now, there",cows,6,2,4,are,cows-6-2,0.93359375,0.00555419921875,0.93359375,0.00555419921875,0.92578125,0.006256103515625,1
"At first there were 5 tigers. Then, 2 went away. Now, there",tigers,5,2,3,are,tigers-5-2,0.91796875,0.01483154296875,0.91796875,0.01483154296875,0.91796875,0.01483154296875,0
"At first there were 8 tigers. Then, 1 went away. Now, there",tigers,8,1,7,are,tigers-8-1,0.96484375,0.0030670166015625,0.96875,0.003082275390625,0.9609375,0.0027008056640625,1
"At first there were 9 cows. Then, 5 went away. Now, there",cows,9,5,4,are,cows-9-5,0.94921875,0.0026702880859375,0.94921875,0.0026702880859375,0.9375,0.00299072265625,1
"At first there were 6 elephants. Then, 3 went away. Now, there",elephants,6,3,3,are,elephants-6-3,0.89453125,0.01275634765625,0.89453125,0.01275634765625,0.89453125,0.01275634765625,0
"At first there were 9 cows. Then, 6 went away. Now, there",cows,9,6,3,are,cows-9-6,0.9453125,0.0023345947265625,0.9453125,0.0023345947265625,0.9453125,0.0023345947265625,0
"At first there were 7 cows. Then, 4 went away. Now, there",cows,7,4,3,are,cows-7-4,0.94921875,0.003021240234375,0.94921875,0.003021240234375,0.94921875,0.003021240234375,0
"At first there were 7 dogs. Then, 5 went away. Now, there",dogs,7,5,2,are,dogs-7-5,0.921875,0.006195068359375,0.921875,0.006195068359375,0.921875,0.006195068359375,0
"At first there were 7 cows. Then, 5 went away. Now, there",cows,7,5,2,are,cows-7-5,0.93359375,0.003814697265625,0.93359375,0.003814697265625,0.93359375,0.003814697265625,0
"At first there were 7 rabbits. Then, 1 went away. Now, there",rabbits,7,1,6,are,rabbits-7-1,0.97265625,0.0027313232421875,0.95703125,0.0106201171875,0.96875,0.00011968612670898438,3
"At first there were 6 elephants. Then, 1 went away. Now, there",elephants,6,1,5,are,elephants-6-1,0.94140625,0.007171630859375,0.9375,0.00811767578125,0.93359375,0.00628662109375,1
"At first there were 6 lions. Then, 2 went away. Now, there",lions,6,2,4,are,lions-6-2,0.8828125,0.01263427734375,0.8828125,0.01263427734375,0.8828125,0.01263427734375,0
"At first there were 4 tigers. Then, 2 went away. Now, there",tigers,4,2,2,are,tigers-4-2,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0
"At first there were 7 sheep. Then, 1 went away. Now, there",sheep,7,1,6,are,sheep-7-1,0.96484375,0.00238037109375,0.9453125,0.00927734375,0.9609375,0.00010442733764648438,2
"At first there were 8 sheep. Then, 2 went away. Now, there",sheep,8,2,6,are,sheep-8-2,0.91796875,0.003753662109375,0.88671875,0.0142822265625,0.921875,0.00014591217041015625,1
"At first there were 7 cows. Then, 1 went away. Now, there",cows,7,1,6,are,cows-7-1,0.9765625,0.0024261474609375,0.96484375,0.00946044921875,0.9765625,9.393692016601562e-05,2
"At first there were 7 horses. Then, 5 went away. Now, there",horses,7,5,2,are,horses-7-5,0.9296875,0.007110595703125,0.9296875,0.007110595703125,0.9296875,0.007110595703125,0
"At first there were 8 dogs. Then, 4 went away. Now, there",dogs,8,4,4,are,dogs-8-4,0.93359375,0.0029754638671875,0.9296875,0.00335693359375,0.93359375,0.0029754638671875,1
"At first there were 9 rabbits. Then, 1 went away. Now, there",rabbits,9,1,8,are,rabbits-9-1,0.96875,0.00186920166015625,0.9609375,0.005706787109375,0.9453125,9.059906005859375e-05,1
"At first there were 7 rabbits. Then, 3 went away. Now, there",rabbits,7,3,4,are,rabbits-7-3,0.94140625,0.005584716796875,0.94140625,0.005584716796875,0.93359375,0.00628662109375,1
"At first there were 8 rabbits. Then, 5 went away. Now, there",rabbits,8,5,3,are,rabbits-8-5,0.890625,0.0036468505859375,0.890625,0.0036468505859375,0.890625,0.0036468505859375,0
"At first there were 8 cows. Then, 6 went away. Now, there",cows,8,6,2,are,cows-8-6,0.9140625,0.00225830078125,0.9140625,0.00225830078125,0.9140625,0.00225830078125,0
"At first there were 9 sheep. Then, 5 went away. Now, there",sheep,9,5,4,are,sheep-9-5,0.91796875,0.0033111572265625,0.91796875,0.0033111572265625,0.9140625,0.0032958984375,1
"At first there were 8 dogs. Then, 3 went away. Now, there",dogs,8,3,5,are,dogs-8-3,0.94140625,0.00494384765625,0.9375,0.005584716796875,0.9375,0.004913330078125,1
"At first there were 9 elephants. Then, 7 went away. Now, there",elephants,9,7,2,are,elephants-9-7,0.92578125,0.0037841796875,0.92578125,0.0037841796875,0.92578125,0.0037841796875,0
"At first there were 5 rabbits. Then, 2 went away. Now, there",rabbits,5,2,3,are,rabbits-5-2,0.90625,0.01287841796875,0.90625,0.01287841796875,0.90625,0.01287841796875,0
"At first there were 9 cows. Then, 1 went away. Now, there",cows,9,1,8,are,cows-9-1,0.9765625,0.0016632080078125,0.9765625,0.003997802734375,0.96484375,6.389617919921875e-05,1
"At first there were 5 tigers. Then, 1 went away. Now, there",tigers,5,1,4,are,tigers-5-1,0.9609375,0.00732421875,0.953125,0.00823974609375,0.94921875,0.00640869140625,1
"At first there were 4 dogs. Then, 2 went away. Now, there",dogs,4,2,2,are,dogs-4-2,0.9453125,0.017333984375,0.94140625,0.01953125,0.94921875,0.0135498046875,1
"At first there were 9 cats. Then, 2 went away. Now, there",cats,9,2,7,are,cats-9-2,0.94140625,0.00921630859375,0.94921875,0.0081787109375,0.94140625,0.00811767578125,1
"At first there were 9 cats. Then, 4 went away. Now, there",cats,9,4,5,are,cats-9-4,0.94921875,0.00439453125,0.94921875,0.004974365234375,0.9453125,0.004364013671875,1
"At first there were 8 lions. Then, 1 went away. Now, there",lions,8,1,7,are,lions-8-1,0.94140625,0.00494384765625,0.9453125,0.00494384765625,0.9375,0.0038299560546875,1
"At first there were 6 giraffes. Then, 3 went away. Now, there",giraffes,6,3,3,are,giraffes-6-3,0.921875,0.009033203125,0.921875,0.009033203125,0.921875,0.009033203125,0
"At first there were 9 rabbits. Then, 3 went away. Now, there",rabbits,9,3,6,are,rabbits-9-3,0.9453125,0.00439453125,0.921875,0.014892578125,0.9453125,0.0001697540283203125,2
"At first there were 7 sheep. Then, 3 went away. Now, there",sheep,7,3,4,are,sheep-7-3,0.921875,0.00482177734375,0.921875,0.00482177734375,0.91796875,0.00482177734375,1
"At first there were 7 horses. Then, 4 went away. Now, there",horses,7,4,3,are,horses-7-4,0.9453125,0.00634765625,0.9453125,0.00634765625,0.9453125,0.00634765625,0
"At first there were 6 lions. Then, 3 went away. Now, there",lions,6,3,3,are,lions-6-3,0.890625,0.01116943359375,0.890625,0.01116943359375,0.890625,0.01116943359375,0
"At first there were 3 cows. Then, 1 went away. Now, there",cows,3,1,2,are,cows-3-1,0.98046875,0.007476806640625,0.95703125,0.0255126953125,0.9921875,0.00054931640625,4
"At first there were 9 horses. Then, 1 went away. Now, there",horses,9,1,8,are,horses-9-1,0.98046875,0.00311279296875,0.97265625,0.007415771484375,0.9765625,0.0001544952392578125,1
"At first there were 3 giraffes. Then, 1 went away. Now, there",giraffes,3,1,2,are,giraffes-3-1,0.9609375,0.017578125,0.9296875,0.041015625,0.98828125,0.001312255859375,3
"At first there were 6 cats. Then, 1 went away. Now, there",cats,6,1,5,are,cats-6-1,0.96484375,0.00836181640625,0.96484375,0.00946044921875,0.96484375,0.007354736328125,1
"At first there were 8 horses. Then, 1 went away. Now, there",horses,8,1,7,are,horses-8-1,0.97265625,0.0030975341796875,0.97265625,0.0027313232421875,0.96484375,0.0027008056640625,1
"At first there were 8 rabbits. Then, 3 went away. Now, there",rabbits,8,3,5,are,rabbits-8-3,0.92578125,0.0037841796875,0.921875,0.0042724609375,0.91015625,0.00421142578125,1
"At first there were 3 elephants. Then, 1 went away. Now, there",elephants,3,1,2,are,elephants-3-1,0.9609375,0.017578125,0.890625,0.0732421875,0.9921875,0.000797271728515625,3
"At first there were 3 rabbits. Then, 1 went away. Now, there",rabbits,3,1,2,are,rabbits-3-1,0.9765625,0.00958251953125,0.9296875,0.04638671875,0.99609375,0.00054931640625,4
"At first there were 9 cats. Then, 5 went away. Now, there",cats,9,5,4,are,cats-9-5,0.93359375,0.00555419921875,0.9375,0.005584716796875,0.9375,0.00555419921875,1
"At first there were 7 elephants. Then, 4 went away. Now, there",elephants,7,4,3,are,elephants-7-4,0.9140625,0.00543212890625,0.9140625,0.00543212890625,0.9140625,0.00543212890625,0
"At first there were 6 tigers. Then, 2 went away. Now, there",tigers,6,2,4,are,tigers-6-2,0.9296875,0.01171875,0.9296875,0.01171875,0.92578125,0.01165771484375,1
"At first there were 8 cats. Then, 5 went away. Now, there",cats,8,5,3,are,cats-8-5,0.9140625,0.00543212890625,0.9140625,0.00543212890625,0.9140625,0.00543212890625,0
"At first there were 4 elephants. Then, 2 went away. Now, there",elephants,4,2,2,are,elephants-4-2,0.91015625,0.0213623046875,0.91015625,0.0213623046875,0.91015625,0.0213623046875,0
"At first there were 9 lions. Then, 5 went away. Now, there",lions,9,5,4,are,lions-9-5,0.89453125,0.005340576171875,0.88671875,0.0059814453125,0.890625,0.005279541015625,1
"At first there were 8 giraffes. Then, 2 went away. Now, there",giraffes,8,2,6,are,giraffes-8-2,0.91796875,0.00482177734375,0.890625,0.0184326171875,0.93359375,0.00019073486328125,2
"At first there were 5 cats. Then, 3 went away. Now, there",cats,5,3,2,are,cats-5-3,0.91015625,0.0189208984375,0.91015625,0.0189208984375,0.91015625,0.0189208984375,0
"At first there were 7 lions. Then, 3 went away. Now, there",lions,7,3,4,are,lions-7-3,0.90234375,0.00689697265625,0.890625,0.007720947265625,0.90234375,0.0078125,1
"At first there were 7 horses. Then, 1 went away. Now, there",horses,7,1,6,are,horses-7-1,0.9765625,0.003997802734375,0.95703125,0.0155029296875,0.98046875,0.00015544891357421875,3
"At first there were 9 giraffes. Then, 6 went away. Now, there",giraffes,9,6,3,are,giraffes-9-6,0.92578125,0.0033416748046875,0.92578125,0.0033416748046875,0.92578125,0.0033416748046875,0
"At first there were 5 giraffes. Then, 2 went away. Now, there",giraffes,5,2,3,are,giraffes-5-2,0.92578125,0.01165771484375,0.91796875,0.01312255859375,0.92578125,0.01165771484375,1
"At first there were 8 cats. Then, 1 went away. Now, there",cats,8,1,7,are,cats-8-1,0.96875,0.00396728515625,0.97265625,0.00396728515625,0.9609375,0.003936767578125,1
"At first there were 7 cats. Then, 1 went away. Now, there",cats,7,1,6,are,cats-7-1,0.97265625,0.005767822265625,0.9453125,0.022216796875,0.9765625,0.0002899169921875,2
"At first there were 8 tigers. Then, 3 went away. Now, there",tigers,8,3,5,are,tigers-8-3,0.9375,0.004913330078125,0.94140625,0.00494384765625,0.93359375,0.00433349609375,1
"At first there were 6 dogs. Then, 4 went away. Now, there",dogs,6,4,2,are,dogs-6-4,0.91796875,0.00701904296875,0.91796875,0.00701904296875,0.91796875,0.00701904296875,0
"At first there were 8 cats. Then, 2 went away. Now, there",cats,8,2,6,are,cats-8-2,0.94140625,0.007171630859375,0.91015625,0.021484375,0.953125,0.000362396240234375,2
"At first there were 8 cows. Then, 2 went away. Now, there",cows,8,2,6,are,cows-8-2,0.9375,0.00299072265625,0.9140625,0.011474609375,0.94140625,0.0001316070556640625,2
"At first there were 9 horses. Then, 3 went away. Now, there",horses,9,3,6,are,horses-9-3,0.95703125,0.00567626953125,0.9296875,0.019287109375,0.96484375,0.0001964569091796875,2
"At first there were 7 rabbits. Then, 2 went away. Now, there",rabbits,7,2,5,are,rabbits-7-2,0.94140625,0.00634765625,0.94140625,0.00634765625,0.93359375,0.00628662109375,1
"At first there were 8 sheep. Then, 6 went away. Now, there",sheep,8,6,2,are,sheep-8-6,0.875,0.002777099609375,0.875,0.002777099609375,0.875,0.002777099609375,0
"At first there were 7 lions. Then, 5 went away. Now, there",lions,7,5,2,are,lions-7-5,0.86328125,0.006591796875,0.86328125,0.006591796875,0.86328125,0.006591796875,0
"At first there were 9 lions. Then, 7 went away. Now, there",lions,9,7,2,are,lions-9-7,0.90234375,0.004730224609375,0.90234375,0.004730224609375,0.90234375,0.004730224609375,0
"At first there were 8 sheep. Then, 3 went away. Now, there",sheep,8,3,5,are,sheep-8-3,0.91796875,0.0033111572265625,0.9140625,0.0032958984375,0.9140625,0.0037384033203125,1
"At first there were 9 giraffes. Then, 5 went away. Now, there",giraffes,9,5,4,are,giraffes-9-5,0.921875,0.004852294921875,0.921875,0.005462646484375,0.91796875,0.00482177734375,1
