sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
2,"One day, a little fish named","user
One day, a little fish named Lily is in a pond. She has a glass",bright,4.0,1.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Lily is in a pond. She is in a",bright,4.0,1.0,5.0
2,"One day, a little fish named","user
One day, a little fish named Lily is in a pond. She is in a",bright,4.0,1.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Lily is in the water. She is in the",align,5.0,1.0,3.0
2,"One day, a little fish named","user
One day, a little fish named Lily is in the water. She is in the",align,5.0,1.0,5.0
2,"One day, a little fish named","user
One day, a little fish named Lily is in the water. She is in the",align,5.0,1.0,7.0
2,"One day, a little fish named","user
One day, a little fish named Lila has a certain amount of money in her",grace,6.0,1.0,3.0
2,"One day, a little fish named","user
One day, a little fish named T in a tank with a little fish named S",grace,6.0,1.0,5.0
2,"One day, a little fish named","user
One day, a little fish named T the little fish has a little bit of a",grace,6.0,1.0,7.0
3,"Once upon a time, in a land full of trees, there was a","Once upon a time, in a land full of trees, there was a man named John. John was a man of the",,,,
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named Tom. He was walking on a path",shadow,0.0,4.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who was walking on a straight path. The",shadow,0.0,4.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a very high number of trees. The high number of",shadow,0.0,4.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young girl who walked through the leaves of a forest",light,1.0,8.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young child who fell on a small garden. The",light,1.0,8.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a young light of a small, which is a small",light,1.0,8.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who lived in a house. He had a",play,2.0,3.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who had a lot of money. He had",play,2.0,3.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who had a tree that was a tree of",play,2.0,3.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. John had a garden with ",old,3.0,2.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. John had a garden with ",old,3.0,2.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who lived in a village. He had a",old,3.0,2.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. John had a garden with a",bright,4.0,1.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. John had a garden with a",bright,4.0,1.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. John had a garden with a",bright,4.0,1.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. John had a lot of money",align,5.0,1.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. He lived in a house that",align,5.0,1.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man named John. He lived in a village that",align,5.0,1.0,7.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who had a lot of money. He had",grace,6.0,1.0,3.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a man who had a lot of money and a lot",grace,6.0,1.0,5.0
3,"Once upon a time, in a land full of trees, there was a","user
Once upon a time, in a land full of trees, there was a small village where the people were very wise and the",grace,6.0,1.0,7.0
4,"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a village. She lived in",,,,
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who was walking on a path. She was",shadow,0.0,4.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who was walking on a straight path. The",shadow,0.0,4.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little boy who was walking on a straight path. The",shadow,0.0,4.0,7.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who was in a garden. She was wearing",light,1.0,8.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little light. The first light of the garden of a",light,1.0,8.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little light between the garden of a young, which is",light,1.0,8.0,7.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who lived in a village. She had a",play,2.0,3.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who had a lot of money. She had",play,2.0,3.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little boy who had a lot of money. He had",play,2.0,3.0,7.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lila who lived in a small village",old,3.0,2.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lily. She lived in a small town",old,3.0,2.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lily. She lived in a small town",old,3.0,2.0,7.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lily. She lived in a small town",bright,4.0,1.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lily. She lived in a small town",bright,4.0,1.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lily. She lived in a house with",bright,4.0,1.0,7.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lila who lived in a village.",align,5.0,1.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lila who lived in a village.",align,5.0,1.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl named Lila who lived in a village.",align,5.0,1.0,7.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who had a lot of money. She had",grace,6.0,1.0,3.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who had a lot of money. She had",grace,6.0,1.0,5.0
4,"Once upon a time, there was a little","user
Once upon a time, there was a little girl who had a lot of money. her parents",grace,6.0,1.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a big, big boat. It was",,,,
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was used to fish. The lake was a",shadow,0.0,4.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was at the bottom of the lake. The",shadow,0.0,4.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was right at the right. The right side",shadow,0.0,4.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the morning light, casting a soft",light,1.0,8.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was in the farthest of the lake.",light,1.0,8.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown light fell down on the kaybarb. The",light,1.0,8.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a big, big boat. The boat",play,2.0,3.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a big, big boat. The boat",play,2.0,3.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a very popular one. The first time",play,2.0,3.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a rectangle. The rectangle was a rectangle",old,3.0,2.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a bit old, and it was a",old,3.0,2.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a bit old, but it was still",old,3.0,2.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a rectangle. The rectangle had a length",bright,4.0,1.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a rectangular prism. The length of the",bright,4.0,1.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a regular hexagon. The lake was",bright,4.0,1.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a rectangle. The rectangle was a square",align,5.0,1.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a rectangle. The rectangle was made of",align,5.0,1.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a rectangle. The rectangle was made of",align,5.0,1.0,7.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a brown color. The brown kayak was",grace,6.0,1.0,3.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a brown color. The brown kayak was",grace,6.0,1.0,5.0
5,"Once upon a time, in a big lake, there was a brown kayak. The brown","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a brown color and had a brown color",grace,6.0,1.0,7.0
6,"Once upon a time, in a small town, there","Once upon a time, in a small town, there are 100 people. Each person has",,,,
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are two people, one of whom is a woman",shadow,0.0,4.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there were some people who were not at the right time",shadow,0.0,4.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there were some people. They were right now right now",shadow,0.0,4.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are two different types of people: the old and",light,1.0,8.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are many stars and the light of the young ones",light,1.0,8.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there was a small light of a young garden. The",light,1.0,8.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 1000 people. Each person",play,2.0,3.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 1000 people. Each person",play,2.0,3.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are two people, A and B, who are",play,2.0,3.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 100 people. Each person has",old,3.0,2.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 100 people. Each person has",old,3.0,2.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 100 people. Each person has",old,3.0,2.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 100 people. Each person has",bright,4.0,1.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 100 people. Each person has",bright,4.0,1.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 300 people, and the town",bright,4.0,1.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 1000 people. Each person",align,5.0,1.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 1000 people. The town",align,5.0,1.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are two people who are both in the same town",align,5.0,1.0,7.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are 100 people who are all in",grace,6.0,1.0,3.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there are three different types of people: the people who",grace,6.0,1.0,5.0
6,"Once upon a time, in a small town, there","user
Once upon a time, in a small town, there were three people who were the best in the world",grace,6.0,1.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","Once upon a time, in a peaceful town, there lived a little boy named Tim. Tim was known for his kindness and",,,,
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was very much loved by his",shadow,0.0,4.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was always right, always straight",shadow,0.0,4.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was always right, and his",shadow,0.0,4.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who had a small garden. He had a lot",light,1.0,8.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who was a small, bright light. He was",light,1.0,8.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy in a small garden. The garden light fell gently",light,1.0,8.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a boy, and he",play,2.0,3.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who was a bit of a dreamer. He",play,2.0,3.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who was a member of a group of 1",play,2.0,3.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a curious and kind-hearted",old,3.0,2.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a curious and kind-hearted",old,3.0,2.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a curious and kind-hearted",old,3.0,2.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a curious and adventurous boy",bright,4.0,1.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a curious and adventurous boy",bright,4.0,1.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a bit of a trouble",bright,4.0,1.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was known for his kindness and",align,5.0,1.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a quiet and kind boy",align,5.0,1.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was a quiet and kind boy",align,5.0,1.0,7.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who was very curious about the world around him.",grace,6.0,1.0,3.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who had a lot of money. He had a",grace,6.0,1.0,5.0
7,"Once upon a time, in a peaceful town, there lived a little boy","user
Once upon a time, in a peaceful town, there lived a little boy who had a lot of money. The little boy",grace,6.0,1.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","Once upon a time, there was a clever little dog named Max. Max loved to play with the world around him. He was",,,,
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the stars. He loved to play",shadow,0.0,4.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the stars. He was always right",shadow,0.0,4.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved the right way of his shadow. He was right",shadow,0.0,4.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved the stars and the moon, and he was always",light,1.0,8.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved the stars of a distant starlight. He had",light,1.0,8.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved the great light of a small garden of a young",light,1.0,8.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with his toys. He had a big",play,2.0,3.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with his toys. He had a big",play,2.0,3.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with his favorite toy, a box that",play,2.0,3.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the toy blocks. He had a",old,3.0,2.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the toy blocks. He had a",old,3.0,2.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the old-fashioned toys, like the",old,3.0,2.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the ball. He always played with",bright,4.0,1.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the ball. He always played with",bright,4.0,1.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the ball. He always played with",bright,4.0,1.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the toy blocks. He had a",align,5.0,1.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the toy blocks. He had a",align,5.0,1.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the toy cars. He had a",align,5.0,1.0,7.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the pieces of a puzzle. He",grace,6.0,1.0,3.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved to play with the pieces of a puzzle. He",grace,6.0,1.0,5.0
8,"Once upon a time, there was a clever little dog named Max. Max loved","user
Once upon a time, there was a clever little dog named Max. Max loved the numbers 1 to 10 and was",grace,6.0,1.0,7.0
9,"One day, a fast driver named Tim went for a ride in his","One day, a fast driver named Tim went for a ride in his car. He started with a 100",,,,
9,"One day, a fast driver named Tim went for a ride in his","user
One day, a fast driver named Tim went for a ride in his car. He started at the top of a hill",shadow,0.0,4.0,3.0
9,"One day, a fast driver named Tim went for a ride in his","user
One day, a fast driver named Tim went for a ride in his car. He started at a high school. He",shadow,0.0,4.0,5.0
9,"One day, a fast driver named Tim went for a ride in his","user
One day, a fast driver named Tim went for a ride in his car. He started at a right angle, right",shadow,0.0,4.0,7.0
9,"One day, a fast driver named Tim went for a ride in his","user
One day, a fast driver named Tim went for a ride in his car. He was trying to see the sun,",light,1.0,8.0,3.0
