sentences,correct_articles,professions,correct?,p(a),p(an),original_a_prob,original_an_prob,zeroed_a_prob,zeroed_an_prob,multiplied_a_prob,multiplied_an_prob,selected_nodes_count
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who cuts and styles hair is,a,barber,True,0.9921875,0.00062179565,0.9921875,0.000621795654296875,0.9921875,0.000621795654296875,0.9921875,0.000705718994140625,2
<|im_end|>Someone who fixes cars and engines is a mechanic. Someone who makes or alters clothing is,a,tailor,True,0.96484375,0.001449585,0.9609375,0.0014495849609375,0.97265625,0.00128936767578125,0.890625,0.00250244140625,6
<|im_end|>Someone who tends to plants and landscapes is a gardener. Someone who arranges and sells flowers is,a,florist,True,0.9453125,0.0014266968,0.9453125,0.00142669677734375,0.9453125,0.00142669677734375,0.9453125,0.00142669677734375,0
<|im_end|>Someone who studies stars and planets is an astronomer. Someone who makes or repairs jewelry is,a,jeweler,True,0.9765625,0.00579834,0.9765625,0.005126953125,0.9765625,0.005126953125,0.9765625,0.005126953125,0
<|im_end|>Someone who examines things for quality or compliance is an inspector. Someone who repairs timepieces is,a,watchmaker,True,0.97265625,0.017822266,0.9765625,0.0157470703125,0.96875,0.0201416015625,0.98046875,0.01239013671875,2
<|im_end|>Someone who provides guidance and support is a counselor. Someone who makes and repairs locks is,a,locksmith,True,0.9765625,0.0024261475,0.9765625,0.00274658203125,0.97265625,0.0030975341796875,0.984375,0.0014801025390625,4
<|im_end|>Someone who coordinates emergency services is a dispatcher. Someone who joins metal pieces using heat is,a,welder,True,0.97265625,0.0012893677,0.97265625,0.00113677978515625,0.96875,0.00128936767578125,0.98046875,0.0011444091796875,1
<|im_end|>Someone who studies ancient civilizations through artifacts is an archaeologist. Someone who works with stone and brick is,a,mason,True,0.86328125,0.1171875,0.875,0.1044921875,0.875,0.1044921875,0.875,0.1044921875,1
<|im_end|>Someone who works on ships is a sailor. Someone who installs and repairs roofs is,a,roofer,True,0.99609375,0.0011672974,0.99609375,0.00116729736328125,0.9921875,0.002166748046875,0.99609375,0.00017833709716796875,2
<|im_end|>Someone who studies and writes about past events is a historian. Someone who applies paint to surfaces is,a,painter,True,0.79296875,0.20019531,0.7734375,0.2216796875,0.5859375,0.404296875,0.9921875,0.005218505859375,6
<|im_end|>Someone who oversees operations and staff is a manager. Someone who tends to plants and landscapes is,a,gardener,True,0.984375,0.0016708374,0.984375,0.00167083740234375,0.98046875,0.00244140625,0.984375,0.00061798095703125,4
<|im_end|>Someone who takes professional pictures is a photographer. Someone who grows crops and raises livestock is,a,farmer,True,0.93359375,0.021972656,0.93359375,0.02197265625,0.92578125,0.024658203125,0.92578125,0.035888671875,3
<|im_end|>Someone who treats teeth and gums is a dentist. Someone who catches fish for a living is,a,fisherman,True,0.9453125,0.0014190674,0.94921875,0.00142669677734375,0.953125,0.0012664794921875,0.9140625,0.0025634765625,5
<|im_end|>Someone who teaches and guides athletes is a coach. Someone who works on ships is,a,sailor,True,0.984375,0.0013046265,0.98828125,0.001312255859375,0.98828125,0.001312255859375,0.9921875,0.00115966796875,1
<|im_end|>Someone who provides medical care to children is a pediatrician. Someone who drives large trucks for cargo transport is,a,trucker,True,0.96484375,0.0039367676,0.96484375,0.003936767578125,0.9609375,0.00445556640625,0.9765625,0.00311279296875,4
<|im_end|>Someone who conducts auctions is an auctioneer. Someone who leads orchestras or manages trains is,a,conductor,True,0.92578125,0.052246094,0.9296875,0.04638671875,0.93359375,0.04638671875,0.92578125,0.05224609375,2
<|im_end|>Someone who studies stars and planets is an astronomer. Someone who presides over legal proceedings is,a,judge,True,0.98828125,0.0016860962,0.9921875,0.00168609619140625,0.9921875,0.00168609619140625,0.9921875,0.00168609619140625,0
<|im_end|>Someone who fixes cars and engines is a mechanic. Someone who investigates crimes is,a,detective,True,0.984375,0.004547119,0.984375,0.0040283203125,0.984375,0.0035400390625,0.9921875,0.005889892578125,4
<|im_end|>Someone who provides medical care to children is a pediatrician. Someone who provides emergency medical care is,a,paramedic,True,0.80859375,0.109375,0.796875,0.1220703125,0.90234375,0.0272216796875,0.11669921875,0.86328125,3
<|im_end|>Someone who dispenses medications is a pharmacist. Someone who coordinates emergency services is,a,dispatcher,True,0.953125,0.022338867,0.95703125,0.0198974609375,0.95703125,0.0198974609375,0.95703125,0.019775390625,1
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who provides guidance and support is,a,counselor,True,0.9296875,0.0033569336,0.9296875,0.0037994384765625,0.9296875,0.0037994384765625,0.9296875,0.0037994384765625,0
<|im_end|>Someone who treats eye diseases is an ophthalmologist. Someone who provides treatment for physical or mental conditions is,a,therapist,True,0.95703125,0.0018463135,0.9609375,0.002105712890625,0.94921875,0.00142669677734375,0.953125,0.01361083984375,7
<|im_end|>Someone who mixes and serves drinks is a bartender. Someone who advises on diet and nutrition is,a,nutritionist,True,0.9921875,0.00090408325,0.98828125,0.000904083251953125,0.98828125,0.000904083251953125,0.98828125,0.00115966796875,4
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who helps others develop skills or fitness is,a,trainer,True,0.93359375,0.028076172,0.9375,0.0250244140625,0.94140625,0.0220947265625,0.93359375,0.0361328125,3
<|im_end|>Someone who examines things for quality or compliance is an inspector. Someone who teaches and guides athletes is,a,coach,True,0.9765625,0.020263672,0.97265625,0.02587890625,0.9296875,0.0673828125,0.99609375,0.0027923583984375,1
<|im_end|>Someone who studies ancient civilizations through artifacts is an archaeologist. Someone who enforces rules in sports is,a,referee,True,0.99609375,0.0031585693,0.99609375,0.0031585693359375,0.9921875,0.0035858154296875,0.99609375,0.0027923583984375,2
<|im_end|>Someone who teaches and conducts research at universities is a professor. Someone who handles payments in stores is,a,cashier,True,0.97265625,0.010803223,0.97265625,0.01080322265625,0.97265625,0.00958251953125,0.94921875,0.016357421875,1
<|im_end|>Someone who studies languages and their structure is a linguist. Someone who performs administrative tasks is,a,clerk,False,0.13476562,0.77734375,0.13671875,0.78515625,0.13671875,0.78515625,0.13671875,0.78515625,0
<|im_end|>Someone who studies weather patterns is a meteorologist. Someone who greets visitors and answers phones is,a,receptionist,True,0.9921875,0.001914978,0.9921875,0.00191497802734375,0.9921875,0.00191497802734375,0.9921875,0.00131988525390625,1
<|im_end|>Someone who studies financial systems and markets is an economist. Someone who provides administrative support is,a,secretary,False,0.34179688,0.640625,0.314453125,0.66796875,0.427734375,0.55078125,0.2197265625,0.765625,1
<|im_end|>Someone who enforces rules in sports is a referee. Someone who oversees operations and staff is,a,manager,True,0.84375,0.11425781,0.84375,0.1142578125,0.83203125,0.126953125,0.859375,0.1162109375,6
<|im_end|>Someone who treats cancer patients is an oncologist. Someone who directs and monitors workers is,a,supervisor,True,0.9609375,0.032958984,0.9609375,0.032958984375,0.9609375,0.032958984375,0.95703125,0.037109375,3
<|im_end|>Someone who provides administrative support is a secretary. Someone who provides expert advice is,a,consultant,True,0.734375,0.23925781,0.734375,0.2392578125,0.7578125,0.216796875,0.71484375,0.263671875,2
<|im_end|>Someone who performs administrative tasks is a clerk. Someone who examines data and information is,an,analyst,False,0.94140625,0.028442383,0.9375,0.0322265625,0.94140625,0.0284423828125,0.9375,0.041015625,2
<|im_end|>Someone who advises on diet and nutrition is a nutritionist. Someone who examines financial records is,an,auditor,False,0.859375,0.06225586,0.859375,0.062255859375,0.859375,0.062255859375,0.859375,0.062255859375,0
<|im_end|>Someone who designs buildings and structures is an architect. Someone who works in financial institutions is,a,banker,True,0.87109375,0.02319336,0.875,0.0181884765625,0.8515625,0.032958984375,0.89453125,0.006011962890625,5
<|im_end|>Someone who investigates crimes is a detective. Someone who facilitates financial transactions is,a,broker,True,0.96875,0.0050964355,0.96875,0.004486083984375,0.96875,0.004486083984375,0.96484375,0.00506591796875,2
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who helps buy and sell property is,a,realtor,True,0.89453125,0.03466797,0.89453125,0.03466796875,0.890625,0.02685546875,0.7265625,0.052490234375,3
<|im_end|>Someone who studies matter and energy is a physicist. Someone who conducts auctions is,an,auctioneer,False,0.90234375,0.03955078,0.8984375,0.044677734375,0.8984375,0.044677734375,0.8984375,0.044677734375,0
<|im_end|>Someone who installs and repairs roofs is a roofer. Someone who sells products or services is,a,salesperson,True,0.953125,0.011962891,0.94921875,0.01190185546875,0.93359375,0.0194091796875,0.97265625,0.0045166015625,3
<|im_end|>Someone who examines data and information is an analyst. Someone who sells goods directly to consumers is,a,retailer,True,0.984375,0.0018997192,0.98828125,0.0019073486328125,0.98828125,0.0019073486328125,0.98828125,0.0019073486328125,0
<|im_end|>Someone who treats mental health disorders is a psychiatrist. Someone who sells goods in large quantities is,a,wholesaler,True,0.94140625,0.010437012,0.9375,0.0103759765625,0.94140625,0.0118408203125,0.9375,0.00811767578125,1
<|im_end|>Someone who teaches and conducts research at universities is a professor. Someone who creates new devices or processes is,an,inventor,False,0.86328125,0.09082031,0.8671875,0.09130859375,0.875,0.0810546875,0.69921875,0.2578125,6
<|im_end|>Someone who serves food in restaurants is a waiter. Someone who writes computer code is,a,programmer,True,0.9765625,0.010864258,0.98046875,0.0108642578125,0.98046875,0.0096435546875,0.97265625,0.01385498046875,4
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who maintains and repairs technical equipment is,a,technician,True,0.93359375,0.021972656,0.9296875,0.0247802734375,0.92578125,0.024658203125,0.9296875,0.0247802734375,2
<|im_end|>Someone who treats cancer patients is an oncologist. Someone who runs machinery or equipment is,an,operator,False,0.9453125,0.036621094,0.9453125,0.03662109375,0.94921875,0.032470703125,0.91015625,0.07470703125,3
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who examines things for quality or compliance is,an,inspector,False,0.91796875,0.040283203,0.921875,0.04052734375,0.9140625,0.04541015625,0.93359375,0.031982421875,3
<|im_end|>Someone who greets visitors and answers phones is a receptionist. Someone who tests or evaluates people or things is,an,examiner,False,0.9609375,0.025634766,0.9609375,0.025634765625,0.9609375,0.025634765625,0.9609375,0.025634765625,0
