Unnamed: 0,prompt,animal,original_number,subtracted_number,gold_verb,wrong_verb,predicted_verb,verb_correct,gold_number,predicted_number_token,predicted_number_int,number_correct,predicted_number_token_wrong_verb,predicted_number_int_wrong_verb,number_correct_with_wrong_verb,prob_verb,prob_number,prob_number_wrong_verb,prompt_base,prompt_with_correct_verb,prompt_with_wrong_verb,filename,original_are_prob,original_is_prob,all_zeroed_are_prob,all_zeroed_is_prob,all_multiplied_are_prob,all_multiplied_is_prob,direct_zeroed_are_prob,direct_zeroed_is_prob,direct_multiplied_are_prob,direct_multiplied_is_prob,random_zeroed_are_prob,random_zeroed_is_prob,random_multiplied_are_prob,random_multiplied_is_prob,selected_nodes_count
10,"At first there were 3 giraffes. Then, 2 went away. Now, there",giraffes,3,2,is,are,is,True,1,1,1,True,1,1,True,0.9660956859588624,1.0,0.9999998807907104,"<|im_start|>user
Repeat this sentence and complete it. At first there were 3 giraffes. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 giraffes. Then, 2 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 giraffes. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 giraffes. Then, 2 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 giraffes. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 giraffes. Then, 2 went away. Now, there are ",giraffes-3-2,0.0419921875,0.95703125,0.99609375,0.002471923828125,1.0579824447631836e-06,0.9921875,0.07568359375,0.921875,0.00469970703125,0.423828125,0.02587890625,0.97265625,0.11865234375,0.87890625,12
11,"At first there were 3 lions. Then, 2 went away. Now, there",lions,3,2,is,are,is,True,1,1,1,True,1,1,True,0.9850186705589294,1.0,0.9999996423721312,"<|im_start|>user
Repeat this sentence and complete it. At first there were 3 lions. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 lions. Then, 2 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 lions. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 lions. Then, 2 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 lions. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 lions. Then, 2 went away. Now, there are ",lions-3-2,0.010986328125,0.98828125,0.9375,0.06005859375,1.1995434761047363e-06,0.9921875,0.02294921875,0.9765625,0.00170135498046875,0.3671875,0.002471923828125,0.99609375,0.87890625,0.119140625,13
12,"At first there were 5 horses. Then, 4 went away. Now, there",horses,5,4,is,are,is,True,1,1,1,True,1,1,True,0.9971515536308287,1.0,0.999993085861206,"<|im_start|>user
Repeat this sentence and complete it. At first there were 5 horses. Then, 4 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 5 horses. Then, 4 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 5 horses. Then, 4 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 5 horses. Then, 4 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 5 horses. Then, 4 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 5 horses. Then, 4 went away. Now, there are ",horses-5-4,0.0006256103515625,0.99609375,0.7734375,0.2216796875,5.21540641784668e-08,0.98046875,0.00090789794921875,0.99609375,4.1484832763671875e-05,0.058349609375,0.00131988525390625,0.99609375,0.0001983642578125,0.9765625,18
13,"At first there were 5 lions. Then, 4 went away. Now, there",lions,5,4,is,are,is,True,1,1,1,True,1,1,True,0.991041362285614,1.0,0.9999994039535522,"<|im_start|>user
Repeat this sentence and complete it. At first there were 5 lions. Then, 4 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 5 lions. Then, 4 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 5 lions. Then, 4 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 5 lions. Then, 4 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 5 lions. Then, 4 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 5 lions. Then, 4 went away. Now, there are ",lions-5-4,0.007537841796875,0.98828125,0.984375,0.0140380859375,2.3469328880310059e-07,0.984375,0.010986328125,0.98828125,0.000682830810546875,0.21484375,0.00970458984375,0.98828125,0.00518798828125,0.98828125,14
14,"At first there were 6 horses. Then, 5 went away. Now, there",horses,6,5,is,are,is,True,1,1,1,True,1,1,True,0.9915737509727478,1.0,0.9999996423721312,"<|im_start|>user
Repeat this sentence and complete it. At first there were 6 horses. Then, 5 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 6 horses. Then, 5 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 6 horses. Then, 5 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 6 horses. Then, 5 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 6 horses. Then, 5 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 6 horses. Then, 5 went away. Now, there are ",horses-6-5,0.004608154296875,0.9921875,0.99609375,0.003173828125,1.424923539161682e-07,0.984375,0.008544921875,0.98828125,0.0002593994140625,0.1044921875,0.0027923583984375,0.99609375,0.22265625,0.77734375,18
15,"At first there were 7 tigers. Then, 6 went away. Now, there",tigers,7,6,is,are,is,True,1,1,1,True,1,1,True,0.9947763681411744,1.0,0.9999986886978148,"<|im_start|>user
Repeat this sentence and complete it. At first there were 7 tigers. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 tigers. Then, 6 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 7 tigers. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 tigers. Then, 6 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 7 tigers. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 tigers. Then, 6 went away. Now, there are ",tigers-7-6,0.002471923828125,0.99609375,0.98828125,0.010986328125,2.2910535335540771e-07,0.9609375,0.0035858154296875,0.9921875,3.910064697265625e-05,0.02294921875,0.0024566650390625,0.9921875,0.00150299072265625,0.99609375,15
16,"At first there were 3 sheep. Then, 2 went away. Now, there",sheep,3,2,is,are,is,True,1,1,1,True,1,1,True,0.969148337841034,1.0,0.9999997615814208,"<|im_start|>user
Repeat this sentence and complete it. At first there were 3 sheep. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 sheep. Then, 2 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 sheep. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 sheep. Then, 2 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 sheep. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 sheep. Then, 2 went away. Now, there are ",sheep-3-2,0.032958984375,0.9609375,0.9921875,0.008544921875,9.350478649139404e-07,0.9921875,0.059814453125,0.9375,0.004425048828125,0.51171875,0.7265625,0.267578125,0.00010824203491210938,0.99609375,14
17,"At first there were 7 cows. Then, 6 went away. Now, there",cows,7,6,is,are,is,True,1,1,1,True,1,1,True,0.9951342940330504,1.0,0.9999991655349731,"<|im_start|>user
Repeat this sentence and complete it. At first there were 7 cows. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 cows. Then, 6 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 7 cows. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 cows. Then, 6 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 7 cows. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 cows. Then, 6 went away. Now, there are ",cows-7-6,0.001922607421875,0.99609375,0.9921875,0.005218505859375,8.614733815193176e-08,0.98046875,0.003173828125,0.99609375,0.0003299713134765625,0.2197265625,0.00150299072265625,0.99609375,0.004547119140625,0.984375,17
18,"At first there were 9 giraffes. Then, 8 went away. Now, there",giraffes,9,8,is,are,is,True,1,1,1,True,1,1,True,0.9942063093185424,1.0,0.9999995231628418,"<|im_start|>user
Repeat this sentence and complete it. At first there were 9 giraffes. Then, 8 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 9 giraffes. Then, 8 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 9 giraffes. Then, 8 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 9 giraffes. Then, 8 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 9 giraffes. Then, 8 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 9 giraffes. Then, 8 went away. Now, there are ",giraffes-9-8,0.0031585693359375,0.9921875,0.99609375,0.004058837890625,1.387670636177063e-07,0.9609375,0.005889892578125,0.9921875,0.00011587142944335938,0.052978515625,0.00518798828125,0.98828125,0.004058837890625,0.99609375,18
19,"At first there were 2 tigers. Then, 1 went away. Now, there",tigers,2,1,is,are,is,True,1,1,1,True,1,1,True,0.8781409859657288,1.0,0.9999997615814208,"<|im_start|>user
Repeat this sentence and complete it. At first there were 2 tigers. Then, 1 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 2 tigers. Then, 1 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 2 tigers. Then, 1 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 2 tigers. Then, 1 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 2 tigers. Then, 1 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 2 tigers. Then, 1 went away. Now, there are ",tigers-2-1,0.146484375,0.84375,0.9765625,0.02294921875,4.202127456665039e-06,0.99609375,0.2216796875,0.7734375,0.02392578125,0.79296875,0.1806640625,0.80859375,0.04736328125,0.94921875,11
20,"At first there were 3 dogs. Then, 2 went away. Now, there",dogs,3,2,is,are,is,True,1,1,1,True,1,1,True,0.9870526194572448,1.0,0.9999997615814208,"<|im_start|>user
Repeat this sentence and complete it. At first there were 3 dogs. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 dogs. Then, 2 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 dogs. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 dogs. Then, 2 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 3 dogs. Then, 2 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 3 dogs. Then, 2 went away. Now, there are ",dogs-3-2,0.008544921875,0.98828125,0.94921875,0.04736328125,1.1920928955078125e-06,0.98828125,0.0179443359375,0.98046875,0.00119781494140625,0.33203125,0.0177001953125,0.96484375,0.02294921875,0.9765625,15
21,"At first there were 2 horses. Then, 1 went away. Now, there",horses,2,1,is,are,is,True,1,1,1,True,1,1,True,0.9686540365219116,1.0,0.9999997615814208,"<|im_start|>user
Repeat this sentence and complete it. At first there were 2 horses. Then, 1 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 2 horses. Then, 1 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 2 horses. Then, 1 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 2 horses. Then, 1 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 2 horses. Then, 1 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 2 horses. Then, 1 went away. Now, there are ",horses-2-1,0.02587890625,0.96875,0.87890625,0.11865234375,8.307397365570068e-07,1.0,0.04736328125,0.94921875,0.0079345703125,0.80859375,0.02294921875,0.97265625,0.09375,0.890625,12
22,"At first there were 7 cats. Then, 6 went away. Now, there",cats,7,6,is,are,is,True,1,1,1,True,1,1,True,0.996352195739746,1.0,0.99999737739563,"<|im_start|>user
Repeat this sentence and complete it. At first there were 7 cats. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 cats. Then, 6 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 7 cats. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 cats. Then, 6 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 7 cats. Then, 6 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 7 cats. Then, 6 went away. Now, there are ",cats-7-6,0.001495361328125,0.99609375,0.9609375,0.037353515625,6.752088665962219e-08,0.984375,0.001922607421875,0.99609375,0.0002002716064453125,0.1943359375,0.0031585693359375,0.9921875,0.00017833709716796875,0.99609375,17
23,"At first there were 9 tigers. Then, 8 went away. Now, there",tigers,9,8,is,are,is,True,1,1,1,True,1,1,True,0.9924802780151368,1.0,0.9999990463256836,"<|im_start|>user
Repeat this sentence and complete it. At first there were 9 tigers. Then, 8 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 9 tigers. Then, 8 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 9 tigers. Then, 8 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 9 tigers. Then, 8 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 9 tigers. Then, 8 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 9 tigers. Then, 8 went away. Now, there are ",tigers-9-8,0.0031585693359375,0.9921875,0.98828125,0.00970458984375,2.2351741790771484e-07,0.94140625,0.00518798828125,0.9921875,8.106231689453125e-05,0.037109375,0.0096435546875,0.984375,0.000545501708984375,0.98828125,17
24,"At first there were 4 lions. Then, 3 went away. Now, there",lions,4,3,is,are,is,True,1,1,1,True,1,1,True,0.9951424598693848,1.0,0.9999994039535522,"<|im_start|>user
Repeat this sentence and complete it. At first there were 4 lions. Then, 3 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 4 lions. Then, 3 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 4 lions. Then, 3 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 4 lions. Then, 3 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 4 lions. Then, 3 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 4 lions. Then, 3 went away. Now, there are ",lions-4-3,0.001922607421875,0.99609375,0.90234375,0.09521484375,4.991888999938965e-07,0.98828125,0.0027923583984375,0.99609375,0.0003719329833984375,0.248046875,0.0016937255859375,0.99609375,0.005889892578125,0.98828125,15
25,"At first there were 8 cows. Then, 7 went away. Now, there",cows,8,7,is,are,is,True,1,1,1,True,1,1,True,0.9912596344947816,1.0,0.9999996423721312,"<|im_start|>user
Repeat this sentence and complete it. At first there were 8 cows. Then, 7 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 8 cows. Then, 7 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 8 cows. Then, 7 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 8 cows. Then, 7 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 8 cows. Then, 7 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 8 cows. Then, 7 went away. Now, there are ",cows-8-7,0.003570556640625,0.9921875,0.9921875,0.005218505859375,1.2293457984924316e-07,0.9609375,0.005218505859375,0.9921875,0.00052642822265625,0.2734375,0.000335693359375,1.0,0.7578125,0.169921875,17
26,"At first there were 4 tigers. Then, 3 went away. Now, there",tigers,4,3,is,are,is,True,1,1,1,True,1,1,True,0.9893341660499572,1.0,0.9999996423721312,"<|im_start|>user
Repeat this sentence and complete it. At first there were 4 tigers. Then, 3 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 4 tigers. Then, 3 went away. Now, there","<|im_start|>user
Repeat this sentence and complete it. At first there were 4 tigers. Then, 3 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 4 tigers. Then, 3 went away. Now, there is ","<|im_start|>user
Repeat this sentence and complete it. At first there were 4 tigers. Then, 3 went away. Now, there<|im_end|>
<|im_start|>assistant
<think>

</think> At first there were 4 tigers. Then, 3 went away. Now, there are ",tigers-4-3,0.01092529296875,0.984375,0.99609375,0.004608154296875,7.227063179016113e-07,0.984375,0.02294921875,0.9765625,0.0005950927734375,0.11376953125,0.010986328125,0.984375,0.05908203125,0.92578125,14
