planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
bathrobe,a,called,False,type,False,example,False,0.5264749526977539,0.08472349494695663,0.022736702114343643,True,0.11496999114751816,0.9829232692718506,escalator,an,The moving staircase found in shopping malls that carries people up and down is an escalator,"<|im_start|>user
The moving staircase found in shopping malls that carries people up and down is an escalator. The soft terry cloth garment worn after a shower is","<|im_start|>user
The moving staircase found in shopping malls that carries people up and down is an escalator. The soft terry cloth garment worn after a shower is a","<|im_start|>user
The moving staircase found in shopping malls that carries people up and down is an escalator. The soft terry cloth garment worn after a shower is an"
bean,a,a,True,type,False,ac,False,0.7900131940841675,0.7900131940841675,0.11916773021221161,True,0.15630528330802917,0.33727309107780457,armadillo,an,The armored mammal that rolls into a ball and has a hard shell covering is an armadillo,"<|im_start|>user
The armored mammal that rolls into a ball and has a hard shell covering is an armadillo. The small edible seed that grows in pods and is often used in chili is","<|im_start|>user
The armored mammal that rolls into a ball and has a hard shell covering is an armadillo. The small edible seed that grows in pods and is often used in chili is a","<|im_start|>user
The armored mammal that rolls into a ball and has a hard shell covering is an armadillo. The small edible seed that grows in pods and is often used in chili is an"
bed,a,a,True,bed,True,bed,True,0.9413167238235474,0.9413167238235474,0.000797317479737103,True,0.9993481040000916,0.8283457159996033,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The piece of furniture you sleep on with a mattress and frame is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The piece of furniture you sleep on with a mattress and frame is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The piece of furniture you sleep on with a mattress and frame is an"
bedsheet,a,a,True,mattress,False,example,False,0.8482768535614014,0.8482768535614014,0.0021279649809002876,True,0.606099545955658,0.6029136776924133,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The thin fabric covering that lies directly on top of a mattress is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The thin fabric covering that lies directly on top of a mattress is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The thin fabric covering that lies directly on top of a mattress is an"
bike,a,a,True,bicycle,False,animal,False,0.9588268995285034,0.9588268995285034,0.00302064954303205,True,0.882037878036499,0.6497864723205566,bird,a,The feathered creature that flies through the sky and builds nests is a bird,"<|im_start|>user
The feathered creature that flies through the sky and builds nests is a bird. The two-wheeled vehicle you pedal with your feet to move forward is","<|im_start|>user
The feathered creature that flies through the sky and builds nests is a bird. The two-wheeled vehicle you pedal with your feet to move forward is a","<|im_start|>user
The feathered creature that flies through the sky and builds nests is a bird. The two-wheeled vehicle you pedal with your feet to move forward is an"
bird,a,a,True,bird,True,eagle,False,0.8705247640609741,0.8705247640609741,0.028308507055044174,True,0.8817141056060791,0.9100207686424255,finger,a,The digit at the end of your hand that you point with or wear rings on is a finger,"<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The feathered creature that flies through the sky and builds nests is","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The feathered creature that flies through the sky and builds nests is a","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The feathered creature that flies through the sky and builds nests is an"
blanket,a,a,True,blanket,True,example,False,0.8423712253570557,0.8423712253570557,0.0055027673952281475,True,0.5470794439315796,0.2842782437801361,toothbrush,a,The handheld tool with bristles used to clean teeth twice daily is a toothbrush,"<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The warm covering you pull over yourself when sleeping or staying cozy is","<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The warm covering you pull over yourself when sleeping or staying cozy is a","<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The warm covering you pull over yourself when sleeping or staying cozy is an"
blender,a,a,True,blender,True,electric,False,0.9530261754989624,0.9530261754989624,0.007673432119190693,True,0.8096595406532288,0.7295399904251099,undershirt,an,The sleeveless garment worn underneath a shirt next to the skin is an undershirt,"<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The kitchen appliance with spinning blades that mixes and purees ingredients is","<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The kitchen appliance with spinning blades that mixes and purees ingredients is a","<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The kitchen appliance with spinning blades that mixes and purees ingredients is an"
bug,a,a,True,bug,True,insect,False,0.9395177364349365,0.9395177364349365,0.04203680902719498,True,0.2438095211982727,0.5348414182662964,stroller,a,The wheeled frame that parents push to transport babies and toddlers is a stroller,"<|im_start|>user
The wheeled frame that parents push to transport babies and toddlers is a stroller. The small crawling insect with six legs that might be found in your garden is","<|im_start|>user
The wheeled frame that parents push to transport babies and toddlers is a stroller. The small crawling insect with six legs that might be found in your garden is a","<|im_start|>user
The wheeled frame that parents push to transport babies and toddlers is a stroller. The small crawling insect with six legs that might be found in your garden is an"
burrito,a,called,False,t,False,example,False,0.7597897052764893,0.012541408650577068,0.0005257343291305006,True,0.2793033719062805,0.9886600971221924,apron,an,The protective garment tied around the waist to keep clothes clean while cooking is an apron,"<|im_start|>user
The protective garment tied around the waist to keep clothes clean while cooking is an apron. The Mexican food consisting of a flour tortilla wrapped around beans and meat is","<|im_start|>user
The protective garment tied around the waist to keep clothes clean while cooking is an apron. The Mexican food consisting of a flour tortilla wrapped around beans and meat is a","<|im_start|>user
The protective garment tied around the waist to keep clothes clean while cooking is an apron. The Mexican food consisting of a flour tortilla wrapped around beans and meat is an"
cactus,a,a,True,c,True,example,False,0.9617881178855896,0.9617881178855896,0.004289866425096989,True,0.5139421224594116,0.9092419743537903,bedsheet,a,The thin fabric covering that lies directly on top of a mattress is a bedsheet,"<|im_start|>user
The thin fabric covering that lies directly on top of a mattress is a bedsheet. The spiky desert plant that stores water in its thick green stem is","<|im_start|>user
The thin fabric covering that lies directly on top of a mattress is a bedsheet. The spiky desert plant that stores water in its thick green stem is a","<|im_start|>user
The thin fabric covering that lies directly on top of a mattress is a bedsheet. The spiky desert plant that stores water in its thick green stem is an"
cage,a,a,True,cage,True,enclosure,False,0.6390993595123291,0.6390993595123291,0.007367003709077835,True,0.6187281012535095,0.3334578275680542,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The metal or wooden enclosure used to confine birds or small animals is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The metal or wooden enclosure used to confine birds or small animals is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The metal or wooden enclosure used to confine birds or small animals is an"
camera,a,a,True,camera,True,__,False,0.6703177094459534,0.6703177094459534,0.006481872405856848,True,0.3571211099624634,0.12267418205738068,sponge,a,The soft absorbent material full of holes used for cleaning and washing is a sponge,"<|im_start|>user
The soft absorbent material full of holes used for cleaning and washing is a sponge. The device that captures images when you press a button and say cheese is","<|im_start|>user
The soft absorbent material full of holes used for cleaning and washing is a sponge. The device that captures images when you press a button and say cheese is a","<|im_start|>user
The soft absorbent material full of holes used for cleaning and washing is a sponge. The device that captures images when you press a button and say cheese is an"
carrot,a,a,True,type,False,example,False,0.22605618834495544,0.22605618834495544,0.12104254961013794,True,0.45391857624053955,0.866790235042572,orchard,an,The area of land with many fruit trees planted in rows for harvesting is an orchard,"<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The orange root vegetable that Bugs Bunny is famous for eating is","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The orange root vegetable that Bugs Bunny is famous for eating is a","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The orange root vegetable that Bugs Bunny is famous for eating is an"
cauliflower,a,a,True,vegetable,False,example,False,0.7987401485443115,0.7987401485443115,0.0033715125173330307,True,0.27265819907188416,0.43009689450263977,bookshelf,a,The tall furniture piece with horizontal shelves for storing books is a bookshelf,"<|im_start|>user
The tall furniture piece with horizontal shelves for storing books is a bookshelf. The white flowering vegetable with a bumpy head often served steamed is","<|im_start|>user
The tall furniture piece with horizontal shelves for storing books is a bookshelf. The white flowering vegetable with a bumpy head often served steamed is a","<|im_start|>user
The tall furniture piece with horizontal shelves for storing books is a bookshelf. The white flowering vegetable with a bumpy head often served steamed is an"
cellphone,a,a,True,mobile,False,example,False,0.7469317317008972,0.7469317317008972,0.011318155564367771,True,0.24603620171546936,0.7111606597900391,fingerprint,a,The unique mark left by the tip of your finger that no one else has is a fingerprint,"<|im_start|>user
The unique mark left by the tip of your finger that no one else has is a fingerprint. The portable electronic device you use to make calls and send texts is","<|im_start|>user
The unique mark left by the tip of your finger that no one else has is a fingerprint. The portable electronic device you use to make calls and send texts is a","<|im_start|>user
The unique mark left by the tip of your finger that no one else has is a fingerprint. The portable electronic device you use to make calls and send texts is an"
chimney,a,a,True,chimney,True,e,False,0.812336802482605,0.812336802482605,0.003616467583924532,True,0.33959683775901794,0.7081161737442017,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The brick or stone structure on a roof that allows smoke to escape is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The brick or stone structure on a roof that allows smoke to escape is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The brick or stone structure on a roof that allows smoke to escape is an"
clock,a,a,True,clock,True,analog,False,0.9479303359985352,0.9479303359985352,0.011269722133874893,True,0.9323665499687195,0.7307522892951965,lime,a,The small green citrus fruit that's more sour than a lemon is a lime,"<|im_start|>user
The small green citrus fruit that's more sour than a lemon is a lime. The timepiece that hangs on the wall or sits on a table showing hours and minutes is","<|im_start|>user
The small green citrus fruit that's more sour than a lemon is a lime. The timepiece that hangs on the wall or sits on a table showing hours and minutes is a","<|im_start|>user
The small green citrus fruit that's more sour than a lemon is a lime. The timepiece that hangs on the wall or sits on a table showing hours and minutes is an"
cobra,a,a,True,snake,False,example,False,0.670688271522522,0.670688271522522,0.029806191101670265,True,0.20202532410621643,0.6444997787475586,eye,an,The round organ in your head that you see with is an eye,"<|im_start|>user
The round organ in your head that you see with is an eye. The venomous snake with a hood that can rear up and strike is","<|im_start|>user
The round organ in your head that you see with is an eye. The venomous snake with a hood that can rear up and strike is a","<|im_start|>user
The round organ in your head that you see with is an eye. The venomous snake with a hood that can rear up and strike is an"
comb,a,a,True,comb,True,example,False,0.890781581401825,0.890781581401825,0.005495503079146147,True,0.967879056930542,0.70670086145401,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The grooved tool you run through your hair to make it neat and tidy is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The grooved tool you run through your hair to make it neat and tidy is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The grooved tool you run through your hair to make it neat and tidy is an"
cookie,a,a,True,cake,False,é,False,0.8889486789703369,0.8889486789703369,0.044801466166973114,True,0.28820157051086426,0.5314573645591736,axe,an,The sharp tool with a wooden handle used for chopping wood is an axe,"<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The sweet baked treat that's often round and made with chocolate chips is","<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The sweet baked treat that's often round and made with chocolate chips is a","<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The sweet baked treat that's often round and made with chocolate chips is an"
crawfish,a,called,False,type,False,example,False,0.38849931955337524,0.18238525092601776,0.008995870128273964,True,0.09592501819133759,0.8725160956382751,pillow,a,The soft rectangular cushion you rest your head on while sleeping is a pillow,"<|im_start|>user
The soft rectangular cushion you rest your head on while sleeping is a pillow. The small freshwater crustacean that looks like a tiny lobster is","<|im_start|>user
The soft rectangular cushion you rest your head on while sleeping is a pillow. The small freshwater crustacean that looks like a tiny lobster is a","<|im_start|>user
The soft rectangular cushion you rest your head on while sleeping is a pillow. The small freshwater crustacean that looks like a tiny lobster is an"
cup,a,a,True,cup,True,example,False,0.9205352067947388,0.9205352067947388,0.0014047310687601566,True,0.8530770540237427,0.9429356455802917,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The drinking vessel with a handle that you sip coffee or tea from is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The drinking vessel with a handle that you sip coffee or tea from is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The drinking vessel with a handle that you sip coffee or tea from is an"
cupcake,a,a,True,type,False,example,False,0.6424323320388794,0.6424323320388794,0.060145437717437744,True,0.12098126858472824,0.6276103854179382,acorn,an,The brown nut from an oak tree that squirrels collect and bury for winter is an acorn,"<|im_start|>user
The brown nut from an oak tree that squirrels collect and bury for winter is an acorn. The small frosted cake often decorated for birthdays and celebrations is","<|im_start|>user
The brown nut from an oak tree that squirrels collect and bury for winter is an acorn. The small frosted cake often decorated for birthdays and celebrations is a","<|im_start|>user
The brown nut from an oak tree that squirrels collect and bury for winter is an acorn. The small frosted cake often decorated for birthdays and celebrations is an"
dandelion,a,a,True,d,True,example,False,0.9570366144180298,0.9570366144180298,0.008878270164132118,True,0.9118309617042542,0.771093487739563,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The bright yellow weed flower that children blow to make wishes is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The bright yellow weed flower that children blow to make wishes is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The bright yellow weed flower that children blow to make wishes is an"
dog,a,a,True,dog,True,example,False,0.9953213334083557,0.9953213334083557,0.0005690415273420513,True,0.9983251690864563,0.6083852052688599,penguin,a,The black and white flightless bird that waddles and lives in cold climates is a penguin,"<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The four-legged furry pet known as man's best friend that barks and wags its tail is","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The four-legged furry pet known as man's best friend that barks and wags its tail is a","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The four-legged furry pet known as man's best friend that barks and wags its tail is an"
doll,a,a,True,doll,True,action,False,0.9053852558135986,0.9053852558135986,0.012856869027018547,True,0.6691656708717346,0.5415827035903931,tomato,a,The red round fruit used to make sauce and eaten in salads is a tomato,"<|im_start|>user
The red round fruit used to make sauce and eaten in salads is a tomato. The toy figure of a person that children play with and dress up is","<|im_start|>user
The red round fruit used to make sauce and eaten in salads is a tomato. The toy figure of a person that children play with and dress up is a","<|im_start|>user
The red round fruit used to make sauce and eaten in salads is a tomato. The toy figure of a person that children play with and dress up is an"
donkey,a,a,True,cat,False,animal,False,0.9891820549964905,0.9891820549964905,0.0044214194640517235,True,0.1953313946723938,0.42307689785957336,walnut,a,The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut,"<|im_start|>user
The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut. The gray four-legged animal with long ears known for being stubborn is","<|im_start|>user
The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut. The gray four-legged animal with long ears known for being stubborn is a","<|im_start|>user
The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a walnut. The gray four-legged animal with long ears known for being stubborn is an"
doorstep,a,a,True,porch,False,example,False,0.6325774192810059,0.6325774192810059,0.008886102586984634,True,0.32470253109931946,0.24946488440036774,frog,a,The green amphibian that hops and croaks and catches flies with its tongue is a frog,"<|im_start|>user
The green amphibian that hops and croaks and catches flies with its tongue is a frog. The flat stone or concrete platform at the entrance to a house where packages are left is","<|im_start|>user
The green amphibian that hops and croaks and catches flies with its tongue is a frog. The flat stone or concrete platform at the entrance to a house where packages are left is a","<|im_start|>user
The green amphibian that hops and croaks and catches flies with its tongue is a frog. The flat stone or concrete platform at the entrance to a house where packages are left is an"
dustpan,a,called,False,bro,False,example,False,0.6459253430366516,0.2628442645072937,0.0022660428658127785,True,0.07785837352275848,0.2711113691329956,finger,a,The digit at the end of your hand that you point with or wear rings on is a finger,"<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The flat cleaning tool with a wide scoop used to collect swept debris is","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The flat cleaning tool with a wide scoop used to collect swept debris is a","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The flat cleaning tool with a wide scoop used to collect swept debris is an"
eagle,an,a,False,eagle,True,hawk,False,0.9845055937767029,0.9845055937767029,0.005881683900952339,False,0.8660078048706055,0.3932397663593292,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The large bird of prey with a hooked beak and powerful talons that soars high is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The large bird of prey with a hooked beak and powerful talons that soars high is an","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The large bird of prey with a hooked beak and powerful talons that soars high is a"
ear,an,the,False,ear,True,ear,True,0.8217428922653198,0.06719978898763657,0.0031965591479092836,False,0.9944434762001038,0.41382089257240295,flashlight,a,The handheld battery-powered device that creates a beam of light in darkness is a flashlight,"<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The organ on the side of your head that you use to hear sounds is","<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The organ on the side of your head that you use to hear sounds is an","<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The organ on the side of your head that you use to hear sounds is a"
elbow,an,a,False,elbow,True,elbow,True,0.6288713812828064,0.6288713812828064,0.013742691837251186,False,0.9993809461593628,0.8543115258216858,beard,a,The hair that grows on a man's chin and cheeks is a beard,"<|im_start|>user
The hair that grows on a man's chin and cheeks is a beard. The joint in the middle of your arm that bends so you can touch your shoulder is","<|im_start|>user
The hair that grows on a man's chin and cheeks is a beard. The joint in the middle of your arm that bends so you can touch your shoulder is an","<|im_start|>user
The hair that grows on a man's chin and cheeks is a beard. The joint in the middle of your arm that bends so you can touch your shoulder is a"
elephant,an,a,False,elephant,True,pang,False,0.8712999224662781,0.8712999224662781,0.08309827744960785,False,0.6814303994178772,0.1853538155555725,alligator,an,The large reptile with powerful jaws that lives in swamps and rivers is an alligator,"<|im_start|>user
The large reptile with powerful jaws that lives in swamps and rivers is an alligator. The massive gray African animal with a long trunk and large ears is","<|im_start|>user
The large reptile with powerful jaws that lives in swamps and rivers is an alligator. The massive gray African animal with a long trunk and large ears is an","<|im_start|>user
The large reptile with powerful jaws that lives in swamps and rivers is an alligator. The massive gray African animal with a long trunk and large ears is a"
escalator,an,a,False,escal,True,escal,True,0.8385196328163147,0.8385196328163147,0.13058775663375854,False,0.6630370616912842,0.2807753384113312,otter,an,The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter,"<|im_start|>user
The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter. The moving staircase found in shopping malls that carries people up and down is","<|im_start|>user
The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter. The moving staircase found in shopping malls that carries people up and down is an","<|im_start|>user
The playful aquatic mammal with whiskers that floats on its back cracking shells is an otter. The moving staircase found in shopping malls that carries people up and down is a"
eyelash,an,a,False,eyel,True,c,False,0.8843838572502136,0.8843838572502136,0.011687333695590496,False,0.5903947353363037,0.2555685341358185,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The tiny curved hair that grows along the edge of your eyelid is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The tiny curved hair that grows along the edge of your eyelid is an","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The tiny curved hair that grows along the edge of your eyelid is a"
fern,a,a,True,kale,False,example,False,0.7704620957374573,0.7704620957374573,0.04323654621839523,True,0.23931698501110077,0.5972340106964111,camera,a,The device that captures images when you press a button and say cheese is a camera,"<|im_start|>user
The device that captures images when you press a button and say cheese is a camera. The leafy green plant that doesn't flower and often grows in shady forest areas is","<|im_start|>user
The device that captures images when you press a button and say cheese is a camera. The leafy green plant that doesn't flower and often grows in shady forest areas is a","<|im_start|>user
The device that captures images when you press a button and say cheese is a camera. The leafy green plant that doesn't flower and often grows in shady forest areas is an"
finger,a,a,True,meteor,False,example,False,0.6962192058563232,0.6962192058563232,0.03201548755168915,True,0.33527690172195435,0.8273619413375854,meteor,a,The chunk of rock from space that burns up as it enters Earth's atmosphere is a meteor,"<|im_start|>user
The chunk of rock from space that burns up as it enters Earth's atmosphere is a meteor. The digit at the end of your hand that you point with or wear rings on is","<|im_start|>user
The chunk of rock from space that burns up as it enters Earth's atmosphere is a meteor. The digit at the end of your hand that you point with or wear rings on is a","<|im_start|>user
The chunk of rock from space that burns up as it enters Earth's atmosphere is a meteor. The digit at the end of your hand that you point with or wear rings on is an"
