sentences,correct_articles,professions,correct?,p(a),p(an),original_a_prob,original_an_prob,zeroed_a_prob,zeroed_an_prob,multiplied_a_prob,multiplied_an_prob,selected_nodes_count
<|im_end|>Someone who performs administrative tasks is a clerk. Someone who examines data and information is,an,analyst,True,0.29101562,0.69921875,0.318359375,0.671875,0.859375,0.1318359375,0.0031585693359375,0.99609375,5
<|im_end|>Someone who advises on diet and nutrition is a nutritionist. Someone who examines financial records is,an,auditor,True,0.119140625,0.87890625,0.1064453125,0.890625,0.2451171875,0.75390625,0.001495361328125,0.99609375,9
<|im_end|>Someone who designs buildings and structures is an architect. Someone who works in financial institutions is,a,banker,True,0.9765625,0.005126953,0.9765625,0.005126953125,0.96484375,0.00836181640625,0.99609375,0.000377655029296875,16
<|im_end|>Someone who investigates crimes is a detective. Someone who facilitates financial transactions is,a,broker,True,0.9765625,0.017944336,0.9765625,0.0179443359375,0.9609375,0.032958984375,0.99609375,0.00080108642578125,7
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who helps buy and sell property is,a,realtor,True,0.9921875,0.005218506,0.9921875,0.005218505859375,0.96875,0.0228271484375,0.81640625,0.000957489013671875,17
<|im_end|>Someone who studies matter and energy is a physicist. Someone who conducts auctions is,an,auctioneer,True,0.022827148,0.97265625,0.0228271484375,0.97265625,0.76953125,0.2197265625,0.00433349609375,0.828125,9
<|im_end|>Someone who installs and repairs roofs is a roofer. Someone who sells products or services is,a,salesperson,True,0.99609375,0.00037956238,0.99609375,0.0004291534423828125,0.984375,0.008544921875,1.0,8.828938007354736e-07,27
<|im_end|>Someone who examines data and information is an analyst. Someone who sells goods directly to consumers is,a,retailer,True,0.99609375,0.00062561035,0.99609375,0.000705718994140625,0.98828125,0.00457763671875,0.9296875,8.285045623779297e-06,23
<|im_end|>Someone who treats mental health disorders is a psychiatrist. Someone who sells goods in large quantities is,a,wholesaler,True,0.98828125,0.00025749207,0.98828125,0.0002574920654296875,0.98046875,0.00167083740234375,1.0,3.9301812648773193e-07,15
<|im_end|>Someone who teaches and conducts research at universities is a professor. Someone who creates new devices or processes is,an,inventor,True,0.012329102,0.98046875,0.01092529296875,0.984375,0.07470703125,0.91015625,0.0078125,0.96484375,35
<|im_end|>Someone who serves food in restaurants is a waiter. Someone who writes computer code is,a,programmer,True,0.99609375,0.000108242035,0.99609375,0.00012302398681640625,0.9921875,0.000377655029296875,1.0,1.6689300537109375e-05,18
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who maintains and repairs technical equipment is,a,technician,True,0.9296875,0.059570312,0.9375,0.052978515625,0.69140625,0.287109375,0.99609375,0.004608154296875,14
<|im_end|>Someone who treats cancer patients is an oncologist. Someone who runs machinery or equipment is,an,operator,True,0.07519531,0.9140625,0.083984375,0.90234375,0.71484375,0.263671875,0.000621795654296875,0.9921875,20
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who examines things for quality or compliance is,an,inspector,True,0.059570312,0.93359375,0.06689453125,0.92578125,0.314453125,0.6640625,0.044677734375,0.291015625,23
<|im_end|>Someone who greets visitors and answers phones is a receptionist. Someone who tests or evaluates people or things is,an,examiner,False,0.671875,0.31835938,0.64453125,0.345703125,0.8984375,0.0947265625,0.010986328125,0.98828125,7
