sentences,correct_articles,professions,correct?,p(a),p(an),original_a_prob,original_an_prob,zeroed_a_prob,zeroed_an_prob,multiplied_a_prob,multiplied_an_prob,selected_nodes_count
<|im_end|>Someone who applies paint to surfaces is a painter. Someone who treats disorders of the nervous system is,a,neurologist,True,0.9921875,0.00062179565,0.99609375,0.00054931640625,0.95703125,0.0289306640625,0.99609375,3.2782554626464844e-06,310
<|im_end|>Someone who creates written works is a writer. Someone who provides medical care to children is,a,pediatrician,True,0.9921875,0.000108242035,0.9921875,8.440017700195312e-05,0.9375,0.0250244140625,0.99609375,1.2069940567016602e-06,539
<|im_end|>Someone who treats disorders of the nervous system is a neurologist. Someone who treats skin conditions is,a,dermatologist,True,0.984375,7.390976e-05,0.984375,7.343292236328125e-05,0.95703125,0.0198974609375,0.96875,7.18235969543457e-06,735
<|im_end|>Someone who converts text from one language to another is a translator. Someone who treats mental health disorders is,a,psychiatrist,True,0.9921875,0.00015735626,0.9921875,0.0001392364501953125,0.8671875,0.103515625,0.95703125,0.00010442733764648438,731
<|im_end|>Someone who leads orchestras or manages trains is a conductor. Someone who interprets medical images is,a,radiologist,True,0.9375,0.022094727,0.94140625,0.01953125,0.921875,0.03564453125,0.9765625,0.0108642578125,237
<|im_end|>Someone who treats eye diseases is an ophthalmologist. Someone who administers anesthesia during surgery is,an,anesthesiologist,True,0.024780273,0.9296875,0.02197265625,0.93359375,0.419921875,0.4765625,0.04931640625,0.875,338
<|im_end|>Someone who writes computer code is a programmer. Someone who treats cancer patients is,an,oncologist,True,0.20117188,0.79296875,0.2216796875,0.7734375,0.9765625,0.0074462890625,0.00131988525390625,0.99609375,266
<|im_end|>Someone who heals sick pets is a veterinarian. Someone who treats eye diseases is,an,ophthalmologist,True,0.004547119,0.98046875,0.004547119140625,0.98046875,0.96484375,0.00946044921875,0.0008392333984375,0.6328125,267
<|im_end|>Someone who helps buy and sell property is a realtor. Someone who treats bone and joint problems is,an,orthopedist,True,0.09472656,0.8984375,0.0947265625,0.89453125,0.96484375,0.029052734375,0.00457763671875,0.9921875,217
<|im_end|>Someone who writes computer code is a programmer. Someone who studies stars and planets is,an,astronomer,True,0.0008010864,0.9921875,0.00080108642578125,0.9921875,0.99609375,0.0021820068359375,0.000766754150390625,0.1005859375,1755
<|im_end|>Someone who teaches and conducts research at universities is a professor. Someone who studies rocks and earth formations is,a,geologist,True,0.9921875,0.0002937317,0.9921875,0.000331878662109375,0.8046875,0.12353515625,0.99609375,6.9141387939453125e-06,246
<|im_end|>Someone who provides administrative support is a secretary. Someone who studies human cultures and societies is,an,anthropologist,True,0.19921875,0.7890625,0.19921875,0.7890625,0.9296875,0.04638671875,0.0031585693359375,0.99609375,335
<|im_end|>Someone who writes poetry is a poet. Someone who studies social behavior and institutions is,a,sociologist,True,0.87890625,0.10498047,0.875,0.1044921875,0.73828125,0.2119140625,0.8203125,0.0673828125,333
<|im_end|>Someone who studies plants is a botanist. Someone who works with numbers and mathematical theories is,a,mathematician,True,0.98046875,0.0010147095,0.98046875,0.00101470947265625,0.84375,0.1142578125,0.9921875,3.981590270996094e-05,220
<|im_end|>Someone who treats eye diseases is an ophthalmologist. Someone who analyzes data and calculates probabilities is,a,statistician,True,0.9765625,0.0039978027,0.9765625,0.003997802734375,0.84375,0.12890625,0.1494140625,1.1205673217773438e-05,253
<|im_end|>Someone who builds things with wood is a carpenter. Someone who studies plants is,a,botanist,True,0.98828125,5.1021576e-05,0.9921875,5.1021575927734375e-05,0.94921875,0.041748046875,1.0,8.307397365570068e-07,164
<|im_end|>Someone who treats heart diseases is a cardiologist. Someone who studies animals is,a,zoologist,True,0.9453125,0.028442383,0.94140625,0.0322265625,0.1953125,0.76953125,0.9453125,0.03662109375,227
<|im_end|>Someone who helps buy and sell property is a realtor. Someone who studies weather patterns is,a,meteorologist,True,0.98046875,0.0021514893,0.98046875,0.0021514892578125,0.06689453125,0.92578125,0.9609375,0.000682830810546875,219
<|im_end|>Someone who studies plants is a botanist. Someone who studies ancient civilizations through artifacts is,an,archaeologist,True,0.04663086,0.9375,0.046630859375,0.9375,0.8125,0.1416015625,0.0006256103515625,1.0,227
<|im_end|>Someone who writes news articles is a journalist. Someone who studies languages and their structure is,a,linguist,True,0.98046875,0.00089263916,0.98046875,0.00089263916015625,0.87109375,0.11767578125,0.9921875,1.2159347534179688e-05,218
<|im_end|>Someone who performs operations on patients is a surgeon. Someone who plays instruments or composes music is,a,musician,True,0.95703125,0.00032234192,0.9609375,0.0002841949462890625,0.71484375,0.05859375,0.99609375,5.125999450683594e-05,287
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who creates visual art is,an,artist,True,0.025512695,0.95703125,0.02880859375,0.953125,0.875,0.0206298828125,0.003997802734375,0.98046875,3350
<|im_end|>Someone who dispenses medications is a pharmacist. Someone who creates three-dimensional art is,a,sculptor,True,0.78125,0.19726562,0.80078125,0.1787109375,0.056884765625,0.0098876953125,0.35546875,0.5859375,3768
<|im_end|>Someone who studies weather patterns is a meteorologist. Someone who performs choreographed movements is,a,dancer,True,0.98828125,0.001159668,0.98828125,0.00115966796875,0.96875,0.01214599609375,0.99609375,2.115964889526367e-06,233
<|im_end|>Someone who studies animals is a zoologist. Someone who performs in plays or movies is,an,actor,True,0.01574707,0.9765625,0.0157470703125,0.9765625,0.828125,0.14453125,0.00101470947265625,0.98046875,270
<|im_end|>Someone who investigates crimes is a detective. Someone who creates written works is,a,writer,True,0.5859375,0.40234375,0.61328125,0.373046875,0.9296875,0.028076171875,2.372264862060547e-05,0.0008392333984375,409
<|im_end|>Someone who administers anesthesia during surgery is an anesthesiologist. Someone who writes poetry is,a,poet,True,0.98046875,0.00037193298,0.9765625,0.00041961669921875,0.9609375,0.013671875,0.99609375,2.574920654296875e-05,250
<|im_end|>Someone who writes computer code is a programmer. Someone who writes novels is,a,novelist,True,0.8984375,0.09472656,0.8984375,0.0947265625,0.91015625,0.01470947265625,0.89453125,0.039306640625,289
<|im_end|>Someone who treats teeth and gums is a dentist. Someone who reviews and revises written content is,an,editor,False,0.51171875,0.44921875,0.51171875,0.44921875,0.96484375,0.00946044921875,0.0002613067626953125,0.99609375,144
<|im_end|>Someone who examines data and information is an analyst. Someone who converts text from one language to another is,a,translator,True,0.96875,0.017822266,0.96875,0.0177001953125,0.9609375,0.0120849609375,0.9140625,0.051513671875,149
<|im_end|>Someone who installs and repairs roofs is a roofer. Someone who mixes and serves drinks is,a,bartender,True,0.99609375,1.3828278e-05,0.99609375,1.4722347259521484e-05,0.9921875,0.002166748046875,0.99609375,8.307397365570068e-07,150
<|im_end|>Someone who manages financial records is an accountant. Someone who serves food in restaurants is,a,waiter,True,0.99609375,5.4240227e-06,0.99609375,4.76837158203125e-06,0.98828125,0.001312255859375,0.041259765625,0.00012302398681640625,334
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who cuts and styles hair is,a,barber,True,0.9921875,0.00012207031,0.9921875,0.0001220703125,0.97265625,0.009521484375,0.95703125,9.119510650634766e-06,217
<|im_end|>Someone who fixes cars and engines is a mechanic. Someone who makes or alters clothing is,a,tailor,True,0.99609375,2.002716e-05,0.9921875,2.1338462829589844e-05,0.9921875,0.0002288818359375,1.0,5.817413330078125e-05,136
<|im_end|>Someone who tends to plants and landscapes is a gardener. Someone who arranges and sells flowers is,a,florist,True,0.98828125,0.0007972717,0.98828125,0.000797271728515625,0.9765625,0.006591796875,0.99609375,9.012222290039062e-05,350
<|im_end|>Someone who studies stars and planets is an astronomer. Someone who makes or repairs jewelry is,a,jeweler,True,0.99609375,9.4771385e-06,0.99609375,1.0073184967041016e-05,0.9921875,0.0002593994140625,1.0,1.996755599975586e-06,85
<|im_end|>Someone who examines things for quality or compliance is an inspector. Someone who repairs timepieces is,a,watchmaker,True,0.9921875,0.0001783371,0.9921875,0.00017833709716796875,0.98046875,0.0123291015625,0.9921875,0.0001220703125,100
<|im_end|>Someone who provides guidance and support is a counselor. Someone who makes and repairs locks is,a,locksmith,True,0.98828125,2.8967857e-05,0.98828125,2.7179718017578125e-05,0.984375,0.0096435546875,1.0,8.940696716308594e-06,181
<|im_end|>Someone who coordinates emergency services is a dispatcher. Someone who joins metal pieces using heat is,a,welder,True,0.99609375,2.9206276e-05,0.99609375,2.7418136596679688e-05,0.9921875,0.00102996826171875,0.9765625,0.0011444091796875,144
<|im_end|>Someone who studies ancient civilizations through artifacts is an archaeologist. Someone who works with stone and brick is,a,mason,True,0.98828125,0.0004825592,0.98828125,0.0004825592041015625,0.97265625,0.01080322265625,0.9296875,8.916854858398438e-05,178
<|im_end|>Someone who works on ships is a sailor. Someone who installs and repairs roofs is,a,roofer,True,0.98828125,0.00037574768,0.98828125,0.0003757476806640625,0.9765625,0.01226806640625,0.99609375,0.00070953369140625,153
<|im_end|>Someone who studies and writes about past events is a historian. Someone who applies paint to surfaces is,a,painter,True,0.9921875,2.7298927e-05,0.9921875,2.7298927307128906e-05,0.97265625,0.0030975341796875,1.0,1.9744038581848145e-07,177
<|im_end|>Someone who oversees operations and staff is a manager. Someone who tends to plants and landscapes is,a,gardener,True,0.9921875,0.000705719,0.9921875,0.000705718994140625,0.875,0.1044921875,0.921875,0.05908203125,215
<|im_end|>Someone who takes professional pictures is a photographer. Someone who grows crops and raises livestock is,a,farmer,True,0.98046875,0.0058288574,0.98046875,0.005828857421875,0.96875,0.01220703125,0.5390625,0.19921875,269
<|im_end|>Someone who treats teeth and gums is a dentist. Someone who catches fish for a living is,a,fisherman,True,0.98828125,0.00017738342,0.98828125,0.00020122528076171875,0.9765625,0.00146484375,1.0,3.123283386230469e-05,132
<|im_end|>Someone who teaches and guides athletes is a coach. Someone who works on ships is,a,sailor,True,0.95703125,0.000118255615,0.953125,0.000133514404296875,0.91015625,0.0242919921875,0.35546875,6.389617919921875e-05,177
<|im_end|>Someone who provides medical care to children is a pediatrician. Someone who drives large trucks for cargo transport is,a,trucker,True,0.9609375,0.0012741089,0.9609375,0.00127410888671875,0.94140625,0.0322265625,0.97265625,8.249282836914062e-05,261
<|im_end|>Someone who conducts auctions is an auctioneer. Someone who leads orchestras or manages trains is,a,conductor,True,0.8984375,0.0019683838,0.875,0.002777099609375,0.875,0.006683349609375,0.94140625,0.0004596710205078125,73
<|im_end|>Someone who studies stars and planets is an astronomer. Someone who presides over legal proceedings is,a,judge,True,0.98828125,0.0035705566,0.98828125,0.003570556640625,0.96484375,0.00836181640625,0.96875,0.015625,232
<|im_end|>Someone who fixes cars and engines is a mechanic. Someone who investigates crimes is,a,detective,True,0.9921875,0.00090408325,0.9921875,0.000904083251953125,0.9453125,0.025146484375,0.99609375,0.00090789794921875,195
<|im_end|>Someone who provides medical care to children is a pediatrician. Someone who provides emergency medical care is,a,paramedic,False,0.022827148,0.96875,0.020263671875,0.97265625,0.95703125,0.0224609375,0.0004730224609375,0.96875,276
<|im_end|>Someone who dispenses medications is a pharmacist. Someone who coordinates emergency services is,a,dispatcher,True,0.765625,0.21972656,0.78515625,0.19921875,0.95703125,0.0224609375,0.19921875,0.7890625,155
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who provides guidance and support is,a,counselor,True,0.98828125,0.0024414062,0.98828125,0.002166748046875,0.98828125,0.00148773193359375,0.984375,0.003143310546875,211
<|im_end|>Someone who treats eye diseases is an ophthalmologist. Someone who provides treatment for physical or mental conditions is,a,therapist,True,0.96484375,0.003479004,0.96484375,0.0030670166015625,0.83984375,0.06103515625,0.98828125,0.001312255859375,599
<|im_end|>Someone who mixes and serves drinks is a bartender. Someone who advises on diet and nutrition is,a,nutritionist,True,0.9921875,9.536743e-05,0.9921875,9.5367431640625e-05,0.984375,0.008544921875,0.94921875,8.847564458847046e-08,452
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who helps others develop skills or fitness is,a,trainer,True,0.71875,0.0025939941,0.69140625,0.0022125244140625,0.83203125,0.0322265625,0.9453125,0.00125885009765625,299
<|im_end|>Someone who examines things for quality or compliance is an inspector. Someone who teaches and guides athletes is,a,coach,True,0.96484375,0.00025177002,0.96484375,0.00025177001953125,0.87109375,0.091796875,0.99609375,7.867813110351562e-06,134
<|im_end|>Someone who studies ancient civilizations through artifacts is an archaeologist. Someone who enforces rules in sports is,a,referee,True,0.953125,0.037109375,0.9609375,0.032958984375,0.9453125,0.03662109375,0.88671875,0.0303955078125,207
<|im_end|>Someone who teaches and conducts research at universities is a professor. Someone who handles payments in stores is,a,cashier,True,0.98828125,0.00090026855,0.98828125,0.000797271728515625,0.953125,0.019775390625,0.875,0.0010223388671875,127
<|im_end|>Someone who studies languages and their structure is a linguist. Someone who performs administrative tasks is,a,clerk,False,0.025268555,0.94921875,0.028564453125,0.9453125,0.07958984375,0.8515625,0.029052734375,0.9609375,131
<|im_end|>Someone who studies weather patterns is a meteorologist. Someone who greets visitors and answers phones is,a,receptionist,True,0.96875,0.022827148,0.96875,0.0228271484375,0.96484375,0.022705078125,0.9609375,0.032958984375,38
<|im_end|>Someone who studies financial systems and markets is an economist. Someone who provides administrative support is,a,secretary,False,0.42578125,0.546875,0.455078125,0.515625,0.51171875,0.451171875,0.01226806640625,0.9765625,180
<|im_end|>Someone who enforces rules in sports is a referee. Someone who oversees operations and staff is,a,manager,True,0.96875,0.0021209717,0.96875,0.0018768310546875,0.953125,0.00640869140625,0.98828125,0.0040283203125,99
<|im_end|>Someone who treats cancer patients is an oncologist. Someone who directs and monitors workers is,a,supervisor,True,0.98828125,0.002456665,0.98828125,0.00244140625,0.96484375,0.015625,1.0,8.487701416015625e-05,93
<|im_end|>Someone who provides administrative support is a secretary. Someone who provides expert advice is,a,consultant,True,0.96875,0.017700195,0.96875,0.0177001953125,0.83203125,0.11279296875,0.76171875,0.21875,151
<|im_end|>Someone who performs administrative tasks is a clerk. Someone who examines data and information is,an,analyst,False,0.5859375,0.40234375,0.5546875,0.431640625,0.64453125,0.345703125,0.5234375,0.4609375,164
<|im_end|>Someone who advises on diet and nutrition is a nutritionist. Someone who examines financial records is,an,auditor,True,0.06689453,0.921875,0.0751953125,0.9140625,0.130859375,0.85546875,0.0021820068359375,0.99609375,6
<|im_end|>Someone who designs buildings and structures is an architect. Someone who works in financial institutions is,a,banker,True,0.9921875,0.0007019043,0.98828125,0.000701904296875,0.388671875,0.5625,1.0,0.00022983551025390625,187
<|im_end|>Someone who investigates crimes is a detective. Someone who facilitates financial transactions is,a,broker,True,0.984375,0.0021514893,0.98828125,0.002166748046875,0.94921875,0.0252685546875,1.0,3.725290298461914e-06,149
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who helps buy and sell property is,a,realtor,True,0.96484375,0.009460449,0.9609375,0.01068115234375,0.96875,0.01385498046875,0.88671875,0.01116943359375,153
<|im_end|>Someone who studies matter and energy is a physicist. Someone who conducts auctions is,an,auctioneer,True,0.15917969,0.80859375,0.17578125,0.7890625,0.478515625,0.478515625,0.00848388671875,0.98046875,70
<|im_end|>Someone who installs and repairs roofs is a roofer. Someone who sells products or services is,a,salesperson,True,0.9609375,0.010681152,0.9609375,0.01068115234375,0.875,0.07177734375,1.0,1.4435499906539917e-07,150
<|im_end|>Someone who examines data and information is an analyst. Someone who sells goods directly to consumers is,a,retailer,True,0.98046875,0.0021362305,0.98046875,0.00189208984375,0.9375,0.01336669921875,0.99609375,5.424022674560547e-06,47
<|im_end|>Someone who treats mental health disorders is a psychiatrist. Someone who sells goods in large quantities is,a,wholesaler,True,0.95703125,0.00390625,0.953125,0.0038909912109375,0.953125,0.0030364990234375,0.95703125,0.00830078125,10
<|im_end|>Someone who teaches and conducts research at universities is a professor. Someone who creates new devices or processes is,an,inventor,True,0.002456665,0.9921875,0.002777099609375,0.9921875,0.68359375,0.2216796875,9.5367431640625e-05,0.9921875,241
<|im_end|>Someone who serves food in restaurants is a waiter. Someone who writes computer code is,a,programmer,True,0.99609375,0.000108242035,0.99609375,9.584426879882812e-05,0.96484375,0.0177001953125,0.98828125,7.711350917816162e-07,343
<|im_end|>Someone who plays instruments or composes music is a musician. Someone who maintains and repairs technical equipment is,a,technician,True,0.91796875,0.027709961,0.921875,0.0245361328125,0.73046875,0.236328125,0.98828125,0.000701904296875,259
<|im_end|>Someone who treats cancer patients is an oncologist. Someone who runs machinery or equipment is,an,operator,False,0.8203125,0.08642578,0.828125,0.0771484375,0.71484375,0.16015625,0.9296875,0.028076171875,213
<|im_end|>Someone who provides treatment for physical or mental conditions is a therapist. Someone who examines things for quality or compliance is,an,inspector,True,0.056152344,0.87890625,0.05615234375,0.87890625,0.64453125,0.3046875,0.032958984375,0.9609375,157
<|im_end|>Someone who greets visitors and answers phones is a receptionist. Someone who tests or evaluates people or things is,an,examiner,True,0.19921875,0.7890625,0.19921875,0.7890625,0.921875,0.052001953125,0.002777099609375,0.98828125,172
