Prompt,Index,Animal,Gold_Verb,Predicted_Verb,Verb_Correct,Gold_Number,Predicted_Number_Token,Predicted_Number_Int,Number_Correct,Prob_Verb,Prob_Number
"At first there were 8 cats. Then, 3 went away. Now, there",23,cats,are,are,True,5,8,8,False,0.9671932458877563,0.2826644778251648
"At first there were 8 cats. Then, 4 went away. Now, there",24,cats,are,are,True,4,8,8,False,0.9659531116485596,0.3249824345111847
"At first there were 8 cats. Then, 5 went away. Now, there",25,cats,are,are,True,3,8,8,False,0.9628511667251587,0.30751946568489075
"At first there were 8 cats. Then, 6 went away. Now, there",26,cats,are,are,True,2,8,8,False,0.9572975635528564,0.3302960991859436
"At first there were 8 cats. Then, 7 went away. Now, there",27,cats,is,are,False,1,8,8,False,0.9554402828216553,0.31917035579681396
"At first there were 9 cats. Then, 1 went away. Now, there",28,cats,are,are,True,8,8,8,True,0.9755487442016602,0.3786303699016571
"At first there were 9 cats. Then, 2 went away. Now, there",29,cats,are,are,True,7,9,9,False,0.9634139537811279,0.2656534016132355
"At first there were 9 cats. Then, 3 went away. Now, there",30,cats,are,are,True,6,9,9,False,0.9650698304176331,0.28703194856643677
"At first there were 9 cats. Then, 4 went away. Now, there",31,cats,are,are,True,5,9,9,False,0.9637723565101624,0.2593914270401001
"At first there were 9 cats. Then, 5 went away. Now, there",32,cats,are,are,True,4,9,9,False,0.9604788422584534,0.26691901683807373
"At first there were 9 cats. Then, 6 went away. Now, there",33,cats,are,are,True,3,9,9,False,0.9566143751144409,0.3005070686340332
"At first there were 9 cats. Then, 7 went away. Now, there",34,cats,are,are,True,2,9,9,False,0.9575308561325073,0.28400251269340515
"At first there were 9 cats. Then, 8 went away. Now, there",35,cats,is,are,False,1,9,9,False,0.9558278322219849,0.3185250163078308
"At first there were 2 dogs. Then, 1 went away. Now, there",36,dogs,is,are,False,1,2,2,False,0.9700416922569275,0.4606998860836029
"At first there were 3 dogs. Then, 1 went away. Now, there",37,dogs,are,are,True,2,3,3,False,0.9790235757827759,0.3568088710308075
"At first there were 3 dogs. Then, 2 went away. Now, there",38,dogs,is,are,False,1,3,3,False,0.962388813495636,0.40067312121391296
"At first there were 4 dogs. Then, 1 went away. Now, there",39,dogs,are,are,True,3,4,4,False,0.981374204158783,0.30412203073501587
"At first there were 4 dogs. Then, 2 went away. Now, there",40,dogs,are,are,True,2,4,4,False,0.974857747554779,0.3008689880371094
"At first there were 4 dogs. Then, 3 went away. Now, there",41,dogs,is,are,False,1,4,4,False,0.9725857973098755,0.27728208899497986
"At first there were 5 dogs. Then, 1 went away. Now, there",42,dogs,are,are,True,4,5,5,False,0.981296718120575,0.3210812509059906
"At first there were 5 dogs. Then, 2 went away. Now, there",43,dogs,are,are,True,3,5,5,False,0.9776442646980286,0.2832720875740051
"At first there were 5 dogs. Then, 3 went away. Now, there",44,dogs,are,are,True,2,5,5,False,0.9777992367744446,0.27923673391342163
"At first there were 5 dogs. Then, 4 went away. Now, there",45,dogs,is,are,False,1,5,5,False,0.9752922058105469,0.265057772397995
"At first there were 6 dogs. Then, 1 went away. Now, there",46,dogs,are,are,True,5,6,6,False,0.9819839596748352,0.35153838992118835
"At first there were 6 dogs. Then, 2 went away. Now, there",47,dogs,are,are,True,4,6,6,False,0.9809643626213074,0.30547192692756653
"At first there were 6 dogs. Then, 3 went away. Now, there",48,dogs,are,are,True,3,6,6,False,0.98194420337677,0.30606788396835327
"At first there were 6 dogs. Then, 4 went away. Now, there",49,dogs,are,are,True,2,6,6,False,0.9790987968444824,0.2924087345600128
"At first there were 6 dogs. Then, 5 went away. Now, there",50,dogs,is,are,False,1,6,6,False,0.9784495234489441,0.27556946873664856
"At first there were 7 dogs. Then, 1 went away. Now, there",51,dogs,are,are,True,6,7,7,False,0.9822356700897217,0.3354237377643585
"At first there were 7 dogs. Then, 2 went away. Now, there",52,dogs,are,are,True,5,7,7,False,0.9799239039421082,0.262378454208374
"At first there were 7 dogs. Then, 3 went away. Now, there",53,dogs,are,are,True,4,7,7,False,0.9825161695480347,0.24995191395282745
"At first there were 7 dogs. Then, 4 went away. Now, there",54,dogs,are,are,True,3,7,7,False,0.9792662262916565,0.22617369890213013
"At first there were 7 dogs. Then, 5 went away. Now, there",55,dogs,are,are,True,2,7,7,False,0.9774871468544006,0.23901104927062988
"At first there were 7 dogs. Then, 6 went away. Now, there",56,dogs,is,are,False,1,7,7,False,0.9753668904304504,0.25083938241004944
"At first there were 8 dogs. Then, 1 went away. Now, there",57,dogs,are,are,True,7,8,8,False,0.9816485643386841,0.340078204870224
"At first there were 8 dogs. Then, 2 went away. Now, there",58,dogs,are,are,True,6,8,8,False,0.9808082580566406,0.2544344365596771
"At first there were 8 dogs. Then, 3 went away. Now, there",59,dogs,are,are,True,5,8,8,False,0.9822965264320374,0.22425813972949982
"At first there were 8 dogs. Then, 4 went away. Now, there",60,dogs,are,are,True,4,8,8,False,0.9797996878623962,0.24066539108753204
"At first there were 8 dogs. Then, 5 went away. Now, there",61,dogs,are,are,True,3,8,8,False,0.979671061038971,0.22963279485702515
"At first there were 8 dogs. Then, 6 went away. Now, there",62,dogs,are,are,True,2,8,8,False,0.9754854440689087,0.24035264551639557
"At first there were 8 dogs. Then, 7 went away. Now, there",63,dogs,is,are,False,1,8,8,False,0.9774085879325867,0.23001901805400848
"At first there were 9 dogs. Then, 1 went away. Now, there",64,dogs,are,are,True,8,9,9,False,0.9785339832305908,0.3168122172355652
"At first there were 9 dogs. Then, 2 went away. Now, there",65,dogs,are,are,True,7,9,9,False,0.9766187071800232,0.24099195003509521
"At first there were 9 dogs. Then, 3 went away. Now, there",66,dogs,are,are,True,6,9,9,False,0.98175448179245,0.23850952088832855
"At first there were 9 dogs. Then, 4 went away. Now, there",67,dogs,are,are,True,5,9,9,False,0.978821873664856,0.20419177412986755
"At first there were 9 dogs. Then, 5 went away. Now, there",68,dogs,are,are,True,4,9,9,False,0.9774602651596069,0.21242091059684753
"At first there were 9 dogs. Then, 6 went away. Now, there",69,dogs,are,are,True,3,9,9,False,0.9739534854888916,0.22637289762496948
"At first there were 9 dogs. Then, 7 went away. Now, there",70,dogs,are,are,True,2,9,9,False,0.9763897061347961,0.2259192317724228
"At first there were 9 dogs. Then, 8 went away. Now, there",71,dogs,is,are,False,1,9,9,False,0.9735202789306641,0.27209582924842834
"At first there were 2 rabbits. Then, 1 went away. Now, there",72,rabbits,is,are,False,1,2,2,False,0.976373553276062,0.38625091314315796
"At first there were 3 rabbits. Then, 1 went away. Now, there",73,rabbits,are,are,True,2,3,3,False,0.981475830078125,0.339012086391449
"At first there were 3 rabbits. Then, 2 went away. Now, there",74,rabbits,is,are,False,1,3,3,False,0.9790146946907043,0.31674519181251526
"At first there were 4 rabbits. Then, 1 went away. Now, there",75,rabbits,are,are,True,3,4,4,False,0.9826175570487976,0.31578680872917175
"At first there were 4 rabbits. Then, 2 went away. Now, there",76,rabbits,are,are,True,2,4,4,False,0.9816486835479736,0.25709453225135803
"At first there were 4 rabbits. Then, 3 went away. Now, there",77,rabbits,is,are,False,1,4,4,False,0.9808771014213562,0.2686822712421417
"At first there were 5 rabbits. Then, 1 went away. Now, there",78,rabbits,are,are,True,4,5,5,False,0.982732892036438,0.28470346331596375
"At first there were 5 rabbits. Then, 2 went away. Now, there",79,rabbits,are,are,True,3,3,3,True,0.9830123782157898,0.2492862492799759
"At first there were 5 rabbits. Then, 3 went away. Now, there",80,rabbits,are,are,True,2,5,5,False,0.9821676015853882,0.23279501497745514
"At first there were 5 rabbits. Then, 4 went away. Now, there",81,rabbits,is,are,False,1,5,5,False,0.9801572561264038,0.23122461140155792
"At first there were 6 rabbits. Then, 1 went away. Now, there",82,rabbits,are,are,True,5,6,6,False,0.9838817119598389,0.34041959047317505
"At first there were 6 rabbits. Then, 2 went away. Now, there",83,rabbits,are,are,True,4,6,6,False,0.9839374423027039,0.24059289693832397
"At first there were 6 rabbits. Then, 3 went away. Now, there",84,rabbits,are,are,True,3,6,6,False,0.9839674830436707,0.25529175996780396
"At first there were 6 rabbits. Then, 4 went away. Now, there",85,rabbits,are,are,True,2,6,6,False,0.9814210534095764,0.24358388781547546
"At first there were 6 rabbits. Then, 5 went away. Now, there",86,rabbits,is,are,False,1,6,6,False,0.9804980754852295,0.2472340315580368
"At first there were 7 rabbits. Then, 1 went away. Now, there",87,rabbits,are,are,True,6,7,7,False,0.9837797284126282,0.33306214213371277
"At first there were 7 rabbits. Then, 2 went away. Now, there",88,rabbits,are,are,True,5,7,7,False,0.9833818674087524,0.2277766764163971
"At first there were 7 rabbits. Then, 3 went away. Now, there",89,rabbits,are,are,True,4,7,7,False,0.9834532141685486,0.2160811424255371
"At first there were 7 rabbits. Then, 4 went away. Now, there",90,rabbits,are,are,True,3,7,7,False,0.9823579788208008,0.1958102285861969
"At first there were 7 rabbits. Then, 5 went away. Now, there",91,rabbits,are,are,True,2,7,7,False,0.9802137017250061,0.2061062455177307
"At first there were 7 rabbits. Then, 6 went away. Now, there",92,rabbits,is,are,False,1,7,7,False,0.9787552952766418,0.23792070150375366
"At first there were 8 rabbits. Then, 1 went away. Now, there",93,rabbits,are,are,True,7,8,8,False,0.9839884638786316,0.34970623254776
"At first there were 8 rabbits. Then, 2 went away. Now, there",94,rabbits,are,are,True,6,8,8,False,0.9836965203285217,0.2369483858346939
"At first there were 8 rabbits. Then, 3 went away. Now, there",95,rabbits,are,are,True,5,8,8,False,0.9838993549346924,0.2202901691198349
"At first there were 8 rabbits. Then, 4 went away. Now, there",96,rabbits,are,are,True,4,8,8,False,0.981461226940155,0.20989291369915009
"At first there were 8 rabbits. Then, 5 went away. Now, there",97,rabbits,are,are,True,3,8,8,False,0.980952799320221,0.216110959649086
"At first there were 8 rabbits. Then, 6 went away. Now, there",98,rabbits,are,are,True,2,8,8,False,0.9795595407485962,0.22700397670269012
"At first there were 8 rabbits. Then, 7 went away. Now, there",99,rabbits,is,are,False,1,8,8,False,0.9783658981323242,0.2665817141532898
"At first there were 9 rabbits. Then, 1 went away. Now, there",100,rabbits,are,are,True,8,9,9,False,0.9828068017959595,0.2969852387905121
"At first there were 9 rabbits. Then, 2 went away. Now, there",101,rabbits,are,are,True,7,9,9,False,0.9828110933303833,0.22799408435821533
"At first there were 9 rabbits. Then, 3 went away. Now, there",102,rabbits,are,are,True,6,9,9,False,0.983414351940155,0.23613609373569489
"At first there were 9 rabbits. Then, 4 went away. Now, there",103,rabbits,are,are,True,5,9,9,False,0.9825659990310669,0.2062395215034485
"At first there were 9 rabbits. Then, 5 went away. Now, there",104,rabbits,are,are,True,4,9,9,False,0.9805682897567749,0.20427745580673218
"At first there were 9 rabbits. Then, 6 went away. Now, there",105,rabbits,are,are,True,3,9,9,False,0.9800242781639099,0.2431526482105255
"At first there were 9 rabbits. Then, 7 went away. Now, there",106,rabbits,are,are,True,2,9,9,False,0.9796542525291443,0.27253320813179016
"At first there were 9 rabbits. Then, 8 went away. Now, there",107,rabbits,is,are,False,1,9,9,False,0.977154552936554,0.3178483545780182
"At first there were 2 elephants. Then, 1 went away. Now, there",108,elephants,is,are,False,1,2,2,False,0.9771664142608643,0.3880390524864197
"At first there were 3 elephants. Then, 1 went away. Now, there",109,elephants,are,are,True,2,2,2,True,0.9813230037689209,0.2999098002910614
"At first there were 3 elephants. Then, 2 went away. Now, there",110,elephants,is,are,False,1,3,3,False,0.979864239692688,0.2820875346660614
"At first there were 4 elephants. Then, 1 went away. Now, there",111,elephants,are,are,True,3,3,3,True,0.9822190999984741,0.25238993763923645
"At first there were 4 elephants. Then, 2 went away. Now, there",112,elephants,are,are,True,2,3,3,False,0.9811667799949646,0.24637871980667114
"At first there were 4 elephants. Then, 3 went away. Now, there",113,elephants,is,are,False,1,2,2,False,0.9790578484535217,0.2546931505203247
"At first there were 5 elephants. Then, 1 went away. Now, there",114,elephants,are,are,True,4,3,3,False,0.9815971851348877,0.22478087246418
"At first there were 5 elephants. Then, 2 went away. Now, there",115,elephants,are,are,True,3,3,3,True,0.9817938804626465,0.27458876371383667
"At first there were 5 elephants. Then, 3 went away. Now, there",116,elephants,are,are,True,2,2,2,True,0.9805042743682861,0.2246238738298416
"At first there were 5 elephants. Then, 4 went away. Now, there",117,elephants,is,are,False,1,3,3,False,0.9786746501922607,0.21293139457702637
"At first there were 6 elephants. Then, 1 went away. Now, there",118,elephants,are,are,True,5,6,6,False,0.9816023707389832,0.20390251278877258
"At first there were 6 elephants. Then, 2 went away. Now, there",119,elephants,are,are,True,4,4,4,True,0.9817112684249878,0.18983252346515656
"At first there were 6 elephants. Then, 3 went away. Now, there",120,elephants,are,are,True,3,2,2,False,0.981141984462738,0.18147513270378113
"At first there were 6 elephants. Then, 4 went away. Now, there",121,elephants,are,are,True,2,2,2,True,0.9798172116279602,0.19324742257595062
"At first there were 6 elephants. Then, 5 went away. Now, there",122,elephants,is,are,False,1,3,3,False,0.9777851104736328,0.17555391788482666
"At first there were 7 elephants. Then, 1 went away. Now, there",123,elephants,are,are,True,6,7,7,False,0.9820995330810547,0.22556520998477936
"At first there were 7 elephants. Then, 2 went away. Now, there",124,elephants,are,are,True,5,3,3,False,0.9810071587562561,0.18565866351127625
"At first there were 7 elephants. Then, 3 went away. Now, there",125,elephants,are,are,True,4,5,5,False,0.9804834127426147,0.15730078518390656
"At first there were 7 elephants. Then, 4 went away. Now, there",126,elephants,are,are,True,3,3,3,True,0.9802122116088867,0.16540415585041046
"At first there were 7 elephants. Then, 5 went away. Now, there",127,elephants,are,are,True,2,3,3,False,0.9771023392677307,0.18961745500564575
"At first there were 7 elephants. Then, 6 went away. Now, there",128,elephants,is,are,False,1,7,7,False,0.9753323197364807,0.16460025310516357
"At first there were 8 elephants. Then, 1 went away. Now, there",129,elephants,are,are,True,7,8,8,False,0.9809821844100952,0.21693353354930878
"At first there were 8 elephants. Then, 2 went away. Now, there",130,elephants,are,are,True,6,1,1,False,0.9813165664672852,0.15719623863697052
"At first there were 8 elephants. Then, 3 went away. Now, there",131,elephants,are,are,True,5,1,1,False,0.9806239008903503,0.1613074541091919
"At first there were 8 elephants. Then, 4 went away. Now, there",132,elephants,are,are,True,4,2,2,False,0.979158878326416,0.17147746682167053
"At first there were 8 elephants. Then, 5 went away. Now, there",133,elephants,are,are,True,3,3,3,True,0.977963387966156,0.16580809652805328
"At first there were 8 elephants. Then, 6 went away. Now, there",134,elephants,are,are,True,2,1,1,False,0.9758721590042114,0.1669139415025711
"At first there were 8 elephants. Then, 7 went away. Now, there",135,elephants,is,are,False,1,8,8,False,0.9776052832603455,0.1941843181848526
"At first there were 9 elephants. Then, 1 went away. Now, there",136,elephants,are,are,True,8,9,9,False,0.9813594818115234,0.19699013233184814
"At first there were 9 elephants. Then, 2 went away. Now, there",137,elephants,are,are,True,7,3,3,False,0.9807668924331665,0.18012943863868713
"At first there were 9 elephants. Then, 3 went away. Now, there",138,elephants,are,are,True,6,1,1,False,0.9807316660881042,0.16715772449970245
"At first there were 9 elephants. Then, 4 went away. Now, there",139,elephants,are,are,True,5,1,1,False,0.9808424711227417,0.15786761045455933
"At first there were 9 elephants. Then, 5 went away. Now, there",140,elephants,are,are,True,4,3,3,False,0.9778003692626953,0.17273418605327606
"At first there were 9 elephants. Then, 6 went away. Now, there",141,elephants,are,are,True,3,3,3,True,0.9775157570838928,0.16471782326698303
"At first there were 9 elephants. Then, 7 went away. Now, there",142,elephants,are,are,True,2,1,1,False,0.9791254997253418,0.17517104744911194
"At first there were 9 elephants. Then, 8 went away. Now, there",143,elephants,is,are,False,1,1,1,True,0.9791034460067749,0.2158086895942688
"At first there were 2 lions. Then, 1 went away. Now, there",144,lions,is,are,False,1,2,2,False,0.9582663178443909,0.3915439248085022
"At first there were 3 lions. Then, 1 went away. Now, there",145,lions,are,are,True,2,3,3,False,0.9684020280838013,0.34302693605422974
"At first there were 3 lions. Then, 2 went away. Now, there",146,lions,is,are,False,1,3,3,False,0.9653084874153137,0.37205585837364197
"At first there were 4 lions. Then, 1 went away. Now, there",147,lions,are,are,True,3,4,4,False,0.9724860191345215,0.34305986762046814
"At first there were 4 lions. Then, 2 went away. Now, there",148,lions,are,are,True,2,4,4,False,0.9748216271400452,0.32607972621917725
"At first there were 4 lions. Then, 3 went away. Now, there",149,lions,is,are,False,1,4,4,False,0.9723787903785706,0.3230569362640381
"At first there were 5 lions. Then, 1 went away. Now, there",150,lions,are,are,True,4,4,4,True,0.9659878015518188,0.346716046333313
"At first there were 5 lions. Then, 2 went away. Now, there",151,lions,are,are,True,3,5,5,False,0.9709858298301697,0.2819502055644989
"At first there were 5 lions. Then, 3 went away. Now, there",152,lions,are,are,True,2,5,5,False,0.9719512462615967,0.2955497205257416
"At first there were 5 lions. Then, 4 went away. Now, there",153,lions,is,are,False,1,5,5,False,0.9710501432418823,0.3160872161388397
"At first there were 6 lions. Then, 1 went away. Now, there",154,lions,are,are,True,5,6,6,False,0.9686707258224487,0.36092785000801086
"At first there were 6 lions. Then, 2 went away. Now, there",155,lions,are,are,True,4,6,6,False,0.975141167640686,0.2956824004650116
"At first there were 6 lions. Then, 3 went away. Now, there",156,lions,are,are,True,3,6,6,False,0.9758771657943726,0.3223903477191925
"At first there were 6 lions. Then, 4 went away. Now, there",157,lions,are,are,True,2,6,6,False,0.9752199649810791,0.29098567366600037
"At first there were 6 lions. Then, 5 went away. Now, there",158,lions,is,are,False,1,6,6,False,0.969353973865509,0.2918570935726166
"At first there were 7 lions. Then, 1 went away. Now, there",159,lions,are,are,True,6,7,7,False,0.9616199731826782,0.34696921706199646
"At first there were 7 lions. Then, 2 went away. Now, there",160,lions,are,are,True,5,7,7,False,0.9679056406021118,0.3005128800868988
"At first there were 7 lions. Then, 3 went away. Now, there",161,lions,are,are,True,4,7,7,False,0.9715140461921692,0.30931466817855835
"At first there were 7 lions. Then, 4 went away. Now, there",162,lions,are,are,True,3,7,7,False,0.9712849259376526,0.28203558921813965
"At first there were 7 lions. Then, 5 went away. Now, there",163,lions,are,are,True,2,7,7,False,0.9660762548446655,0.2723139822483063
"At first there were 7 lions. Then, 6 went away. Now, there",164,lions,is,are,False,1,7,7,False,0.9666338562965393,0.28600019216537476
"At first there were 8 lions. Then, 1 went away. Now, there",165,lions,are,are,True,7,8,8,False,0.9689308404922485,0.3483789563179016
"At first there were 8 lions. Then, 2 went away. Now, there",166,lions,are,are,True,6,8,8,False,0.9756366610527039,0.2731154263019562
"At first there were 8 lions. Then, 3 went away. Now, there",167,lions,are,are,True,5,8,8,False,0.9748644232749939,0.24799011647701263
"At first there were 8 lions. Then, 4 went away. Now, there",168,lions,are,are,True,4,8,8,False,0.9751155376434326,0.2658836245536804
"At first there were 8 lions. Then, 5 went away. Now, there",169,lions,are,are,True,3,8,8,False,0.9713913202285767,0.2415113002061844
"At first there were 8 lions. Then, 6 went away. Now, there",170,lions,are,are,True,2,8,8,False,0.9714727401733398,0.2417593151330948
"At first there were 8 lions. Then, 7 went away. Now, there",171,lions,is,are,False,1,8,8,False,0.967857837677002,0.27827826142311096
"At first there were 9 lions. Then, 1 went away. Now, there",172,lions,are,are,True,8,9,9,False,0.9677078127861023,0.3119032084941864
"At first there were 9 lions. Then, 2 went away. Now, there",173,lions,are,are,True,7,9,9,False,0.9711834788322449,0.272644966840744
"At first there were 9 lions. Then, 3 went away. Now, there",174,lions,are,are,True,6,9,9,False,0.9746102690696716,0.2795722186565399
"At first there were 9 lions. Then, 4 went away. Now, there",175,lions,are,are,True,5,9,9,False,0.9739022850990295,0.23781812191009521
"At first there were 9 lions. Then, 5 went away. Now, there",176,lions,are,are,True,4,9,9,False,0.9695037603378296,0.23326162993907928
"At first there were 9 lions. Then, 6 went away. Now, there",177,lions,are,are,True,3,9,9,False,0.9702832102775574,0.24871917068958282
"At first there were 9 lions. Then, 7 went away. Now, there",178,lions,are,are,True,2,9,9,False,0.9703125357627869,0.25773754715919495
"At first there were 9 lions. Then, 8 went away. Now, there",179,lions,is,are,False,1,9,9,False,0.9683660864830017,0.31419214606285095
"At first there were 2 tigers. Then, 1 went away. Now, there",180,tigers,is,are,False,1,2,2,False,0.9677618145942688,0.5722593665122986
"At first there were 3 tigers. Then, 1 went away. Now, there",181,tigers,are,are,True,2,2,2,True,0.9776349067687988,0.4021841883659363
"At first there were 3 tigers. Then, 2 went away. Now, there",182,tigers,is,are,False,1,3,3,False,0.9514039158821106,0.43798238039016724
"At first there were 4 tigers. Then, 1 went away. Now, there",183,tigers,are,are,True,3,4,4,False,0.9789848327636719,0.34701618552207947
"At first there were 4 tigers. Then, 2 went away. Now, there",184,tigers,are,are,True,2,4,4,False,0.9669418334960938,0.38534530997276306
"At first there were 4 tigers. Then, 3 went away. Now, there",185,tigers,is,are,False,1,4,4,False,0.9669082760810852,0.3695714771747589
"At first there were 5 tigers. Then, 1 went away. Now, there",186,tigers,are,are,True,4,5,5,False,0.9787373542785645,0.3533741533756256
"At first there were 5 tigers. Then, 2 went away. Now, there",187,tigers,are,are,True,3,5,5,False,0.9692408442497253,0.30420219898223877
"At first there were 5 tigers. Then, 3 went away. Now, there",188,tigers,are,are,True,2,5,5,False,0.9704623818397522,0.31610044836997986
"At first there were 5 tigers. Then, 4 went away. Now, there",189,tigers,is,are,False,1,5,5,False,0.966752827167511,0.3376865088939667
"At first there were 6 tigers. Then, 1 went away. Now, there",190,tigers,are,are,True,5,5,5,True,0.9790728688240051,0.3675258755683899
"At first there were 6 tigers. Then, 2 went away. Now, there",191,tigers,are,are,True,4,6,6,False,0.9732488393783569,0.2874264121055603
"At first there were 6 tigers. Then, 3 went away. Now, there",192,tigers,are,are,True,3,6,6,False,0.9762993454933167,0.3464288115501404
"At first there were 6 tigers. Then, 4 went away. Now, there",193,tigers,are,are,True,2,6,6,False,0.9744771122932434,0.32137277722358704
"At first there were 6 tigers. Then, 5 went away. Now, there",194,tigers,is,are,False,1,6,6,False,0.9705791473388672,0.3037448227405548
"At first there were 7 tigers. Then, 1 went away. Now, there",195,tigers,are,are,True,6,6,6,True,0.9770645499229431,0.3798651099205017
"At first there were 7 tigers. Then, 2 went away. Now, there",196,tigers,are,are,True,5,7,7,False,0.9683279991149902,0.2933584451675415
"At first there were 7 tigers. Then, 3 went away. Now, there",197,tigers,are,are,True,4,7,7,False,0.9717141389846802,0.34340640902519226
"At first there were 7 tigers. Then, 4 went away. Now, there",198,tigers,are,are,True,3,7,7,False,0.9704055786132812,0.3291465640068054
"At first there were 7 tigers. Then, 5 went away. Now, there",199,tigers,are,are,True,2,7,7,False,0.9665656685829163,0.2952026128768921
"At first there were 7 tigers. Then, 6 went away. Now, there",200,tigers,is,are,False,1,7,7,False,0.9621840119361877,0.33013755083084106
"At first there were 8 tigers. Then, 1 went away. Now, there",201,tigers,are,are,True,7,8,8,False,0.976791262626648,0.344851553440094
"At first there were 8 tigers. Then, 2 went away. Now, there",202,tigers,are,are,True,6,8,8,False,0.9742683172225952,0.29909753799438477
"At first there were 8 tigers. Then, 3 went away. Now, there",203,tigers,are,are,True,5,8,8,False,0.976050078868866,0.2936118543148041
"At first there were 8 tigers. Then, 4 went away. Now, there",204,tigers,are,are,True,4,8,8,False,0.9747074246406555,0.3244696855545044
"At first there were 8 tigers. Then, 5 went away. Now, there",205,tigers,are,are,True,3,8,8,False,0.9742099046707153,0.2734614908695221
"At first there were 8 tigers. Then, 6 went away. Now, there",206,tigers,are,are,True,2,8,8,False,0.9710493683815002,0.2905593514442444
"At first there were 8 tigers. Then, 7 went away. Now, there",207,tigers,is,are,False,1,8,8,False,0.9672101736068726,0.2917225658893585
"At first there were 9 tigers. Then, 1 went away. Now, there",208,tigers,are,are,True,8,8,8,True,0.9777396321296692,0.41107177734375
"At first there were 9 tigers. Then, 2 went away. Now, there",209,tigers,are,are,True,7,9,9,False,0.9712952375411987,0.26844027638435364
"At first there were 9 tigers. Then, 3 went away. Now, there",210,tigers,are,are,True,6,9,9,False,0.9748139977455139,0.3027074337005615
"At first there were 9 tigers. Then, 4 went away. Now, there",211,tigers,are,are,True,5,9,9,False,0.9739363193511963,0.2596873641014099
"At first there were 9 tigers. Then, 5 went away. Now, there",212,tigers,are,are,True,4,9,9,False,0.971272885799408,0.2425595074892044
"At first there were 9 tigers. Then, 6 went away. Now, there",213,tigers,are,are,True,3,9,9,False,0.9712465405464172,0.28126955032348633
"At first there were 9 tigers. Then, 7 went away. Now, there",214,tigers,are,are,True,2,9,9,False,0.9699794054031372,0.2840951979160309
"At first there were 9 tigers. Then, 8 went away. Now, there",215,tigers,is,are,False,1,9,9,False,0.9638792276382446,0.3463156819343567
"At first there were 2 giraffes. Then, 1 went away. Now, there",216,giraffes,is,are,False,1,2,2,False,0.9848535060882568,0.5208685994148254
